Temperature (K),Energy (eV)
1202.000000,-27.178506
1200.000000,-27.177842
1182.000000,-27.176071
1150.000000,-27.174664
1108.000000,-27.173518
1059.000000,-27.172081
1008.000000,-27.170669
956.000000,-27.168242
908.000000,-27.164970
863.000000,-27.162935
825.000000,-27.161426
796.000000,-27.158820
779.000000,-27.156328
775.000000,-27.154567
786.000000,-27.153416
814.000000,-27.152311
858.000000,-27.151421
916.000000,-27.151581
984.000000,-27.151606
1057.000000,-27.151807
1129.000000,-27.152171
1194.000000,-27.152563
1246.000000,-27.152722
1281.000000,-27.152329
1296.000000,-27.151846
1291.000000,-27.150557
1266.000000,-27.148080
1224.000000,-27.146379
1169.000000,-27.144936
1107.000000,-27.143234
1042.000000,-27.141697
979.000000,-27.140497
921.000000,-27.139148
872.000000,-27.137252
829.000000,-27.135859
795.000000,-27.135009
768.000000,-27.134058
751.000000,-27.133070
742.000000,-27.132039
742.000000,-27.131612
751.000000,-27.131558
770.000000,-27.131116
797.000000,-27.130308
832.000000,-27.129142
872.000000,-27.127641
914.000000,-27.126579
957.000000,-27.125859
998.000000,-27.125559
1035.000000,-27.124258
1068.000000,-27.121934
1093.000000,-27.119574
1108.000000,-27.117781
1114.000000,-27.115940
1110.000000,-27.113588
1097.000000,-27.111842
1077.000000,-27.110262
1051.000000,-27.108603
1024.000000,-27.106913
996.000000,-27.105000
971.000000,-27.104254
953.000000,-27.102394
942.000000,-27.100749
938.000000,-27.099998
943.000000,-27.098344
954.000000,-27.096402
970.000000,-27.095719
990.000000,-27.094680
1015.000000,-27.092391
1041.000000,-27.089759
1063.000000,-27.088695
1081.000000,-27.087717
1092.000000,-27.086354
1093.000000,-27.085418
1083.000000,-27.085040
1063.000000,-27.084402
1035.000000,-27.083660
1001.000000,-27.083043
966.000000,-27.080659
933.000000,-27.078066
906.000000,-27.074856
888.000000,-27.071716
883.000000,-27.067746
890.000000,-27.065671
909.000000,-27.065131
939.000000,-27.063921
976.000000,-27.064236
1014.000000,-27.064684
1050.000000,-27.063988
1080.000000,-27.061718
1099.000000,-27.058186
1106.000000,-27.053012
1099.000000,-27.048684
1080.000000,-27.047508
1060.000000,-27.045561
1043.000000,-27.043187
1033.000000,-27.040910
1032.000000,-27.040080
1038.000000,-27.039433
1044.000000,-27.038810
1047.000000,-27.038376
1042.000000,-27.037413
1027.000000,-27.035837
1006.000000,-27.033966
986.000000,-27.031642
974.000000,-27.029509
978.000000,-27.028163
999.000000,-27.027552
1035.000000,-27.026979
1075.000000,-27.026604
1112.000000,-27.026726
1139.000000,-27.026329
1152.000000,-27.025725
1153.000000,-27.022676
1142.000000,-27.019543
1121.000000,-27.017467
1095.000000,-27.014412
1065.000000,-27.012029
1033.000000,-27.010170
1002.000000,-27.008697
971.000000,-27.007464
942.000000,-27.005802
914.000000,-27.004383
888.000000,-27.003237
865.000000,-27.002363
845.000000,-27.000771
828.000000,-26.998638
815.000000,-26.996916
804.000000,-26.995810
797.000000,-26.994982
793.000000,-26.993699
792.000000,-26.992468
793.000000,-26.992020
796.000000,-26.991737
802.000000,-26.991228
811.000000,-26.990464
823.000000,-26.989848
839.000000,-26.989006
859.000000,-26.988154
883.000000,-26.986779
912.000000,-26.985347
946.000000,-26.984752
984.000000,-26.984480
1029.000000,-26.981727
1076.000000,-26.979470
1124.000000,-26.977937
1171.000000,-26.976152
1215.000000,-26.974973
1254.000000,-26.973510
1284.000000,-26.972928
1303.000000,-26.972341
1311.000000,-26.971071
1305.000000,-26.969743
1287.000000,-26.967941
1257.000000,-26.964956
1215.000000,-26.962270
1166.000000,-26.959721
1111.000000,-26.957280
1055.000000,-26.955203
1001.000000,-26.953426
953.000000,-26.949765
912.000000,-26.946103
877.000000,-26.942955
849.000000,-26.941116
829.000000,-26.940106
818.000000,-26.939723
818.000000,-26.938244
828.000000,-26.936789
848.000000,-26.935547
876.000000,-26.934916
909.000000,-26.935116
945.000000,-26.935091
982.000000,-26.934177
1015.000000,-26.933296
1043.000000,-26.931859
1062.000000,-26.930520
1073.000000,-26.928698
1076.000000,-26.925885
1072.000000,-26.922459
1065.000000,-26.918630
1055.000000,-26.915636
1046.000000,-26.913448
1040.000000,-26.912231
1037.000000,-26.911058
1038.000000,-26.908303
1040.000000,-26.906210
1040.000000,-26.906180
1038.000000,-26.905289
1033.000000,-26.904789
1026.000000,-26.903462
1018.000000,-26.900636
1007.000000,-26.898398
994.000000,-26.896001
979.000000,-26.894114
963.000000,-26.892191
946.000000,-26.890099
931.000000,-26.888673
918.000000,-26.887303
913.000000,-26.885041
917.000000,-26.882530
930.000000,-26.880420
952.000000,-26.879531
979.000000,-26.879866
1009.000000,-26.880113
1038.000000,-26.879992
1062.000000,-26.879448
1079.000000,-26.878053
1088.000000,-26.877673
1090.000000,-26.877558
1092.000000,-26.874935
1093.000000,-26.870873
1094.000000,-26.868692
1097.000000,-26.866207
1103.000000,-26.864721
1110.000000,-26.864273
1117.000000,-26.862275
1121.000000,-26.861057
1118.000000,-26.860584
1105.000000,-26.859542
1081.000000,-26.857957
1044.000000,-26.856901
995.000000,-26.854854
938.000000,-26.852039
876.000000,-26.849751
816.000000,-26.848280
763.000000,-26.847283
725.000000,-26.846339
702.000000,-26.845650
696.000000,-26.845208
706.000000,-26.845128
730.000000,-26.845772
765.000000,-26.846647
808.000000,-26.847261
858.000000,-26.848078
912.000000,-26.848769
967.000000,-26.849293
1022.000000,-26.849487
1073.000000,-26.849607
1118.000000,-26.848478
1156.000000,-26.846633
1182.000000,-26.845911
1195.000000,-26.844459
1194.000000,-26.843066
1176.000000,-26.842066
1146.000000,-26.839701
1103.000000,-26.836924
1052.000000,-26.833935
997.000000,-26.830523
944.000000,-26.827446
901.000000,-26.824206
874.000000,-26.820326
863.000000,-26.818134
871.000000,-26.816700
896.000000,-26.814966
935.000000,-26.814474
983.000000,-26.814439
1039.000000,-26.813480
1098.000000,-26.812592
1158.000000,-26.811060
1216.000000,-26.809190
1267.000000,-26.808028
1308.000000,-26.807259
1336.000000,-26.806454
1350.000000,-26.803246
1346.000000,-26.799762
1323.000000,-26.798187
1284.000000,-26.796527
1232.000000,-26.795018
1173.000000,-26.793224
1110.000000,-26.790738
1046.000000,-26.789416
984.000000,-26.788421
928.000000,-26.786871
877.000000,-26.785007
834.000000,-26.782936
796.000000,-26.781219
766.000000,-26.779655
744.000000,-26.777593
730.000000,-26.775408
723.000000,-26.773959
722.000000,-26.772993
729.000000,-26.772018
742.000000,-26.771101
760.000000,-26.770690
784.000000,-26.769790
812.000000,-26.767797
842.000000,-26.765425
873.000000,-26.763585
904.000000,-26.761852
933.000000,-26.760223
960.000000,-26.758245
985.000000,-26.755433
1008.000000,-26.752154
1028.000000,-26.748921
1049.000000,-26.745381
1068.000000,-26.743541
1090.000000,-26.741869
1115.000000,-26.739093
1140.000000,-26.738263
1165.000000,-26.736597
1189.000000,-26.734909
1206.000000,-26.733791
1216.000000,-26.733104
1217.000000,-26.731828
1209.000000,-26.730316
1193.000000,-26.728384
1170.000000,-26.725500
1142.000000,-26.722817
1110.000000,-26.720298
1077.000000,-26.718492
1046.000000,-26.716809
1019.000000,-26.714486
998.000000,-26.711932
983.000000,-26.711208
971.000000,-26.710955
963.000000,-26.711304
954.000000,-26.710504
943.000000,-26.709458
928.000000,-26.708280
906.000000,-26.706903
878.000000,-26.706086
848.000000,-26.705029
813.000000,-26.703714
778.000000,-26.702393
746.000000,-26.700057
718.000000,-26.698094
697.000000,-26.696013
686.000000,-26.695150
686.000000,-26.694615
700.000000,-26.694008
727.000000,-26.693203
765.000000,-26.692914
814.000000,-26.692500
871.000000,-26.692121
936.000000,-26.691405
1007.000000,-26.690101
1082.000000,-26.689890
1156.000000,-26.689607
1228.000000,-26.687638
1291.000000,-26.686874
1341.000000,-26.686353
1375.000000,-26.685262
1391.000000,-26.684105
1388.000000,-26.682544
1370.000000,-26.678114
1335.000000,-26.673712
1286.000000,-26.670731
1226.000000,-26.668767
1159.000000,-26.668559
1092.000000,-26.666878
1029.000000,-26.663885
970.000000,-26.661918
919.000000,-26.660385
876.000000,-26.659441
845.000000,-26.657702
824.000000,-26.656223
811.000000,-26.655974
806.000000,-26.655480
806.000000,-26.655241
807.000000,-26.654834
807.000000,-26.653727
800.000000,-26.652539
785.000000,-26.652018
761.000000,-26.651262
733.000000,-26.649165
707.000000,-26.646142
689.000000,-26.644073
689.000000,-26.643380
715.000000,-26.643414
770.000000,-26.643421
851.000000,-26.643564
952.000000,-26.644108
1063.000000,-26.645563
1173.000000,-26.646682
1275.000000,-26.646664
1360.000000,-26.645135
1424.000000,-26.643721
1460.000000,-26.642155
1467.000000,-26.640279
1445.000000,-26.638957
1395.000000,-26.636793
1324.000000,-26.633183
1239.000000,-26.629758
1150.000000,-26.625422
1064.000000,-26.624052
989.000000,-26.620527
929.000000,-26.617631
888.000000,-26.616038
875.000000,-26.614503
893.000000,-26.613546
940.000000,-26.613853
1000.000000,-26.614151
1056.000000,-26.614064
1091.000000,-26.613599
1099.000000,-26.613097
1085.000000,-26.611499
1054.000000,-26.609344
1016.000000,-26.607808
980.000000,-26.606101
949.000000,-26.605936
929.000000,-26.603233
917.000000,-26.599691
904.000000,-26.598268
888.000000,-26.596757
869.000000,-26.595812
851.000000,-26.594339
839.000000,-26.592202
840.000000,-26.590963
855.000000,-26.590561
884.000000,-26.590599
918.000000,-26.590725
951.000000,-26.590692
976.000000,-26.589040
989.000000,-26.586940
988.000000,-26.585496
976.000000,-26.583481
960.000000,-26.580974
948.000000,-26.578772
947.000000,-26.576497
964.000000,-26.574829
999.000000,-26.573732
1044.000000,-26.573757
1084.000000,-26.574729
1100.000000,-26.575066
1077.000000,-26.575135
1010.000000,-26.573176
913.000000,-26.568277
820.000000,-26.561786
771.000000,-26.556130
796.000000,-26.554446
892.000000,-26.554940
1030.000000,-26.555825
1168.000000,-26.556452
1278.000000,-26.555909
1349.000000,-26.554751
1379.000000,-26.553158
1377.000000,-26.553111
1352.000000,-26.550598
1313.000000,-26.547367
1263.000000,-26.545800
1209.000000,-26.543515
1153.000000,-26.541355
1096.000000,-26.538991
1040.000000,-26.535343
982.000000,-26.532762
923.000000,-26.530768
864.000000,-26.529366
806.000000,-26.527561
753.000000,-26.525609
707.000000,-26.523208
671.000000,-26.520811
645.000000,-26.519547
632.000000,-26.518367
631.000000,-26.517784
640.000000,-26.517540
658.000000,-26.517562
683.000000,-26.517313
712.000000,-26.516850
744.000000,-26.515927
779.000000,-26.515443
816.000000,-26.515089
857.000000,-26.514809
900.000000,-26.514233
946.000000,-26.513244
996.000000,-26.511796
1047.000000,-26.510171
1100.000000,-26.508091
1150.000000,-26.506484
1194.000000,-26.505536
1232.000000,-26.504394
1261.000000,-26.503378
1280.000000,-26.502242
1291.000000,-26.500140
1292.000000,-26.498647
1284.000000,-26.497319
1270.000000,-26.495366
1249.000000,-26.492959
1221.000000,-26.491362
1187.000000,-26.488819
1153.000000,-26.488342
1126.000000,-26.486267
1112.000000,-26.485299
1116.000000,-26.483998
1135.000000,-26.482730
1161.000000,-26.483221
1183.000000,-26.483443
1193.000000,-26.482286
1183.000000,-26.481104
1151.000000,-26.479266
1098.000000,-26.477134
1029.000000,-26.476045
950.000000,-26.475131
864.000000,-26.474491
781.000000,-26.472533
706.000000,-26.468683
642.000000,-26.465740
593.000000,-26.464226
563.000000,-26.462874
553.000000,-26.461855
563.000000,-26.461454
590.000000,-26.461646
631.000000,-26.462066
683.000000,-26.462412
744.000000,-26.462683
812.000000,-26.463218
886.000000,-26.463738
967.000000,-26.463166
1053.000000,-26.461102
1144.000000,-26.458274
1234.000000,-26.456591
1320.000000,-26.456645
1399.000000,-26.456913
1464.000000,-26.456715
1511.000000,-26.455472
1533.000000,-26.454749
1526.000000,-26.453693
1491.000000,-26.451899
1429.000000,-26.448974
1345.000000,-26.445093
1245.000000,-26.441010
1139.000000,-26.435175
1034.000000,-26.435378
937.000000,-26.434249
856.000000,-26.431812
796.000000,-26.429290
758.000000,-26.426904
741.000000,-26.424555
741.000000,-26.422971
754.000000,-26.422186
776.000000,-26.421864
803.000000,-26.421446
831.000000,-26.420501
856.000000,-26.418993
878.000000,-26.417071
895.000000,-26.415444
904.000000,-26.414644
906.000000,-26.413718
902.000000,-26.412393
891.000000,-26.410363
872.000000,-26.408599
844.000000,-26.406770
809.000000,-26.404730
768.000000,-26.402882
724.000000,-26.400972
683.000000,-26.399326
653.000000,-26.397236
643.000000,-26.395623
661.000000,-26.395094
712.000000,-26.395592
798.000000,-26.396010
916.000000,-26.395924
1056.000000,-26.396822
1207.000000,-26.397116
1357.000000,-26.396969
1490.000000,-26.396800
1592.000000,-26.396906
1655.000000,-26.395133
1674.000000,-26.391917
1649.000000,-26.388273
1590.000000,-26.383906
1508.000000,-26.380068
1415.000000,-26.376410
1321.000000,-26.374308
1232.000000,-26.372418
1152.000000,-26.370139
1080.000000,-26.367745
1016.000000,-26.365547
958.000000,-26.364280
906.000000,-26.363312
862.000000,-26.361178
827.000000,-26.359299
801.000000,-26.357937
785.000000,-26.357255
781.000000,-26.355234
786.000000,-26.353102
796.000000,-26.352365
810.000000,-26.351956
825.000000,-26.351891
840.000000,-26.351404
853.000000,-26.350421
864.000000,-26.348995
872.000000,-26.348170
879.000000,-26.347205
888.000000,-26.345571
900.000000,-26.344207
916.000000,-26.344019
940.000000,-26.343323
972.000000,-26.342362
1007.000000,-26.341940
1044.000000,-26.341534
1078.000000,-26.340482
1103.000000,-26.339212
1116.000000,-26.338237
1115.000000,-26.336759
1102.000000,-26.334257
1076.000000,-26.332585
1043.000000,-26.329552
1005.000000,-26.326082
966.000000,-26.323240
930.000000,-26.319786
898.000000,-26.317524
874.000000,-26.315511
858.000000,-26.313645
852.000000,-26.311820
854.000000,-26.310585
864.000000,-26.310094
882.000000,-26.308901
905.000000,-26.307299
929.000000,-26.306814
953.000000,-26.306392
972.000000,-26.305990
985.000000,-26.305181
989.000000,-26.304141
983.000000,-26.302932
967.000000,-26.301617
945.000000,-26.299849
922.000000,-26.297147
903.000000,-26.294466
891.000000,-26.292432
890.000000,-26.291022
901.000000,-26.290568
925.000000,-26.290256
961.000000,-26.290166
1004.000000,-26.290463
1048.000000,-26.290259
1089.000000,-26.289964
1119.000000,-26.289638
1133.000000,-26.289018
1128.000000,-26.288387
1107.000000,-26.286702
1073.000000,-26.284622
1035.000000,-26.282012
1002.000000,-26.277700
979.000000,-26.273913
969.000000,-26.271701
974.000000,-26.270639
993.000000,-26.268981
1025.000000,-26.267548
1069.000000,-26.265625
1131.000000,-26.265400
1213.000000,-26.265046
1311.000000,-26.266027
1415.000000,-26.266856
1507.000000,-26.266973
1565.000000,-26.266667
1579.000000,-26.265290
1546.000000,-26.261685
1470.000000,-26.258619
1365.000000,-26.255934
1247.000000,-26.251062
1127.000000,-26.243878
1012.000000,-26.237327
905.000000,-26.233505
811.000000,-26.229842
731.000000,-26.226142
664.000000,-26.224277
610.000000,-26.223864
571.000000,-26.222874
544.000000,-26.221427
528.000000,-26.220221
522.000000,-26.219177
525.000000,-26.218286
535.000000,-26.217785
552.000000,-26.217284
575.000000,-26.216849
605.000000,-26.216937
640.000000,-26.216995
682.000000,-26.216509
731.000000,-26.216000
786.000000,-26.215321
849.000000,-26.214170
920.000000,-26.213173
998.000000,-26.211250
1082.000000,-26.209568
1171.000000,-26.207798
1260.000000,-26.205614
1345.000000,-26.203360
1419.000000,-26.201709
1476.000000,-26.200647
1513.000000,-26.199099
1526.000000,-26.195562
1514.000000,-26.190030
1475.000000,-26.186608
1412.000000,-26.183489
1334.000000,-26.179945
1246.000000,-26.175404
1155.000000,-26.170253
1064.000000,-26.167070
979.000000,-26.164649
904.000000,-26.162056
840.000000,-26.160780
790.000000,-26.159020
751.000000,-26.157950
724.000000,-26.157103
708.000000,-26.156164
699.000000,-26.155711
697.000000,-26.155244
699.000000,-26.154756
705.000000,-26.154203
712.000000,-26.153685
721.000000,-26.152878
730.000000,-26.151797
739.000000,-26.150302
750.000000,-26.148509
763.000000,-26.146498
778.000000,-26.144881
800.000000,-26.142509
831.000000,-26.139681
873.000000,-26.136672
926.000000,-26.134052
991.000000,-26.133387
1069.000000,-26.134514
1158.000000,-26.133063
1251.000000,-26.132841
1345.000000,-26.132161
1433.000000,-26.130922
1506.000000,-26.129762
1556.000000,-26.129813
1580.000000,-26.128135
1572.000000,-26.125782
1529.000000,-26.123717
1452.000000,-26.120721
1347.000000,-26.117437
1222.000000,-26.113853
1091.000000,-26.109549
967.000000,-26.105287
865.000000,-26.101814
795.000000,-26.099460
761.000000,-26.098797
763.000000,-26.098477
791.000000,-26.098159
834.000000,-26.098453
880.000000,-26.098468
923.000000,-26.098155
957.000000,-26.097712
982.000000,-26.097203
998.000000,-26.096072
1007.000000,-26.094008
1010.000000,-26.092290
1009.000000,-26.090683
1006.000000,-26.087290
1000.000000,-26.083293
991.000000,-26.081662
980.000000,-26.081922
971.000000,-26.081130
965.000000,-26.079987
966.000000,-26.078300
978.000000,-26.076814
1002.000000,-26.076085
1040.000000,-26.075335
1091.000000,-26.074636
1151.000000,-26.074290
1212.000000,-26.074749
1267.000000,-26.075298
1309.000000,-26.075167
1331.000000,-26.075309
1331.000000,-26.073824
1306.000000,-26.071349
1261.000000,-26.067057
1198.000000,-26.062198
1123.000000,-26.057041
1043.000000,-26.052412
965.000000,-26.048634
892.000000,-26.046568
829.000000,-26.044958
777.000000,-26.043096
734.000000,-26.041882
700.000000,-26.040446
673.000000,-26.039633
653.000000,-26.038659
638.000000,-26.037526
629.000000,-26.036516
626.000000,-26.035331
629.000000,-26.034163
634.000000,-26.033676
643.000000,-26.033104
653.000000,-26.032461
664.000000,-26.032280
675.000000,-26.032006
688.000000,-26.031135
702.000000,-26.030352
721.000000,-26.029272
748.000000,-26.027879
787.000000,-26.027297
840.000000,-26.026510
912.000000,-26.025930
1005.000000,-26.024646
1118.000000,-26.024491
1249.000000,-26.024335
1389.000000,-26.024301
1525.000000,-26.025068
1643.000000,-26.025230
1727.000000,-26.025161
1762.000000,-26.024915
1741.000000,-26.022541
1663.000000,-26.019288
1537.000000,-26.016560
1378.000000,-26.013329
1205.000000,-26.010186
1039.000000,-26.006975
893.000000,-26.003510
777.000000,-26.000730
692.000000,-25.999513
638.000000,-25.998457
611.000000,-25.997200
606.000000,-25.996736
617.000000,-25.996897
641.000000,-25.996914
675.000000,-25.997008
716.000000,-25.996365
760.000000,-25.995409
804.000000,-25.994446
846.000000,-25.993372
886.000000,-25.991648
920.000000,-25.990552
951.000000,-25.989572
979.000000,-25.988634
1004.000000,-25.986857
1030.000000,-25.983177
1055.000000,-25.981065
1078.000000,-25.980109
1101.000000,-25.979243
1126.000000,-25.978184
1152.000000,-25.976793
1179.000000,-25.975117
1204.000000,-25.974333
1227.000000,-25.973962
1246.000000,-25.972803
1259.000000,-25.970866
1262.000000,-25.969435
1253.000000,-25.968575
1234.000000,-25.966698
1204.000000,-25.964067
1163.000000,-25.961805
1116.000000,-25.959075
1063.000000,-25.955695
1005.000000,-25.953289
945.000000,-25.951809
886.000000,-25.949169
830.000000,-25.947419
781.000000,-25.945593
741.000000,-25.944540
713.000000,-25.943846
697.000000,-25.943883
690.000000,-25.944232
691.000000,-25.944074
696.000000,-25.943499
701.000000,-25.942941
708.000000,-25.941710
716.000000,-25.940916
726.000000,-25.940048
741.000000,-25.938403
761.000000,-25.936922
789.000000,-25.935711
824.000000,-25.933952
867.000000,-25.932578
915.000000,-25.932118
970.000000,-25.931281
1030.000000,-25.930412
1092.000000,-25.929833
1155.000000,-25.929371
1217.000000,-25.928739
1275.000000,-25.927870
1328.000000,-25.926996
1372.000000,-25.925420
1407.000000,-25.923350
1429.000000,-25.921293
1437.000000,-25.918018
1426.000000,-25.915801
1394.000000,-25.913845
1341.000000,-25.917789
1267.000000,-25.915692
1174.000000,-25.913579
1069.000000,-25.910663
