Time (ps),MSD_x (Å²),MSD_y (Å²),MSD_z (Å²),MSD_total (Å²)
0.084000,0.072376,0.749370,1.577125,2.398871
0.086000,0.067774,0.744066,1.601932,2.413772
0.088000,0.062985,0.740341,1.621776,2.425103
0.090000,0.057670,0.738487,1.635783,2.431940
0.092000,0.051688,0.738702,1.643040,2.433431
0.094000,0.045203,0.741065,1.643076,2.429345
0.096000,0.038683,0.745633,1.635535,2.419850
0.098000,0.032754,0.752271,1.620275,2.405300
0.100000,0.028058,0.760838,1.597254,2.386150
0.102000,0.025097,0.771129,1.566465,2.362692
0.104000,0.024139,0.782829,1.527908,2.334876
0.106000,0.025195,0.795510,1.481580,2.302285
0.108000,0.028111,0.808675,1.427672,2.264458
0.110000,0.032530,0.821800,1.366626,2.220956
0.112000,0.038077,0.834316,1.299306,2.171699
0.114000,0.044457,0.845710,1.226731,2.116898
0.116000,0.051415,0.855566,1.150606,2.057586
0.118000,0.058781,0.863624,1.072698,1.995102
0.120000,0.066452,0.869828,0.994720,1.930999
0.122000,0.074382,0.874345,0.918231,1.866958
0.124000,0.082519,0.877446,0.844673,1.804639
0.126000,0.090814,0.879472,0.775056,1.745342
0.128000,0.099201,0.880780,0.710139,1.690119
0.130000,0.107580,0.881674,0.650344,1.639598
0.132000,0.115867,0.882389,0.595813,1.594068
0.134000,0.123964,0.883072,0.546323,1.553360
0.136000,0.131732,0.883781,0.501807,1.517320
0.138000,0.139023,0.884489,0.462093,1.485605
0.140000,0.145763,0.885170,0.426695,1.457628
0.142000,0.151801,0.885727,0.395317,1.432844
0.144000,0.156987,0.886066,0.367549,1.410602
0.146000,0.160628,0.885933,0.344021,1.390583
0.148000,0.162926,0.885062,0.323971,1.371959
0.150000,0.163673,0.883287,0.307181,1.354141
0.152000,0.162757,0.880518,0.293420,1.336695
0.154000,0.160179,0.876596,0.282485,1.319260
0.156000,0.155985,0.871498,0.274195,1.301678
0.158000,0.150369,0.865254,0.268360,1.283983
0.160000,0.143637,0.857967,0.264790,1.266394
0.162000,0.136189,0.849797,0.263314,1.249300
0.164000,0.128506,0.840964,0.263744,1.233214
0.166000,0.121111,0.831773,0.265895,1.218778
0.168000,0.114524,0.822566,0.269570,1.206660
0.170000,0.109215,0.813720,0.274573,1.197508
0.172000,0.105617,0.805607,0.280662,1.191886
0.174000,0.104039,0.798651,0.287533,1.190223
0.176000,0.104670,0.793291,0.294808,1.192769
0.178000,0.107569,0.789981,0.302004,1.199554
0.180000,0.112646,0.789252,0.308469,1.210367
0.182000,0.119653,0.791651,0.313396,1.224700
0.184000,0.128183,0.797772,0.315850,1.241805
0.186000,0.137689,0.808262,0.314903,1.260854
0.188000,0.147578,0.823803,0.309739,1.281120
0.190000,0.157261,0.845055,0.299913,1.302229
0.192000,0.166236,0.872557,0.285404,1.324197
0.194000,0.174137,0.906725,0.266786,1.347648
0.196000,0.180775,0.947595,0.245148,1.373518
0.198000,0.186110,0.994973,0.221817,1.402900
0.200000,0.190179,1.048500,0.198113,1.436793
0.202000,0.193079,1.107564,0.175221,1.475863
0.204000,0.194944,1.171378,0.154078,1.520400
0.206000,0.195923,1.239172,0.135279,1.570373
0.208000,0.196130,1.310094,0.119179,1.625404
0.210000,0.195672,1.383305,0.105904,1.684882
0.212000,0.194667,1.458252,0.095405,1.748324
0.214000,0.193215,1.534473,0.087544,1.815232
0.216000,0.191395,1.611515,0.082141,1.885051
0.218000,0.189266,1.689023,0.079004,1.957293
0.220000,0.186873,1.766782,0.077931,2.031587
0.222000,0.184251,1.844636,0.078748,2.107635
0.224000,0.181422,1.922499,0.081308,2.185230
0.226000,0.178414,2.000285,0.085481,2.264179
0.228000,0.175252,2.078110,0.091153,2.344516
0.230000,0.171948,2.156044,0.098249,2.426241
0.232000,0.168516,2.234172,0.106711,2.509398
0.234000,0.164990,2.312695,0.116497,2.594182
0.236000,0.161427,2.391892,0.127579,2.680899
0.238000,0.157895,2.472397,0.139964,2.770257
0.240000,0.154466,2.554318,0.153621,2.862405
0.242000,0.151217,2.638004,0.168526,2.957747
0.244000,0.148238,2.723725,0.184661,3.056624
0.246000,0.145616,2.811853,0.202014,3.159483
0.248000,0.143431,2.902421,0.220544,3.266397
0.250000,0.141753,2.995673,0.240217,3.377644
0.252000,0.140628,3.091433,0.260947,3.493008
0.254000,0.140070,3.189484,0.282667,3.612221
0.256000,0.140055,3.289373,0.305289,3.734718
0.258000,0.140477,3.389581,0.328621,3.858679
0.260000,0.141204,3.488555,0.352489,3.982247
0.262000,0.142013,3.584401,0.376719,4.103133
0.264000,0.142644,3.674765,0.401077,4.218485
0.266000,0.142832,3.757497,0.425438,4.325767
0.268000,0.142293,3.829813,0.449670,4.421777
0.270000,0.140922,3.890069,0.473663,4.504654
0.272000,0.138745,3.937430,0.497391,4.573567
0.274000,0.135924,3.970879,0.520755,4.627558
0.276000,0.132910,3.990909,0.543575,4.667395
0.278000,0.130293,3.999153,0.565846,4.695292
0.280000,0.128684,3.997482,0.587427,4.713593
0.282000,0.128674,3.987907,0.608228,4.724809
0.284000,0.130783,3.971772,0.628006,4.730562
0.286000,0.135361,3.949943,0.646546,4.731850
0.288000,0.142728,3.922367,0.663522,4.728617
0.290000,0.153080,3.888699,0.678694,4.720472
0.292000,0.166513,3.849038,0.691871,4.707422
0.294000,0.183075,3.803158,0.703002,4.689235
0.296000,0.202854,3.751248,0.712185,4.666287
0.298000,0.225855,3.693936,0.719574,4.639365
0.300000,0.252167,3.632343,0.725473,4.609983
0.302000,0.281814,3.567940,0.730196,4.579950
0.304000,0.314716,3.502517,0.734079,4.551313
0.306000,0.350526,3.438080,0.737459,4.526065
0.308000,0.388645,3.376613,0.740658,4.505915
0.310000,0.428190,3.319984,0.743902,4.492076
0.312000,0.468120,3.270197,0.747448,4.485764
0.314000,0.507554,3.228836,0.751384,4.487774
0.316000,0.545473,3.197724,0.755768,4.498965
0.318000,0.581133,3.178714,0.760664,4.520512
0.320000,0.614189,3.173613,0.766096,4.553898
0.322000,0.644646,3.184148,0.772095,4.600890
0.324000,0.672676,3.212123,0.778712,4.663511
0.326000,0.698506,3.258550,0.785998,4.743054
0.328000,0.722300,3.324231,0.793901,4.840432
0.330000,0.744074,3.408770,0.802349,4.955192
0.332000,0.763732,3.510812,0.811238,5.085782
0.334000,0.781096,3.627645,0.820499,5.229239
0.336000,0.795762,3.755663,0.830041,5.381465
0.338000,0.807288,3.890959,0.839806,5.538053
0.340000,0.815319,4.029362,0.849739,5.694420
0.342000,0.819833,4.166985,0.859863,5.846681
0.344000,0.820712,4.299700,0.870161,5.990573
0.346000,0.818335,4.424447,0.880680,6.123462
0.348000,0.813062,4.538156,0.891396,6.242614
0.350000,0.805545,4.638273,0.902306,6.346123
0.352000,0.796402,4.723053,0.913386,6.432840
0.354000,0.786184,4.791026,0.924553,6.501763
0.356000,0.775491,4.841850,0.935825,6.553166
0.358000,0.764759,4.876369,0.947249,6.588376
0.360000,0.754377,4.895303,0.958720,6.608400
0.362000,0.744707,4.899854,0.970283,6.614843
0.364000,0.735914,4.891627,0.981896,6.609438
0.366000,0.728123,4.872364,0.993557,6.594043
0.368000,0.721316,4.843755,1.005255,6.570325
0.370000,0.715359,4.807251,1.016979,6.539590
0.372000,0.710133,4.764094,1.028718,6.502945
0.374000,0.705371,4.715412,1.040391,6.461173
0.376000,0.700881,4.662120,1.051948,6.414950
0.378000,0.696438,4.605194,1.063359,6.364991
0.380000,0.691891,4.545420,1.074627,6.311939
0.382000,0.687117,4.483585,1.085769,6.256471
0.384000,0.682108,4.420484,1.096782,6.199374
0.386000,0.676939,4.356981,1.107644,6.141564
0.388000,0.671732,4.293875,1.118317,6.083924
0.390000,0.666640,4.231994,1.128826,6.027459
0.392000,0.661851,4.172060,1.139120,5.973031
0.394000,0.657546,4.114781,1.149175,5.921503
0.396000,0.653912,4.060811,1.158938,5.873661
0.398000,0.651094,4.010618,1.168334,5.830046
0.400000,0.649210,3.964708,1.177318,5.791235
0.402000,0.648352,3.923487,1.185802,5.757640
0.404000,0.648592,3.887250,1.193728,5.729570
0.406000,0.649991,3.856235,1.201054,5.707280
0.408000,0.652518,3.830458,1.207729,5.690705
0.410000,0.656187,3.809959,1.213711,5.679857
0.412000,0.660971,3.794693,1.218977,5.674641
0.414000,0.666820,3.784496,1.223521,5.674837
0.416000,0.673655,3.779088,1.227345,5.680087
0.418000,0.681370,3.778065,1.230465,5.689900
0.420000,0.689808,3.780895,1.232894,5.703597
0.422000,0.698736,3.786919,1.234651,5.720305
0.424000,0.707953,3.795573,1.235787,5.739313
0.426000,0.717074,3.805923,1.236306,5.759303
0.428000,0.725669,3.817031,1.236209,5.778909
0.430000,0.733276,3.827931,1.235484,5.796691
0.432000,0.739381,3.837654,1.234160,5.811196
0.434000,0.743577,3.845530,1.232271,5.821378
0.436000,0.745527,3.850998,1.229826,5.826350
0.438000,0.745057,3.853917,1.226880,5.825853
0.440000,0.742204,3.854553,1.223456,5.820214
0.442000,0.737178,3.853641,1.219551,5.810370
0.444000,0.730381,3.852037,1.215184,5.797602
0.446000,0.722231,3.850888,1.210385,5.783504
0.448000,0.713176,3.851348,1.205164,5.769687
0.450000,0.703569,3.854409,1.199510,5.757487
0.452000,0.693768,3.860934,1.193398,5.748099
0.454000,0.683974,3.871341,1.186804,5.742119
0.456000,0.674418,3.885689,1.179676,5.739783
0.458000,0.665303,3.903622,1.171953,5.740878
0.460000,0.656798,3.924056,1.163598,5.744452
0.462000,0.649235,3.945795,1.154528,5.749558
0.464000,0.643030,3.967308,1.144628,5.754966
0.466000,0.638711,3.987153,1.133764,5.759628
0.468000,0.636880,4.003823,1.121743,5.762447
0.470000,0.638168,4.016151,1.108361,5.762680
0.472000,0.643189,4.023436,1.093410,5.760034
0.474000,0.652475,4.025433,1.076622,5.754530
0.476000,0.666508,4.022466,1.057706,5.746680
0.478000,0.685565,4.015406,1.036369,5.737340
0.480000,0.709795,4.005528,1.012330,5.727653
0.482000,0.739152,3.994419,0.985361,5.718932
0.484000,0.773408,3.983599,0.955286,5.712293
0.486000,0.812193,3.974412,0.922029,5.708634
0.488000,0.855126,3.967923,0.885595,5.708645
0.490000,0.901699,3.965034,0.846158,5.712890
0.492000,0.951500,3.966143,0.803971,5.721614
0.494000,1.004022,3.971340,0.759423,5.734785
0.496000,1.058909,3.980328,0.713007,5.752244
0.498000,1.115819,3.992656,0.665401,5.773876
0.500000,1.174530,4.007637,0.617341,5.799508
0.502000,1.234826,4.024721,0.569713,5.829260
0.504000,1.296557,4.043296,0.523350,5.863203
0.506000,1.359542,4.062775,0.479133,5.901450
0.508000,1.423613,4.082739,0.437878,5.944231
0.510000,1.488513,4.102911,0.400358,5.991782
0.512000,1.554151,4.122936,0.367033,6.044120
0.514000,1.620313,4.142760,0.338403,6.101476
0.516000,1.686910,4.162245,0.314537,6.163692
0.518000,1.753762,4.181148,0.295416,6.230326
0.520000,1.820560,4.199392,0.280844,6.300796
0.522000,1.886868,4.216791,0.270539,6.374197
0.524000,1.951903,4.233521,0.264153,6.449577
0.526000,2.014739,4.249885,0.261249,6.525873
0.528000,2.074132,4.265978,0.261456,6.601567
0.530000,2.128854,4.282247,0.264412,6.675513
0.532000,2.178045,4.299103,0.269811,6.746959
0.534000,2.221069,4.317075,0.277382,6.815526
0.536000,2.257678,4.336701,0.286874,6.881252
0.538000,2.287920,4.358523,0.298140,6.944584
0.540000,2.312107,4.382926,0.310978,7.006011
0.542000,2.330733,4.410135,0.325145,7.066013
0.544000,2.344489,4.440296,0.340422,7.125206
0.546000,2.354218,4.473539,0.356606,7.184362
0.548000,2.360650,4.509664,0.373266,7.243579
0.550000,2.364570,4.548358,0.390026,7.302954
0.552000,2.366921,4.588851,0.406390,7.362161
0.554000,2.368795,4.630496,0.421911,7.421202
0.556000,2.371480,4.671839,0.435966,7.479285
0.558000,2.376462,4.711392,0.448074,7.535928
0.560000,2.385653,4.747196,0.457502,7.590352
0.562000,2.400904,4.777290,0.463716,7.641910
0.564000,2.424091,4.800202,0.466277,7.690570
0.566000,2.456691,4.815008,0.464906,7.736605
0.568000,2.499613,4.821599,0.459513,7.780725
0.570000,2.552759,4.820901,0.450268,7.823928
0.572000,2.615523,4.814282,0.437480,7.867285
0.574000,2.686463,4.803492,0.421669,7.911623
0.576000,2.763550,4.790315,0.403435,7.957301
0.578000,2.844477,4.775947,0.383483,8.003907
0.580000,2.926559,4.761398,0.362444,8.050400
0.582000,3.006731,4.747264,0.341032,8.095027
0.584000,3.081840,4.733820,0.319885,8.135545
0.586000,3.148730,4.721118,0.299552,8.169400
0.588000,3.205015,4.709097,0.280367,8.194479
0.590000,3.248230,4.697648,0.262646,8.208524
0.592000,3.277225,4.686573,0.246503,8.210300
0.594000,3.291423,4.676067,0.231963,8.199453
0.596000,3.290997,4.666178,0.218998,8.176173
0.598000,3.276697,4.656969,0.207493,8.141159
0.600000,3.249581,4.648471,0.197304,8.095356
0.602000,3.210620,4.640151,0.188314,8.039085
0.604000,3.160723,4.631349,0.180363,7.972436
0.606000,3.100911,4.621139,0.173309,7.895360
0.608000,3.032344,4.608380,0.167051,7.807775
0.610000,2.956256,4.592097,0.161526,7.709879
0.612000,2.874145,4.571430,0.156652,7.602227
0.614000,2.787725,4.545750,0.152384,7.485859
0.616000,2.698639,4.514894,0.148663,7.362196
0.618000,2.608513,4.479013,0.145411,7.232937
0.620000,2.519005,4.438652,0.142544,7.100200
0.622000,2.431678,4.394620,0.139942,6.966240
0.624000,2.348040,4.347477,0.137435,6.832952
0.626000,2.269193,4.297756,0.134832,6.701781
0.628000,2.196094,4.245868,0.131930,6.573892
0.630000,2.129413,4.191950,0.128501,6.449864
0.632000,2.069334,4.135827,0.124367,6.329528
0.634000,2.015814,4.077753,0.119381,6.212948
0.636000,1.968445,4.018142,0.113471,6.100059
0.638000,1.926860,3.957458,0.106693,5.991011
0.640000,1.890412,3.896736,0.099197,5.886345
0.642000,1.858559,3.837247,0.091251,5.787056
0.644000,1.830604,3.780453,0.083192,5.694250
0.646000,1.806071,3.727901,0.075435,5.609407
0.648000,1.784605,3.680709,0.068412,5.533727
0.650000,1.765880,3.639735,0.062578,5.468194
0.652000,1.749829,3.605389,0.058413,5.413632
0.654000,1.736257,3.577607,0.056362,5.370226
0.656000,1.725049,3.556010,0.056856,5.337915
0.658000,1.715996,3.539889,0.060260,5.316146
0.660000,1.708837,3.528313,0.066841,5.303990
0.662000,1.703248,3.520167,0.076696,5.300111
0.664000,1.698746,3.514376,0.089675,5.302797
0.666000,1.694761,3.509695,0.105323,5.309779
0.668000,1.690622,3.504949,0.122849,5.318420
0.670000,1.685576,3.498937,0.141145,5.325658
0.672000,1.678961,3.490680,0.158900,5.328541
0.674000,1.670175,3.479238,0.174772,5.324186
0.676000,1.658738,3.463944,0.187636,5.310317
0.678000,1.644307,3.444425,0.196823,5.285555
0.680000,1.626749,3.420589,0.202174,5.249512
0.682000,1.606200,3.392586,0.203886,5.202672
0.684000,1.583046,3.360885,0.202454,5.146386
0.686000,1.557768,3.326013,0.198525,5.082306
0.688000,1.531000,3.288588,0.192772,5.012359
0.690000,1.503366,3.249163,0.185783,4.938312
0.692000,1.475485,3.208350,0.178059,4.861894
0.694000,1.447914,3.166800,0.170025,4.784740
0.696000,1.421101,3.125147,0.162031,4.708279
0.698000,1.395304,3.083942,0.154357,4.633602
0.700000,1.370656,3.043704,0.147247,4.561607
0.702000,1.347159,3.004749,0.140893,4.492801
0.704000,1.324660,2.967627,0.135437,4.427724
0.706000,1.302798,2.932687,0.130991,4.366476
0.708000,1.281181,2.900216,0.127639,4.309036
0.710000,1.259412,2.870398,0.125402,4.255212
0.712000,1.236907,2.843288,0.124280,4.204476
0.714000,1.213236,2.818865,0.124258,4.156358
0.716000,1.187912,2.797011,0.125287,4.110211
0.718000,1.160704,2.777627,0.127314,4.065645
0.720000,1.131616,2.760455,0.130283,4.022353
0.722000,1.100801,2.745143,0.134118,3.980062
0.724000,1.068688,2.731327,0.138771,3.938786
0.726000,1.036011,2.718576,0.144199,3.898785
0.728000,1.003590,2.706421,0.150380,3.860391
0.730000,0.972269,2.694385,0.157293,3.823947
0.732000,0.942869,2.681986,0.164924,3.789779
0.734000,0.916123,2.668727,0.173273,3.758123
0.736000,0.892602,2.654150,0.182359,3.729111
0.738000,0.872699,2.637793,0.192224,3.702715
0.740000,0.856618,2.619300,0.202923,3.678841
0.742000,0.844269,2.598240,0.214509,3.657018
0.744000,0.835510,2.574451,0.226999,3.636960
0.746000,0.829994,2.547701,0.240422,3.618118
0.748000,0.827322,2.517912,0.254791,3.600025
0.750000,0.827129,2.485239,0.270020,3.582388
0.752000,0.829081,2.449942,0.285986,3.565009
0.754000,0.832887,2.412405,0.302516,3.547807
0.756000,0.838447,2.373048,0.319296,3.530790
0.758000,0.845688,2.332369,0.335984,3.514041
0.760000,0.854659,2.290815,0.352180,3.497654
0.762000,0.865412,2.248797,0.367555,3.481764
0.764000,0.878011,2.206748,0.381779,3.466538
0.766000,0.892532,2.164918,0.394621,3.452071
0.768000,0.908994,2.123666,0.405857,3.438517
0.770000,0.927412,2.083220,0.415446,3.426078
0.772000,0.947736,2.043792,0.423402,3.414931
0.774000,0.969912,2.005545,0.429826,3.405283
0.776000,0.993820,1.968649,0.434875,3.397343
0.778000,1.019326,1.933283,0.438732,3.391340
0.780000,1.046193,1.899718,0.441604,3.387515
0.782000,1.074190,1.868239,0.443698,3.386127
0.784000,1.102986,1.839061,0.445289,3.387336
0.786000,1.132285,1.812371,0.446604,3.391261
0.788000,1.161731,1.788212,0.447873,3.397816
0.790000,1.190972,1.766670,0.449295,3.406936
0.792000,1.219545,1.747680,0.451151,3.418376
0.794000,1.247121,1.731012,0.453598,3.431730
0.796000,1.273392,1.716185,0.456749,3.446326
0.798000,1.298124,1.702706,0.460675,3.461505
0.800000,1.321271,1.689848,0.465353,3.476473
0.802000,1.342991,1.676874,0.470677,3.490542
0.804000,1.363575,1.663005,0.476485,3.503065
0.806000,1.383368,1.647470,0.482572,3.513410
0.808000,1.402796,1.629721,0.488691,3.521207
0.810000,1.422289,1.609409,0.494739,3.526437
0.812000,1.442221,1.586547,0.500370,3.529138
0.814000,1.462957,1.561373,0.505400,3.529730
0.816000,1.484594,1.534283,0.509721,3.528598
0.818000,1.507142,1.505817,0.513263,3.526222
0.820000,1.530419,1.476570,0.516011,3.523000
0.822000,1.554440,1.447102,0.518030,3.519571
0.824000,1.579282,1.417904,0.519471,3.516657
0.826000,1.604948,1.389282,0.520628,3.514859
0.828000,1.631381,1.361594,0.521759,3.514735
0.830000,1.658698,1.334995,0.523177,3.516870
0.832000,1.686765,1.309594,0.525188,3.521547
0.834000,1.715611,1.285359,0.528115,3.529085
0.836000,1.744922,1.262200,0.532249,3.539370
0.838000,1.774440,1.239967,0.537844,3.552251
0.840000,1.803596,1.218380,0.545084,3.567061
0.842000,1.831920,1.197262,0.554167,3.583348
0.844000,1.858963,1.176376,0.565216,3.600555
0.846000,1.884078,1.155522,0.578383,3.617982
0.848000,1.906871,1.134534,0.593843,3.635249
0.850000,1.926923,1.113210,0.611724,3.651858
0.852000,1.944316,1.091619,0.632272,3.668207
0.854000,1.958956,1.069726,0.655540,3.684221
0.856000,1.971411,1.047706,0.681748,3.700866
0.858000,1.982201,1.025778,0.710919,3.718899
0.860000,1.991874,1.004447,0.743093,3.739414
0.862000,2.001090,0.984241,0.778182,3.763513
0.864000,2.010380,0.965664,0.815966,3.792010
0.866000,2.020192,0.949426,0.855972,3.825590
0.868000,2.030936,0.936278,0.897470,3.864684
0.870000,2.042616,0.927008,0.939663,3.909287
0.872000,2.055286,0.922491,0.981217,3.958994
0.874000,2.068706,0.923473,1.020922,4.013100
0.876000,2.082407,0.930545,1.057830,4.070782
0.878000,2.095921,0.944142,1.091126,4.131189
0.880000,2.108772,0.964473,1.120381,4.193626
0.882000,2.120532,0.991413,1.145514,4.257459
0.884000,2.130867,1.024420,1.166937,4.322224
0.886000,2.139853,1.062648,1.185496,4.387997
0.888000,2.147614,1.104996,1.202318,4.454927
0.890000,2.154603,1.150141,1.218853,4.523598
0.892000,2.161398,1.196514,1.236799,4.594711
0.894000,2.168821,1.242662,1.257875,4.669358
0.896000,2.177362,1.287479,1.283822,4.748663
0.898000,2.187706,1.329961,1.316197,4.833864
0.900000,2.200209,1.369697,1.356177,4.926083
0.902000,2.215107,1.406596,1.404349,5.026051
0.904000,2.232435,1.440981,1.460742,5.134157
0.906000,2.252083,1.473396,1.524836,5.250314
0.908000,2.273907,1.504464,1.595709,5.374080
0.910000,2.297799,1.534754,1.672228,5.504781
0.912000,2.323677,1.564727,1.752980,5.641385
0.914000,2.351597,1.594667,1.837113,5.783377
0.916000,2.381512,1.624806,1.923109,5.929427
0.918000,2.413532,1.655338,2.009960,6.078830
0.920000,2.447877,1.686230,2.097023,6.231130
0.922000,2.484703,1.717374,2.183176,6.385254
0.924000,2.524240,1.748585,2.267931,6.540756
0.926000,2.566733,1.779643,2.350693,6.697069
0.928000,2.612440,1.810347,2.431057,6.853843
0.930000,2.661642,1.840399,2.508737,7.010778
0.932000,2.714640,1.869486,2.583408,7.167535
0.934000,2.771707,1.897305,2.654774,7.323786
0.936000,2.833129,1.923588,2.722713,7.479429
0.938000,2.899185,1.948078,2.787273,7.634535
0.940000,2.970186,1.970591,2.848398,7.789174
0.942000,3.046308,1.990905,2.905934,7.943146
0.944000,3.127728,2.008904,2.959801,8.096433
0.946000,3.214634,2.024449,3.009998,8.249081
0.948000,3.307537,2.037435,3.056531,8.401504
0.950000,3.406302,2.047847,3.099439,8.553588
0.952000,3.511031,2.055708,3.138820,8.705558
0.954000,3.621764,2.061017,3.174690,8.857471
0.956000,3.738724,2.063832,3.207065,9.009621
0.958000,3.862000,2.064238,3.236013,9.162251
0.960000,3.991832,2.062301,3.261597,9.315730
0.962000,4.128412,2.058171,3.283794,9.470377
0.964000,4.271999,2.051977,3.302616,9.626591
0.966000,4.423055,2.043894,3.318053,9.785001
0.968000,4.581835,2.034060,3.330306,9.946202
0.970000,4.748443,2.022736,3.339313,10.110493
0.972000,4.923277,2.010149,3.345071,10.278497
0.974000,5.107049,1.996567,3.347698,10.451314
0.976000,5.299370,1.982360,3.347264,10.628993
0.978000,5.500384,1.967834,3.343889,10.812107
0.980000,5.709656,1.953435,3.337658,11.000749
0.982000,5.926387,1.939578,3.328820,11.194785
0.984000,6.149712,1.926663,3.317638,11.394012
0.986000,6.378180,1.915154,3.304493,11.597827
0.988000,6.610351,1.905394,3.289787,11.805531
0.990000,6.844432,1.897764,3.274072,12.016267
0.992000,7.078298,1.892553,3.257907,12.228758
0.994000,7.309866,1.889932,3.241936,12.441733
0.996000,7.536782,1.889974,3.226808,12.653564
0.998000,7.756763,1.892648,3.213253,12.862665
1.000000,7.967548,1.897902,3.201971,13.067420
1.002000,8.167238,1.905702,3.193423,13.266363
1.004000,8.354110,1.915861,3.188045,13.458016
1.006000,8.527115,1.928390,3.186044,13.641549
1.008000,8.686087,1.943310,3.187494,13.816892
1.010000,8.829608,1.960711,3.192239,13.982558
1.012000,8.958031,1.980576,3.199949,14.138556
1.014000,9.070925,2.002940,3.210192,14.284057
1.016000,9.168662,2.027753,3.222526,14.418941
1.018000,9.251857,2.054881,3.236518,14.543257
1.020000,9.321629,2.084147,3.251850,14.657626
1.022000,9.379063,2.115103,3.268121,14.762286
1.024000,9.425578,2.147179,3.285210,14.857967
1.026000,9.463245,2.179789,3.302933,14.945966
1.028000,9.493606,2.212458,3.321263,15.027327
1.030000,9.518902,2.244728,3.340234,15.103863
1.032000,9.541446,2.276368,3.359859,15.177674
1.034000,9.563482,2.306755,3.380081,15.250318
1.036000,9.587103,2.335885,3.400866,15.323855
1.038000,9.614299,2.363586,3.422070,15.399955
1.040000,9.646628,2.390022,3.443540,15.480191
1.042000,9.686242,2.415550,3.465020,15.566812
1.044000,9.734387,2.440543,3.486282,15.661212
1.046000,9.792183,2.465422,3.507081,15.764685
1.048000,9.860003,2.490650,3.527211,15.877864
1.050000,9.938259,2.516592,3.546603,16.001454
1.052000,10.026782,2.543593,3.565165,16.135540
1.054000,10.125079,2.572000,3.582891,16.279970
1.056000,10.232571,2.602001,3.599915,16.434487
1.058000,10.347685,2.633525,3.616287,16.597496
1.060000,10.469074,2.666458,3.632217,16.767749
1.062000,10.595431,2.700708,3.647950,16.944089
1.064000,10.724731,2.735951,3.663598,17.124281
1.066000,10.855831,2.772111,3.679287,17.307229
1.068000,10.986506,2.808786,3.695258,17.490551
1.070000,11.114342,2.845790,3.711658,17.671791
1.072000,11.236835,2.882777,3.728630,17.848241
1.074000,11.350870,2.919237,3.746313,18.016420
1.076000,11.453144,2.954901,3.764910,18.172955
1.078000,11.540319,2.989518,3.784599,18.314435
1.080000,11.608936,3.022598,3.805516,18.437050
1.082000,11.656368,3.053932,3.827781,18.538081
1.084000,11.679861,3.083316,3.851441,18.614617
1.086000,11.678030,3.110814,3.876614,18.665458
1.088000,11.650777,3.136613,3.903372,18.690762
1.090000,11.598988,3.160861,3.931500,18.691349
1.092000,11.525030,3.183867,3.960898,18.669795
1.094000,11.432261,3.206103,3.991446,18.629810
1.096000,11.324282,3.227890,4.022942,18.575114
1.098000,11.205011,3.249673,4.055380,18.510065
1.100000,11.078100,3.271915,4.088718,18.438733
1.102000,10.947298,3.294883,4.122894,18.365074
1.104000,10.815409,3.318994,4.157882,18.292286
1.106000,10.684387,3.344450,4.193767,18.222603
1.108000,10.556141,3.371498,4.230651,18.158290
1.110000,10.432604,3.400149,4.268414,18.101167
