Temperature (K),Energy (eV)
287.000000,-97.938397
274.000000,-97.937279
276.000000,-97.936430
295.000000,-97.936272
328.000000,-97.936698
373.000000,-97.937105
421.000000,-97.937903
466.000000,-97.938340
498.000000,-97.938787
512.000000,-97.938363
507.000000,-97.935756
485.000000,-97.933139
454.000000,-97.930664
425.000000,-97.927915
410.000000,-97.925730
416.000000,-97.923785
445.000000,-97.923545
494.000000,-97.924458
553.000000,-97.926110
609.000000,-97.927238
650.000000,-97.927341
667.000000,-97.927065
657.000000,-97.925617
624.000000,-97.924250
574.000000,-97.921493
519.000000,-97.919810
467.000000,-97.917291
425.000000,-97.917191
398.000000,-97.915710
387.000000,-97.915451
390.000000,-97.915684
405.000000,-97.916626
428.000000,-97.916251
453.000000,-97.916145
474.000000,-97.916627
486.000000,-97.917019
486.000000,-97.916981
472.000000,-97.916388
446.000000,-97.914903
412.000000,-97.913394
377.000000,-97.911733
345.000000,-97.910149
322.000000,-97.909332
314.000000,-97.908605
323.000000,-97.907715
348.000000,-97.907386
387.000000,-97.907293
433.000000,-97.908022
481.000000,-97.907704
519.000000,-97.909012
541.000000,-97.909685
543.000000,-97.909053
524.000000,-97.906841
489.000000,-97.903561
444.000000,-97.899207
397.000000,-97.894820
358.000000,-97.891279
334.000000,-97.888553
329.000000,-97.887625
344.000000,-97.887413
377.000000,-97.887934
422.000000,-97.889558
469.000000,-97.891438
511.000000,-97.892438
538.000000,-97.894302
545.000000,-97.894752
529.000000,-97.895022
496.000000,-97.894392
452.000000,-97.892891
406.000000,-97.890355
369.000000,-97.888605
350.000000,-97.886135
353.000000,-97.884892
379.000000,-97.884443
424.000000,-97.883695
478.000000,-97.884075
529.000000,-97.885858
564.000000,-97.889669
575.000000,-97.890605
558.000000,-97.890300
516.000000,-97.888667
462.000000,-97.886611
413.000000,-97.883883
385.000000,-97.882349
386.000000,-97.880558
411.000000,-97.880871
450.000000,-97.881849
494.000000,-97.883726
535.000000,-97.884536
570.000000,-97.886495
594.000000,-97.887214
605.000000,-97.887459
601.000000,-97.887745
581.000000,-97.886913
547.000000,-97.885176
504.000000,-97.883209
459.000000,-97.882871
420.000000,-97.882099
392.000000,-97.879474
377.000000,-97.878039
372.000000,-97.877349
375.000000,-97.876660
380.000000,-97.876306
384.000000,-97.876365
384.000000,-97.875556
381.000000,-97.875219
376.000000,-97.874896
369.000000,-97.875103
365.000000,-97.875196
362.000000,-97.873986
363.000000,-97.872564
368.000000,-97.871587
379.000000,-97.871773
396.000000,-97.871264
419.000000,-97.870638
448.000000,-97.870152
478.000000,-97.869443
504.000000,-97.869736
520.000000,-97.869918
523.000000,-97.869802
508.000000,-97.870353
478.000000,-97.870037
439.000000,-97.869553
397.000000,-97.868072
363.000000,-97.866253
341.000000,-97.865082
334.000000,-97.863502
343.000000,-97.862105
362.000000,-97.862860
389.000000,-97.863599
420.000000,-97.863114
450.000000,-97.862304
479.000000,-97.861640
505.000000,-97.861097
526.000000,-97.860628
542.000000,-97.860104
551.000000,-97.858651
553.000000,-97.856906
549.000000,-97.855027
541.000000,-97.853601
531.000000,-97.852295
524.000000,-97.852740
524.000000,-97.851417
528.000000,-97.850037
537.000000,-97.848807
544.000000,-97.848369
546.000000,-97.848093
542.000000,-97.846985
530.000000,-97.846381
512.000000,-97.844756
491.000000,-97.843537
470.000000,-97.842057
452.000000,-97.841040
437.000000,-97.840333
425.000000,-97.839747
415.000000,-97.839767
407.000000,-97.839047
399.000000,-97.837990
390.000000,-97.837134
380.000000,-97.835450
372.000000,-97.834115
368.000000,-97.832484
368.000000,-97.831677
375.000000,-97.832264
389.000000,-97.832128
407.000000,-97.832005
425.000000,-97.832171
439.000000,-97.832878
447.000000,-97.833188
446.000000,-97.832369
437.000000,-97.830681
424.000000,-97.828825
410.000000,-97.826695
400.000000,-97.824429
400.000000,-97.823179
412.000000,-97.822346
434.000000,-97.821521
462.000000,-97.821540
489.000000,-97.821622
508.000000,-97.821751
514.000000,-97.822791
505.000000,-97.823019
483.000000,-97.821770
452.000000,-97.819660
417.000000,-97.818756
386.000000,-97.818650
362.000000,-97.817592
348.000000,-97.816600
342.000000,-97.815676
344.000000,-97.815007
350.000000,-97.814932
358.000000,-97.814559
367.000000,-97.813699
377.000000,-97.812687
390.000000,-97.811625
408.000000,-97.811289
434.000000,-97.810437
468.000000,-97.809787
509.000000,-97.809962
553.000000,-97.809982
597.000000,-97.810492
635.000000,-97.809109
664.000000,-97.807229
678.000000,-97.806778
674.000000,-97.807372
655.000000,-97.805907
621.000000,-97.803546
578.000000,-97.803037
533.000000,-97.800533
490.000000,-97.798286
455.000000,-97.798358
430.000000,-97.801254
412.000000,-97.796891
399.000000,-97.793449
390.000000,-97.792715
381.000000,-97.792339
370.000000,-97.793017
360.000000,-97.792541
354.000000,-97.790924
353.000000,-97.790435
359.000000,-97.790931
374.000000,-97.790926
395.000000,-97.790354
419.000000,-97.791494
444.000000,-97.792314
466.000000,-97.791934
481.000000,-97.791473
489.000000,-97.790593
490.000000,-97.789048
486.000000,-97.787981
477.000000,-97.787446
468.000000,-97.786087
458.000000,-97.785311
448.000000,-97.784054
440.000000,-97.782930
431.000000,-97.781017
421.000000,-97.779967
411.000000,-97.779246
402.000000,-97.778963
394.000000,-97.778197
389.000000,-97.777866
387.000000,-97.776582
390.000000,-97.775729
396.000000,-97.775133
403.000000,-97.774285
410.000000,-97.773865
414.000000,-97.773488
414.000000,-97.772740
409.000000,-97.771569
402.000000,-97.770422
395.000000,-97.769253
393.000000,-97.768124
398.000000,-97.767635
411.000000,-97.767163
434.000000,-97.766474
464.000000,-97.765555
497.000000,-97.764636
528.000000,-97.763866
552.000000,-97.763384
565.000000,-97.763575
563.000000,-97.762070
548.000000,-97.761254
522.000000,-97.759090
491.000000,-97.756388
464.000000,-97.755643
446.000000,-97.755317
444.000000,-97.754124
456.000000,-97.753931
478.000000,-97.754181
504.000000,-97.754705
526.000000,-97.754514
539.000000,-97.754418
540.000000,-97.754799
527.000000,-97.753950
502.000000,-97.753241
471.000000,-97.752055
440.000000,-97.750679
417.000000,-97.749502
407.000000,-97.749458
412.000000,-97.749332
430.000000,-97.749105
458.000000,-97.749671
487.000000,-97.750504
512.000000,-97.750925
525.000000,-97.751365
524.000000,-97.752222
510.000000,-97.753157
486.000000,-97.751960
455.000000,-97.750015
422.000000,-97.750217
390.000000,-97.749892
362.000000,-97.750030
341.000000,-97.749311
326.000000,-97.748755
318.000000,-97.747826
316.000000,-97.747103
320.000000,-97.746150
327.000000,-97.745556
337.000000,-97.744654
351.000000,-97.744472
366.000000,-97.744457
384.000000,-97.743320
402.000000,-97.743653
420.000000,-97.742335
436.000000,-97.741246
449.000000,-97.739811
458.000000,-97.739244
462.000000,-97.738288
462.000000,-97.736819
459.000000,-97.735802
455.000000,-97.735103
452.000000,-97.734740
453.000000,-97.733566
457.000000,-97.731602
463.000000,-97.730964
472.000000,-97.729686
479.000000,-97.728830
486.000000,-97.729209
491.000000,-97.729398
497.000000,-97.728003
505.000000,-97.726124
516.000000,-97.724931
531.000000,-97.724185
550.000000,-97.723937
571.000000,-97.722593
589.000000,-97.722293
599.000000,-97.722682
600.000000,-97.722263
590.000000,-97.721377
572.000000,-97.720527
549.000000,-97.718609
522.000000,-97.716430
495.000000,-97.714569
468.000000,-97.713142
444.000000,-97.711597
421.000000,-97.709956
398.000000,-97.708824
375.000000,-97.707907
352.000000,-97.706161
330.000000,-97.704936
311.000000,-97.704210
297.000000,-97.703406
290.000000,-97.702928
292.000000,-97.702797
305.000000,-97.702470
328.000000,-97.703509
360.000000,-97.704456
400.000000,-97.705384
446.000000,-97.706430
493.000000,-97.707726
538.000000,-97.709194
577.000000,-97.709075
607.000000,-97.708993
624.000000,-97.707240
626.000000,-97.705541
612.000000,-97.704148
584.000000,-97.703503
545.000000,-97.701750
498.000000,-97.699475
447.000000,-97.697496
397.000000,-97.696557
350.000000,-97.696281
311.000000,-97.694762
281.000000,-97.693457
260.000000,-97.692734
247.000000,-97.691550
241.000000,-97.691870
242.000000,-97.692316
248.000000,-97.692780
260.000000,-97.692551
279.000000,-97.692857
306.000000,-97.692886
344.000000,-97.693063
396.000000,-97.692664
461.000000,-97.693042
537.000000,-97.693666
615.000000,-97.695733
688.000000,-97.696862
745.000000,-97.697273
776.000000,-97.696055
777.000000,-97.693745
748.000000,-97.692522
698.000000,-97.690569
637.000000,-97.686606
572.000000,-97.685120
512.000000,-97.683039
462.000000,-97.681859
422.000000,-97.680345
393.000000,-97.679522
372.000000,-97.679168
357.000000,-97.678530
346.000000,-97.678183
339.000000,-97.676751
335.000000,-97.676111
335.000000,-97.675714
340.000000,-97.674717
351.000000,-97.673567
366.000000,-97.673711
386.000000,-97.673105
409.000000,-97.672609
434.000000,-97.672234
459.000000,-97.671889
483.000000,-97.670541
504.000000,-97.669306
519.000000,-97.669050
528.000000,-97.667571
528.000000,-97.666271
520.000000,-97.664154
501.000000,-97.661808
474.000000,-97.658989
441.000000,-97.656575
405.000000,-97.655156
371.000000,-97.653350
344.000000,-97.651704
326.000000,-97.650164
318.000000,-97.649083
322.000000,-97.648837
334.000000,-97.648698
354.000000,-97.648547
378.000000,-97.648976
405.000000,-97.647740
432.000000,-97.646806
459.000000,-97.646103
486.000000,-97.645487
511.000000,-97.645115
534.000000,-97.643425
555.000000,-97.641838
572.000000,-97.640486
582.000000,-97.639702
587.000000,-97.637921
586.000000,-97.635886
579.000000,-97.634400
569.000000,-97.632989
555.000000,-97.631694
537.000000,-97.630362
513.000000,-97.630148
483.000000,-97.629961
449.000000,-97.627896
411.000000,-97.625803
374.000000,-97.624945
343.000000,-97.623682
320.000000,-97.622077
310.000000,-97.620970
314.000000,-97.620533
331.000000,-97.620679
357.000000,-97.621330
390.000000,-97.622609
424.000000,-97.622939
454.000000,-97.622455
475.000000,-97.621692
487.000000,-97.621170
488.000000,-97.619987
481.000000,-97.619611
470.000000,-97.618260
458.000000,-97.617169
450.000000,-97.616096
447.000000,-97.614474
451.000000,-97.612762
458.000000,-97.612411
466.000000,-97.611625
472.000000,-97.610887
472.000000,-97.609026
466.000000,-97.606596
453.000000,-97.604784
438.000000,-97.602186
421.000000,-97.600026
407.000000,-97.597576
398.000000,-97.596553
397.000000,-97.597195
408.000000,-97.596697
429.000000,-97.597438
461.000000,-97.598810
498.000000,-97.599729
532.000000,-97.601069
556.000000,-97.602139
563.000000,-97.602916
552.000000,-97.602382
525.000000,-97.600264
487.000000,-97.597592
447.000000,-97.596357
414.000000,-97.593710
394.000000,-97.590191
390.000000,-97.588935
400.000000,-97.588762
420.000000,-97.589535
444.000000,-97.590204
463.000000,-97.589984
473.000000,-97.590121
470.000000,-97.589930
456.000000,-97.590085
434.000000,-97.587972
408.000000,-97.586562
383.000000,-97.585608
363.000000,-97.584426
353.000000,-97.583650
354.000000,-97.582428
369.000000,-97.581720
397.000000,-97.581189
435.000000,-97.582171
479.000000,-97.582131
522.000000,-97.583366
556.000000,-97.584867
574.000000,-97.586096
573.000000,-97.586281
554.000000,-97.584752
521.000000,-97.581439
484.000000,-97.577746
452.000000,-97.575150
432.000000,-97.573581
427.000000,-97.572278
436.000000,-97.571347
452.000000,-97.570749
465.000000,-97.570926
469.000000,-97.570879
459.000000,-97.570449
436.000000,-97.568706
401.000000,-97.566958
360.000000,-97.565583
319.000000,-97.563087
287.000000,-97.561116
267.000000,-97.560072
265.000000,-97.559517
285.000000,-97.559477
327.000000,-97.559376
388.000000,-97.560358
465.000000,-97.561913
547.000000,-97.563271
624.000000,-97.564688
686.000000,-97.564864
723.000000,-97.564185
729.000000,-97.562622
706.000000,-97.559875
660.000000,-97.555513
599.000000,-97.553008
534.000000,-97.550447
473.000000,-97.547075
422.000000,-97.544636
382.000000,-97.543971
355.000000,-97.543073
341.000000,-97.542215
337.000000,-97.541457
342.000000,-97.540580
353.000000,-97.540478
367.000000,-97.540573
382.000000,-97.539730
394.000000,-97.538956
400.000000,-97.538199
401.000000,-97.536216
395.000000,-97.534692
385.000000,-97.532397
375.000000,-97.530798
367.000000,-97.529504
367.000000,-97.528213
377.000000,-97.527517
400.000000,-97.527418
433.000000,-97.527834
474.000000,-97.528021
519.000000,-97.528336
559.000000,-97.528227
590.000000,-97.528437
606.000000,-97.527785
603.000000,-97.527407
583.000000,-97.525400
547.000000,-97.521663
502.000000,-97.518378
454.000000,-97.515207
411.000000,-97.513414
379.000000,-97.513153
363.000000,-97.514045
362.000000,-97.515970
373.000000,-97.516979
392.000000,-97.517073
412.000000,-97.517372
431.000000,-97.517091
446.000000,-97.516105
456.000000,-97.515849
463.000000,-97.514770
468.000000,-97.514311
471.000000,-97.514339
472.000000,-97.514229
474.000000,-97.512894
474.000000,-97.511435
473.000000,-97.510426
471.000000,-97.508484
465.000000,-97.507520
457.000000,-97.506710
446.000000,-97.505093
433.000000,-97.503310
418.000000,-97.502212
402.000000,-97.500709
388.000000,-97.498523
379.000000,-97.496209
378.000000,-97.494654
388.000000,-97.493887
411.000000,-97.493744
443.000000,-97.494605
480.000000,-97.494872
514.000000,-97.495983
539.000000,-97.495992
551.000000,-97.495014
548.000000,-97.493265
531.000000,-97.490947
506.000000,-97.488408
479.000000,-97.486633
453.000000,-97.483897
434.000000,-97.481510
424.000000,-97.479976
422.000000,-97.478623
428.000000,-97.477575
439.000000,-97.477127
451.000000,-97.476521
461.000000,-97.476723
467.000000,-97.476449
465.000000,-97.475703
456.000000,-97.474575
439.000000,-97.473473
419.000000,-97.472133
399.000000,-97.470305
382.000000,-97.469005
374.000000,-97.468607
377.000000,-97.467614
391.000000,-97.467318
415.000000,-97.467639
443.000000,-97.467636
472.000000,-97.467080
496.000000,-97.466971
513.000000,-97.466215
520.000000,-97.465676
517.000000,-97.465101
507.000000,-97.464018
493.000000,-97.462271
477.000000,-97.460875
462.000000,-97.460139
450.000000,-97.458775
442.000000,-97.457719
438.000000,-97.456560
437.000000,-97.456076
439.000000,-97.456611
441.000000,-97.456630
440.000000,-97.456460
434.000000,-97.456590
424.000000,-97.456217
408.000000,-97.455416
390.000000,-97.454335
373.000000,-97.452438
361.000000,-97.450908
359.000000,-97.450163
369.000000,-97.449047
392.000000,-97.448495
425.000000,-97.448243
463.000000,-97.448601
499.000000,-97.449765
525.000000,-97.450778
538.000000,-97.451143
538.000000,-97.450227
529.000000,-97.449258
514.000000,-97.448210
501.000000,-97.447131
492.000000,-97.446352
489.000000,-97.445861
488.000000,-97.445011
487.000000,-97.444687
485.000000,-97.444524
480.000000,-97.443435
473.000000,-97.442250
464.000000,-97.441648
453.000000,-97.441783
443.000000,-97.440745
433.000000,-97.438105
423.000000,-97.436305
414.000000,-97.434926
405.000000,-97.433241
397.000000,-97.432242
390.000000,-97.431146
386.000000,-97.430176
386.000000,-97.429255
394.000000,-97.428759
410.000000,-97.428484
435.000000,-97.428300
465.000000,-97.427771
498.000000,-97.428467
526.000000,-97.429822
544.000000,-97.430995
548.000000,-97.430392
534.000000,-97.430834
503.000000,-97.429413
459.000000,-97.428213
409.000000,-97.425785
358.000000,-97.423197
313.000000,-97.420775
280.000000,-97.419358
265.000000,-97.418081
270.000000,-97.417775
294.000000,-97.418234
334.000000,-97.419305
384.000000,-97.420754
437.000000,-97.420964
488.000000,-97.421232
531.000000,-97.421598
563.000000,-97.420636
585.000000,-97.418954
598.000000,-97.418213
606.000000,-97.417408
611.000000,-97.416153
614.000000,-97.414642
612.000000,-97.412964
603.000000,-97.411721
585.000000,-97.410886
558.000000,-97.409162
522.000000,-97.407328
480.000000,-97.406954
435.000000,-97.407770
393.000000,-97.407560
357.000000,-97.407748
330.000000,-97.406851
315.000000,-97.408040
314.000000,-97.407654
327.000000,-97.407501
351.000000,-97.407906
383.000000,-97.408688
416.000000,-97.409929
446.000000,-97.410409
468.000000,-97.411199
480.000000,-97.411011
482.000000,-97.411377
478.000000,-97.409878
469.000000,-97.408522
458.000000,-97.407143
445.000000,-97.405379
432.000000,-97.403358
420.000000,-97.402047
411.000000,-97.400823
405.000000,-97.399851
404.000000,-97.400166
406.000000,-97.400310
412.000000,-97.399352
419.000000,-97.399613
425.000000,-97.399766
431.000000,-97.398443
435.000000,-97.396810
438.000000,-97.393353
440.000000,-97.392269
442.000000,-97.390422
444.000000,-97.388883
449.000000,-97.389024
458.000000,-97.388498
469.000000,-97.387749
482.000000,-97.387952
494.000000,-97.387845
504.000000,-97.387660
507.000000,-97.387253
505.000000,-97.386533
496.000000,-97.386039
483.000000,-97.384691
468.000000,-97.383926
453.000000,-97.382970
441.000000,-97.381691
433.000000,-97.380114
433.000000,-97.378884
441.000000,-97.377913
460.000000,-97.378288
487.000000,-97.378433
515.000000,-97.379746
537.000000,-97.379752
548.000000,-97.379169
544.000000,-97.378942
526.000000,-97.378195
499.000000,-97.375673
471.000000,-97.373801
447.000000,-97.371990
430.000000,-97.371213
423.000000,-97.370388
422.000000,-97.370885
425.000000,-97.371177
428.000000,-97.370950
428.000000,-97.371159
423.000000,-97.370613
413.000000,-97.370714
399.000000,-97.370181
385.000000,-97.369888
373.000000,-97.368803
368.000000,-97.368419
373.000000,-97.367855
387.000000,-97.367507
411.000000,-97.367173
441.000000,-97.367240
472.000000,-97.367914
498.000000,-97.368440
515.000000,-97.368290
520.000000,-97.367686
509.000000,-97.366080
484.000000,-97.363543
447.000000,-97.360626
404.000000,-97.358798
359.000000,-97.356739
320.000000,-97.354942
292.000000,-97.354130
278.000000,-97.354034
282.000000,-97.354135
303.000000,-97.354551
339.000000,-97.355367
384.000000,-97.357229
432.000000,-97.358684
476.000000,-97.359396
510.000000,-97.359628
530.000000,-97.358636
539.000000,-97.356713
541.000000,-97.355089
543.000000,-97.353681
551.000000,-97.352208
563.000000,-97.351592
575.000000,-97.351316
583.000000,-97.350384
581.000000,-97.348785
571.000000,-97.348047
555.000000,-97.347274
536.000000,-97.346853
518.000000,-97.345475
499.000000,-97.344226
480.000000,-97.342863
461.000000,-97.341440
445.000000,-97.340365
432.000000,-97.339905
424.000000,-97.338907
425.000000,-97.338051
433.000000,-97.338390
448.000000,-97.337881
468.000000,-97.338270
487.000000,-97.339193
502.000000,-97.338905
507.000000,-97.338266
498.000000,-97.336450
476.000000,-97.335181
442.000000,-97.333906
405.000000,-97.331844
370.000000,-97.329546
343.000000,-97.328224
331.000000,-97.327353
332.000000,-97.328022
346.000000,-97.328064
368.000000,-97.328236
391.000000,-97.328735
410.000000,-97.329104
422.000000,-97.328929
425.000000,-97.328522
419.000000,-97.327245
409.000000,-97.325367
397.000000,-97.324896
389.000000,-97.323059
388.000000,-97.320936
395.000000,-97.319924
410.000000,-97.318278
432.000000,-97.318242
456.000000,-97.318259
479.000000,-97.318026
496.000000,-97.316827
501.000000,-97.316090
494.000000,-97.315237
475.000000,-97.313494
445.000000,-97.311943
412.000000,-97.310400
380.000000,-97.309146
357.000000,-97.308986
347.000000,-97.307971
355.000000,-97.307353
382.000000,-97.306776
425.000000,-97.307708
483.000000,-97.308559
548.000000,-97.308979
612.000000,-97.308982
666.000000,-97.308584
699.000000,-97.307731
706.000000,-97.307551
685.000000,-97.306953
640.000000,-97.305037
579.000000,-97.301970
512.000000,-97.299320
447.000000,-97.297083
392.000000,-97.294578
351.000000,-97.292608
328.000000,-97.291940
323.000000,-97.291501
333.000000,-97.291305
357.000000,-97.292382
389.000000,-97.293603
424.000000,-97.295138
456.000000,-97.296579
480.000000,-97.297369
494.000000,-97.297999
498.000000,-97.297703
491.000000,-97.297811
479.000000,-97.296512
463.000000,-97.294858
448.000000,-97.292873
436.000000,-97.292017
429.000000,-97.291846
428.000000,-97.291318
430.000000,-97.290448
433.000000,-97.289979
434.000000,-97.289708
432.000000,-97.289346
423.000000,-97.289566
409.000000,-97.289511
391.000000,-97.288561
372.000000,-97.287278
355.000000,-97.286541
342.000000,-97.285162
337.000000,-97.284613
339.000000,-97.284002
348.000000,-97.284172
364.000000,-97.284473
383.000000,-97.284738
404.000000,-97.283928
424.000000,-97.283611
441.000000,-97.283179
455.000000,-97.282838
468.000000,-97.281969
480.000000,-97.281597
496.000000,-97.281608
518.000000,-97.282281
545.000000,-97.281545
572.000000,-97.282420
593.000000,-97.282945
600.000000,-97.284272
589.000000,-97.285014
558.000000,-97.284103
511.000000,-97.282778
457.000000,-97.280015
406.000000,-97.278128
370.000000,-97.277546
354.000000,-97.277060
360.000000,-97.276875
383.000000,-97.277064
417.000000,-97.277679
454.000000,-97.277770
489.000000,-97.277567
518.000000,-97.277447
541.000000,-97.276967
558.000000,-97.276268
570.000000,-97.276055
576.000000,-97.275988
575.000000,-97.276098
567.000000,-97.276051
549.000000,-97.275091
521.000000,-97.273581
484.000000,-97.272120
440.000000,-97.270464
396.000000,-97.269317
358.000000,-97.267391
331.000000,-97.266298
320.000000,-97.265660
327.000000,-97.266261
349.000000,-97.266735
381.000000,-97.267797
415.000000,-97.269112
443.000000,-97.269151
458.000000,-97.269006
457.000000,-97.268220
441.000000,-97.266476
414.000000,-97.263947
382.000000,-97.261275
353.000000,-97.260416
332.000000,-97.258302
325.000000,-97.257724
332.000000,-97.256281
354.000000,-97.255721
390.000000,-97.256369
436.000000,-97.257031
486.000000,-97.257348
532.000000,-97.257600
569.000000,-97.257423
588.000000,-97.256616
588.000000,-97.255751
567.000000,-97.253810
531.000000,-97.252893
485.000000,-97.254570
440.000000,-97.253813
402.000000,-97.252517
374.000000,-97.251359
359.000000,-97.250835
357.000000,-97.249445
365.000000,-97.247619
380.000000,-97.247360
399.000000,-97.247577
418.000000,-97.247662
437.000000,-97.247232
454.000000,-97.247230
467.000000,-97.247070
477.000000,-97.246682
485.000000,-97.245780
490.000000,-97.245251
497.000000,-97.244444
505.000000,-97.242900
515.000000,-97.241445
527.000000,-97.241623
537.000000,-97.241081
543.000000,-97.241527
542.000000,-97.242189
534.000000,-97.242484
523.000000,-97.241825
509.000000,-97.240850
496.000000,-97.239373
486.000000,-97.238359
478.000000,-97.237531
472.000000,-97.236686
469.000000,-97.237996
469.000000,-97.236786
471.000000,-97.236243
474.000000,-97.235747
473.000000,-97.235011
468.000000,-97.234451
456.000000,-97.235493
438.000000,-97.235954
418.000000,-97.234523
396.000000,-97.234317
378.000000,-97.233092
365.000000,-97.232784
356.000000,-97.232317
354.000000,-97.231323
355.000000,-97.230408
360.000000,-97.229229
367.000000,-97.228277
375.000000,-97.228448
383.000000,-97.228210
388.000000,-97.228459
390.000000,-97.227719
388.000000,-97.227632
382.000000,-97.227302
372.000000,-97.227585
362.000000,-97.227622
356.000000,-97.226843
358.000000,-97.225869
371.000000,-97.224540
397.000000,-97.224125
436.000000,-97.224220
485.000000,-97.223735
537.000000,-97.224055
584.000000,-97.224656
621.000000,-97.223973
640.000000,-97.223027
638.000000,-97.222685
614.000000,-97.222855
572.000000,-97.222470
519.000000,-97.219739
461.000000,-97.217466
406.000000,-97.214815
362.000000,-97.212820
335.000000,-97.210961
329.000000,-97.210269
344.000000,-97.210942
377.000000,-97.211663
421.000000,-97.213126
469.000000,-97.216016
515.000000,-97.217047
555.000000,-97.218649
584.000000,-97.218685
601.000000,-97.217987
604.000000,-97.216273
595.000000,-97.214426
579.000000,-97.213104
560.000000,-97.210428
541.000000,-97.208428
525.000000,-97.207503
510.000000,-97.207166
494.000000,-97.206876
473.000000,-97.207323
446.000000,-97.206264
413.000000,-97.205849
380.000000,-97.204619
352.000000,-97.203167
332.000000,-97.202307
324.000000,-97.201681
326.000000,-97.200779
338.000000,-97.200702
355.000000,-97.200484
374.000000,-97.201332
391.000000,-97.201884
403.000000,-97.202532
409.000000,-97.202804
408.000000,-97.201367
402.000000,-97.199458
392.000000,-97.197857
381.000000,-97.195643
372.000000,-97.193250
369.000000,-97.191183
