Temperature (K),Energy (eV)
326.000000,-97.108314
327.000000,-97.107889
330.000000,-97.107469
334.000000,-97.107629
338.000000,-97.107882
343.000000,-97.107456
347.000000,-97.106977
350.000000,-97.106949
353.000000,-97.106372
354.000000,-97.106235
356.000000,-97.105326
357.000000,-97.104506
358.000000,-97.103559
358.000000,-97.103171
355.000000,-97.102902
349.000000,-97.103288
341.000000,-97.102566
331.000000,-97.102045
319.000000,-97.101754
308.000000,-97.101089
298.000000,-97.100644
291.000000,-97.099569
287.000000,-97.099031
288.000000,-97.098197
293.000000,-97.097800
303.000000,-97.098018
316.000000,-97.098748
331.000000,-97.099617
347.000000,-97.100034
364.000000,-97.099344
383.000000,-97.098528
403.000000,-97.098396
423.000000,-97.097926
440.000000,-97.098028
450.000000,-97.097627
452.000000,-97.097465
442.000000,-97.096639
423.000000,-97.095788
396.000000,-97.095285
367.000000,-97.094292
339.000000,-97.093966
317.000000,-97.092547
304.000000,-97.091944
303.000000,-97.092376
313.000000,-97.092082
333.000000,-97.091860
358.000000,-97.090623
384.000000,-97.091184
406.000000,-97.091355
420.000000,-97.091288
422.000000,-97.091454
412.000000,-97.090535
391.000000,-97.089586
363.000000,-97.088552
334.000000,-97.087405
308.000000,-97.086222
291.000000,-97.085599
284.000000,-97.085211
287.000000,-97.085355
297.000000,-97.085013
312.000000,-97.085270
326.000000,-97.085169
338.000000,-97.085288
345.000000,-97.084761
346.000000,-97.084646
343.000000,-97.084049
337.000000,-97.084281
331.000000,-97.083284
327.000000,-97.082140
325.000000,-97.081562
326.000000,-97.081514
328.000000,-97.081398
332.000000,-97.080945
336.000000,-97.080794
340.000000,-97.080356
342.000000,-97.079875
344.000000,-97.079291
344.000000,-97.079065
343.000000,-97.078788
339.000000,-97.078826
333.000000,-97.078627
325.000000,-97.078728
318.000000,-97.078462
313.000000,-97.078315
313.000000,-97.078124
320.000000,-97.077317
335.000000,-97.076546
357.000000,-97.076297
383.000000,-97.075780
410.000000,-97.075676
432.000000,-97.075129
446.000000,-97.074091
449.000000,-97.072886
442.000000,-97.071915
426.000000,-97.070313
407.000000,-97.068385
389.000000,-97.066492
374.000000,-97.065181
366.000000,-97.064146
365.000000,-97.063191
368.000000,-97.063561
372.000000,-97.063981
374.000000,-97.064334
368.000000,-97.064113
354.000000,-97.065548
331.000000,-97.065567
302.000000,-97.064654
272.000000,-97.063750
246.000000,-97.062753
230.000000,-97.061675
229.000000,-97.061790
245.000000,-97.061768
276.000000,-97.062391
318.000000,-97.063287
366.000000,-97.064276
410.000000,-97.065545
445.000000,-97.065982
464.000000,-97.065679
466.000000,-97.065118
453.000000,-97.064419
428.000000,-97.063139
397.000000,-97.060954
365.000000,-97.059658
336.000000,-97.057639
314.000000,-97.056499
299.000000,-97.055877
292.000000,-97.055415
290.000000,-97.054508
290.000000,-97.054224
292.000000,-97.054356
292.000000,-97.053938
291.000000,-97.053635
290.000000,-97.053541
289.000000,-97.053858
290.000000,-97.053703
295.000000,-97.054420
303.000000,-97.054707
316.000000,-97.055039
333.000000,-97.055322
353.000000,-97.055844
375.000000,-97.055243
396.000000,-97.055014
415.000000,-97.054543
427.000000,-97.054863
431.000000,-97.053925
428.000000,-97.053285
418.000000,-97.051777
403.000000,-97.050245
385.000000,-97.049474
366.000000,-97.047934
348.000000,-97.046561
332.000000,-97.045425
319.000000,-97.044289
310.000000,-97.043362
306.000000,-97.042200
306.000000,-97.042126
310.000000,-97.042083
319.000000,-97.041837
331.000000,-97.041923
348.000000,-97.041876
369.000000,-97.041834
395.000000,-97.042294
424.000000,-97.041900
450.000000,-97.041930
470.000000,-97.042163
478.000000,-97.041512
470.000000,-97.041210
448.000000,-97.039840
413.000000,-97.038884
372.000000,-97.037987
331.000000,-97.037077
295.000000,-97.036200
267.000000,-97.035040
249.000000,-97.035090
241.000000,-97.035069
241.000000,-97.034930
249.000000,-97.035331
262.000000,-97.035685
279.000000,-97.035478
299.000000,-97.035540
319.000000,-97.035679
340.000000,-97.036176
359.000000,-97.036053
376.000000,-97.036034
389.000000,-97.036703
396.000000,-97.036767
398.000000,-97.036733
392.000000,-97.036428
381.000000,-97.035677
365.000000,-97.034251
347.000000,-97.032319
330.000000,-97.030537
318.000000,-97.029140
312.000000,-97.028312
314.000000,-97.027166
322.000000,-97.026921
335.000000,-97.027374
350.000000,-97.027733
362.000000,-97.028310
368.000000,-97.028962
367.000000,-97.028569
359.000000,-97.027377
345.000000,-97.026208
328.000000,-97.024538
314.000000,-97.023870
305.000000,-97.023136
303.000000,-97.022469
308.000000,-97.022273
320.000000,-97.022286
335.000000,-97.021961
350.000000,-97.021910
363.000000,-97.021076
372.000000,-97.020179
376.000000,-97.019653
377.000000,-97.018448
375.000000,-97.017981
372.000000,-97.016888
372.000000,-97.015632
375.000000,-97.015634
382.000000,-97.015013
394.000000,-97.014637
409.000000,-97.013906
424.000000,-97.013835
438.000000,-97.013784
447.000000,-97.012850
449.000000,-97.012310
445.000000,-97.011527
433.000000,-97.011688
415.000000,-97.012669
394.000000,-97.011450
369.000000,-97.010204
344.000000,-97.008703
319.000000,-97.006784
296.000000,-97.006373
275.000000,-97.005664
258.000000,-97.005127
245.000000,-97.005072
237.000000,-97.004185
235.000000,-97.003477
240.000000,-97.003822
250.000000,-97.003596
268.000000,-97.003446
291.000000,-97.003568
319.000000,-97.003520
350.000000,-97.003299
381.000000,-97.003923
408.000000,-97.004409
428.000000,-97.004889
438.000000,-97.004112
437.000000,-97.003542
423.000000,-97.002548
398.000000,-97.001070
367.000000,-97.000031
334.000000,-96.998751
302.000000,-96.997863
277.000000,-96.997198
261.000000,-96.996294
254.000000,-96.995976
257.000000,-96.995953
267.000000,-96.995728
284.000000,-96.995817
302.000000,-96.996388
321.000000,-96.995862
338.000000,-96.995288
352.000000,-96.994879
364.000000,-96.994006
374.000000,-96.994138
385.000000,-96.992979
396.000000,-96.993430
407.000000,-96.993962
418.000000,-96.994025
427.000000,-96.993643
431.000000,-96.994395
430.000000,-96.994507
423.000000,-96.994026
412.000000,-96.993102
396.000000,-96.992492
380.000000,-96.991648
365.000000,-96.991145
354.000000,-96.990712
346.000000,-96.989701
340.000000,-96.989224
336.000000,-96.989058
334.000000,-96.988833
332.000000,-96.988326
332.000000,-96.988454
334.000000,-96.988561
341.000000,-96.988667
351.000000,-96.989193
364.000000,-96.989749
379.000000,-96.988744
393.000000,-96.988655
403.000000,-96.989460
406.000000,-96.988927
403.000000,-96.988734
391.000000,-96.988638
374.000000,-96.988427
353.000000,-96.988473
331.000000,-96.988158
310.000000,-96.987334
293.000000,-96.986478
280.000000,-96.986197
271.000000,-96.985163
266.000000,-96.984596
265.000000,-96.984317
267.000000,-96.983977
272.000000,-96.983238
280.000000,-96.982801
291.000000,-96.982349
306.000000,-96.981763
325.000000,-96.982046
345.000000,-96.981761
366.000000,-96.981488
384.000000,-96.981872
397.000000,-96.982074
402.000000,-96.982129
398.000000,-96.981090
384.000000,-96.980055
364.000000,-96.979425
341.000000,-96.978112
319.000000,-96.976848
301.000000,-96.975694
291.000000,-96.974902
288.000000,-96.974349
293.000000,-96.974183
303.000000,-96.974769
317.000000,-96.974630
333.000000,-96.975362
351.000000,-96.975481
369.000000,-96.975730
388.000000,-96.975702
408.000000,-96.975095
430.000000,-96.974017
452.000000,-96.973637
473.000000,-96.974155
488.000000,-96.974176
494.000000,-96.973709
487.000000,-96.973854
465.000000,-96.973034
431.000000,-96.971598
391.000000,-96.969939
352.000000,-96.968688
319.000000,-96.967258
297.000000,-96.965837
286.000000,-96.965149
287.000000,-96.965245
296.000000,-96.965437
309.000000,-96.965097
324.000000,-96.964899
337.000000,-96.964643
345.000000,-96.964543
348.000000,-96.963902
347.000000,-96.963284
342.000000,-96.962817
335.000000,-96.962544
329.000000,-96.962340
324.000000,-96.962644
321.000000,-96.962271
320.000000,-96.961535
319.000000,-96.961090
319.000000,-96.960986
320.000000,-96.961432
320.000000,-96.961197
321.000000,-96.961693
322.000000,-96.961175
322.000000,-96.960789
322.000000,-96.960470
321.000000,-96.959845
322.000000,-96.959360
323.000000,-96.959252
327.000000,-96.958878
333.000000,-96.957998
342.000000,-96.957341
352.000000,-96.956039
363.000000,-96.954699
373.000000,-96.952882
380.000000,-96.952468
385.000000,-96.951795
384.000000,-96.951388
379.000000,-96.950694
368.000000,-96.949376
352.000000,-96.948146
333.000000,-96.947145
312.000000,-96.945978
294.000000,-96.945355
282.000000,-96.945016
277.000000,-96.944998
283.000000,-96.945066
300.000000,-96.945184
326.000000,-96.946185
358.000000,-96.947007
391.000000,-96.947937
418.000000,-96.948844
436.000000,-96.948988
443.000000,-96.948384
439.000000,-96.946501
429.000000,-96.944305
418.000000,-96.942326
410.000000,-96.941284
407.000000,-96.941022
411.000000,-96.941138
418.000000,-96.941024
424.000000,-96.941072
424.000000,-96.940325
415.000000,-96.940491
396.000000,-96.940769
370.000000,-96.940362
339.000000,-96.939594
308.000000,-96.938606
281.000000,-96.938130
263.000000,-96.938117
255.000000,-96.938256
258.000000,-96.938681
271.000000,-96.939806
292.000000,-96.940608
318.000000,-96.941599
345.000000,-96.941936
370.000000,-96.942423
389.000000,-96.943486
401.000000,-96.942655
405.000000,-96.942580
401.000000,-96.941500
390.000000,-96.940332
373.000000,-96.939759
353.000000,-96.938748
330.000000,-96.938022
308.000000,-96.936906
287.000000,-96.936676
268.000000,-96.935156
254.000000,-96.934741
245.000000,-96.933869
242.000000,-96.933800
245.000000,-96.934166
252.000000,-96.934528
264.000000,-96.935024
279.000000,-96.935213
298.000000,-96.935256
319.000000,-96.935205
343.000000,-96.935365
369.000000,-96.934564
395.000000,-96.934240
420.000000,-96.934283
440.000000,-96.934147
453.000000,-96.933990
458.000000,-96.933576
452.000000,-96.933310
439.000000,-96.932503
418.000000,-96.931828
393.000000,-96.931743
366.000000,-96.930248
342.000000,-96.929269
325.000000,-96.928004
316.000000,-96.927256
318.000000,-96.926886
329.000000,-96.927553
346.000000,-96.927906
365.000000,-96.928474
383.000000,-96.929084
394.000000,-96.929114
398.000000,-96.928900
395.000000,-96.927751
387.000000,-96.926752
375.000000,-96.925413
362.000000,-96.924762
350.000000,-96.923679
341.000000,-96.922838
336.000000,-96.923030
336.000000,-96.923087
340.000000,-96.923066
348.000000,-96.922931
360.000000,-96.922536
374.000000,-96.923137
386.000000,-96.924127
393.000000,-96.924617
394.000000,-96.923918
385.000000,-96.923539
369.000000,-96.922505
346.000000,-96.920929
322.000000,-96.920212
299.000000,-96.919049
283.000000,-96.918421
275.000000,-96.917754
276.000000,-96.917483
284.000000,-96.916772
299.000000,-96.916405
316.000000,-96.916377
334.000000,-96.916715
350.000000,-96.916964
360.000000,-96.917417
365.000000,-96.916899
362.000000,-96.917148
352.000000,-96.917110
337.000000,-96.916341
320.000000,-96.915708
303.000000,-96.914718
290.000000,-96.913452
284.000000,-96.913379
288.000000,-96.913305
302.000000,-96.913075
324.000000,-96.913695
352.000000,-96.914211
378.000000,-96.915277
398.000000,-96.915487
407.000000,-96.915751
405.000000,-96.915618
395.000000,-96.914615
380.000000,-96.913525
367.000000,-96.912330
360.000000,-96.911078
360.000000,-96.910348
366.000000,-96.910874
375.000000,-96.911065
382.000000,-96.911103
385.000000,-96.911027
380.000000,-96.910409
369.000000,-96.909741
353.000000,-96.908427
335.000000,-96.906426
318.000000,-96.905768
308.000000,-96.903910
305.000000,-96.903276
313.000000,-96.903147
332.000000,-96.903831
359.000000,-96.904156
390.000000,-96.904988
421.000000,-96.905750
444.000000,-96.906644
455.000000,-96.906873
450.000000,-96.907047
429.000000,-96.907217
397.000000,-96.906774
359.000000,-96.905491
322.000000,-96.904103
291.000000,-96.902747
272.000000,-96.901959
266.000000,-96.901338
273.000000,-96.901537
290.000000,-96.901842
314.000000,-96.903240
340.000000,-96.903712
364.000000,-96.903894
383.000000,-96.903488
393.000000,-96.903296
396.000000,-96.902451
392.000000,-96.901152
383.000000,-96.900175
371.000000,-96.899345
357.000000,-96.898193
342.000000,-96.897015
327.000000,-96.896964
313.000000,-96.896040
302.000000,-96.894832
293.000000,-96.893868
287.000000,-96.893289
285.000000,-96.893637
289.000000,-96.893489
297.000000,-96.893896
310.000000,-96.893988
326.000000,-96.894620
341.000000,-96.895151
352.000000,-96.895900
356.000000,-96.896109
351.000000,-96.896472
338.000000,-96.895323
322.000000,-96.893487
307.000000,-96.892592
300.000000,-96.891843
307.000000,-96.891246
328.000000,-96.891877
361.000000,-96.893177
400.000000,-96.893742
435.000000,-96.894157
460.000000,-96.893988
468.000000,-96.892892
460.000000,-96.892161
439.000000,-96.891783
411.000000,-96.891815
382.000000,-96.890483
359.000000,-96.890017
341.000000,-96.889083
331.000000,-96.889611
326.000000,-96.889909
325.000000,-96.890273
325.000000,-96.890487
324.000000,-96.891602
322.000000,-96.891495
318.000000,-96.891096
315.000000,-96.890820
315.000000,-96.890691
320.000000,-96.889855
331.000000,-96.889597
349.000000,-96.889701
370.000000,-96.889548
391.000000,-96.889640
408.000000,-96.889738
418.000000,-96.889468
419.000000,-96.888978
410.000000,-96.888404
392.000000,-96.887384
368.000000,-96.886633
340.000000,-96.885092
313.000000,-96.884215
289.000000,-96.883491
272.000000,-96.883018
263.000000,-96.882815
265.000000,-96.882303
277.000000,-96.882541
300.000000,-96.883540
331.000000,-96.884126
365.000000,-96.885530
397.000000,-96.886869
422.000000,-96.887762
434.000000,-96.888334
430.000000,-96.887819
412.000000,-96.887950
383.000000,-96.887522
348.000000,-96.886474
316.000000,-96.885137
289.000000,-96.883899
273.000000,-96.883725
270.000000,-96.883441
279.000000,-96.883175
299.000000,-96.883301
327.000000,-96.884340
358.000000,-96.884990
388.000000,-96.885961
413.000000,-96.886059
427.000000,-96.886427
428.000000,-96.885761
415.000000,-96.885245
390.000000,-96.884196
358.000000,-96.882265
323.000000,-96.881210
291.000000,-96.880476
266.000000,-96.879905
251.000000,-96.879445
248.000000,-96.879449
258.000000,-96.879912
280.000000,-96.880758
312.000000,-96.881934
351.000000,-96.882162
391.000000,-96.882497
427.000000,-96.883408
454.000000,-96.884406
465.000000,-96.884199
461.000000,-96.883198
441.000000,-96.881250
412.000000,-96.879394
378.000000,-96.877450
347.000000,-96.876516
324.000000,-96.876164
312.000000,-96.875593
312.000000,-96.875061
320.000000,-96.875248
334.000000,-96.876008
349.000000,-96.876600
361.000000,-96.876848
369.000000,-96.877283
370.000000,-96.877024
365.000000,-96.875962
355.000000,-96.875431
342.000000,-96.874699
330.000000,-96.873797
321.000000,-96.873311
316.000000,-96.872818
316.000000,-96.873343
320.000000,-96.873255
327.000000,-96.873340
335.000000,-96.873595
341.000000,-96.873686
345.000000,-96.873384
348.000000,-96.872992
352.000000,-96.872406
357.000000,-96.872618
365.000000,-96.873032
376.000000,-96.873898
389.000000,-96.873670
401.000000,-96.873728
409.000000,-96.873456
410.000000,-96.872900
403.000000,-96.873150
387.000000,-96.872340
366.000000,-96.871526
339.000000,-96.871210
310.000000,-96.870299
282.000000,-96.870047
256.000000,-96.869846
236.000000,-96.869331
224.000000,-96.868369
221.000000,-96.868142
229.000000,-96.867576
250.000000,-96.867281
283.000000,-96.868454
327.000000,-96.869650
378.000000,-96.871000
428.000000,-96.872292
469.000000,-96.873418
492.000000,-96.874294
491.000000,-96.874478
465.000000,-96.874048
421.000000,-96.872301
369.000000,-96.869194
322.000000,-96.865922
293.000000,-96.864811
289.000000,-96.863437
310.000000,-96.863929
350.000000,-96.865259
398.000000,-96.866594
441.000000,-96.867371
469.000000,-96.868163
477.000000,-96.868379
463.000000,-96.866778
432.000000,-96.865068
390.000000,-96.863406
343.000000,-96.861791
299.000000,-96.859945
262.000000,-96.858763
237.000000,-96.858111
224.000000,-96.857859
224.000000,-96.858084
236.000000,-96.858454
257.000000,-96.858647
283.000000,-96.859053
312.000000,-96.859744
340.000000,-96.859682
363.000000,-96.859840
380.000000,-96.859614
389.000000,-96.859518
391.000000,-96.858771
386.000000,-96.858329
379.000000,-96.856708
370.000000,-96.855923
360.000000,-96.855837
354.000000,-96.855919
351.000000,-96.855110
353.000000,-96.854573
359.000000,-96.854732
368.000000,-96.854973
377.000000,-96.855282
384.000000,-96.855475
387.000000,-96.854810
383.000000,-96.853654
373.000000,-96.853286
358.000000,-96.852681
340.000000,-96.852618
323.000000,-96.851363
309.000000,-96.850536
301.000000,-96.850696
299.000000,-96.850755
305.000000,-96.850560
315.000000,-96.850306
329.000000,-96.850011
343.000000,-96.850068
354.000000,-96.849768
362.000000,-96.850648
366.000000,-96.850575
368.000000,-96.851209
368.000000,-96.851103
369.000000,-96.851204
372.000000,-96.850683
375.000000,-96.849837
379.000000,-96.851398
383.000000,-96.851330
384.000000,-96.851738
382.000000,-96.851272
376.000000,-96.850357
366.000000,-96.849840
353.000000,-96.848870
337.000000,-96.848896
321.000000,-96.848486
307.000000,-96.847643
296.000000,-96.847279
290.000000,-96.846148
292.000000,-96.846201
304.000000,-96.845739
325.000000,-96.845977
353.000000,-96.847394
386.000000,-96.848469
417.000000,-96.849844
439.000000,-96.850937
448.000000,-96.852892
440.000000,-96.853802
415.000000,-96.854229
378.000000,-96.853197
335.000000,-96.850889
294.000000,-96.849154
263.000000,-96.847066
248.000000,-96.846158
252.000000,-96.845889
273.000000,-96.845939
308.000000,-96.846766
350.000000,-96.848088
389.000000,-96.848911
416.000000,-96.850196
427.000000,-96.850404
418.000000,-96.849835
395.000000,-96.848037
362.000000,-96.845305
327.000000,-96.843374
297.000000,-96.842163
279.000000,-96.841225
275.000000,-96.839867
286.000000,-96.839552
310.000000,-96.840141
342.000000,-96.840614
377.000000,-96.841967
409.000000,-96.843076
431.000000,-96.843900
440.000000,-96.844095
432.000000,-96.842621
408.000000,-96.841646
371.000000,-96.841128
328.000000,-96.839510
287.000000,-96.837981
254.000000,-96.836559
237.000000,-96.835955
239.000000,-96.834951
258.000000,-96.835343
294.000000,-96.836114
338.000000,-96.836839
384.000000,-96.838098
422.000000,-96.838475
446.000000,-96.838779
453.000000,-96.838816
442.000000,-96.837857
417.000000,-96.835936
384.000000,-96.832985
350.000000,-96.830169
320.000000,-96.828783
300.000000,-96.827827
291.000000,-96.827514
293.000000,-96.827963
306.000000,-96.828537
325.000000,-96.829070
345.000000,-96.828996
364.000000,-96.829371
378.000000,-96.829357
386.000000,-96.829204
388.000000,-96.828784
387.000000,-96.827608
386.000000,-96.827459
385.000000,-96.827255
385.000000,-96.827306
383.000000,-96.827899
380.000000,-96.828132
375.000000,-96.827936
370.000000,-96.827976
366.000000,-96.827338
364.000000,-96.826779
361.000000,-96.826056
357.000000,-96.825272
349.000000,-96.824219
337.000000,-96.822802
321.000000,-96.821912
305.000000,-96.821185
291.000000,-96.820101
280.000000,-96.819003
275.000000,-96.818054
276.000000,-96.817640
283.000000,-96.817311
296.000000,-96.817230
312.000000,-96.817222
329.000000,-96.817010
345.000000,-96.816748
357.000000,-96.816283
363.000000,-96.815697
363.000000,-96.815264
359.000000,-96.815215
353.000000,-96.814848
348.000000,-96.815125
347.000000,-96.815095
352.000000,-96.815123
363.000000,-96.814922
378.000000,-96.815310
392.000000,-96.816026
401.000000,-96.816619
402.000000,-96.817410
393.000000,-96.816817
374.000000,-96.815942
349.000000,-96.815522
322.000000,-96.814579
297.000000,-96.813429
280.000000,-96.812199
273.000000,-96.810796
279.000000,-96.811162
298.000000,-96.811448
328.000000,-96.811539
367.000000,-96.811625
410.000000,-96.812942
450.000000,-96.813933
481.000000,-96.814536
495.000000,-96.815228
490.000000,-96.815686
464.000000,-96.815926
423.000000,-96.814391
373.000000,-96.811777
322.000000,-96.809468
281.000000,-96.807698
258.000000,-96.806099
256.000000,-96.806054
276.000000,-96.806509
312.000000,-96.807639
357.000000,-96.809232
397.000000,-96.809837
424.000000,-96.810637
429.000000,-96.810894
414.000000,-96.810333
384.000000,-96.809398
347.000000,-96.808073
312.000000,-96.805893
285.000000,-96.804852
269.000000,-96.804034
267.000000,-96.803334
277.000000,-96.803532
296.000000,-96.804037
320.000000,-96.805113
346.000000,-96.805873
367.000000,-96.806213
382.000000,-96.805996
385.000000,-96.805903
378.000000,-96.805824
359.000000,-96.805030
334.000000,-96.804694
305.000000,-96.803604
278.000000,-96.802560
257.000000,-96.802353
247.000000,-96.802035
250.000000,-96.802184
266.000000,-96.802734
294.000000,-96.802613
331.000000,-96.803677
371.000000,-96.805165
408.000000,-96.806193
434.000000,-96.806213
444.000000,-96.805938
437.000000,-96.805526
415.000000,-96.804534
383.000000,-96.803035
348.000000,-96.801424
317.000000,-96.799961
297.000000,-96.798213
290.000000,-96.797281
299.000000,-96.796840
321.000000,-96.796600
353.000000,-96.797859
389.000000,-96.798901
422.000000,-96.799844
447.000000,-96.801509
456.000000,-96.801477
449.000000,-96.802105
426.000000,-96.800881
394.000000,-96.799210
361.000000,-96.798407
336.000000,-96.798451
325.000000,-96.798069
329.000000,-96.798584
347.000000,-96.799015
372.000000,-96.799249
396.000000,-96.800391
414.000000,-96.802032
419.000000,-96.802541
412.000000,-96.801789
393.000000,-96.801571
367.000000,-96.800374
339.000000,-96.798790
315.000000,-96.797556
297.000000,-96.796617
286.000000,-96.795999
284.000000,-96.796307
290.000000,-96.796761
299.000000,-96.797232
310.000000,-96.797671
318.000000,-96.797454
323.000000,-96.796853
321.000000,-96.796820
315.000000,-96.795864
305.000000,-96.795294
295.000000,-96.794234
288.000000,-96.793423
289.000000,-96.792041
298.000000,-96.792194
317.000000,-96.792527
344.000000,-96.793204
375.000000,-96.794058
403.000000,-96.795812
423.000000,-96.796164
429.000000,-96.796202
418.000000,-96.795516
393.000000,-96.793758
358.000000,-96.791735
322.000000,-96.789783
293.000000,-96.788261
278.000000,-96.787053
278.000000,-96.786946
292.000000,-96.787860
316.000000,-96.789215
345.000000,-96.789669
374.000000,-96.789723
397.000000,-96.789353
411.000000,-96.787774
415.000000,-96.787433
407.000000,-96.786557
391.000000,-96.786218
368.000000,-96.785138
344.000000,-96.783986
323.000000,-96.783507
310.000000,-96.781752
305.000000,-96.782106
312.000000,-96.782588
328.000000,-96.783217
350.000000,-96.784998
375.000000,-96.785474
398.000000,-96.786289
414.000000,-96.786575
422.000000,-96.785450
421.000000,-96.784489
412.000000,-96.783739
400.000000,-96.783998
386.000000,-96.782885
373.000000,-96.781515
361.000000,-96.781310
350.000000,-96.781100
341.000000,-96.781651
334.000000,-96.781133
331.000000,-96.779654
332.000000,-96.779552
337.000000,-96.778763
347.000000,-96.778868
359.000000,-96.779323
370.000000,-96.779566
376.000000,-96.779624
373.000000,-96.780283
360.000000,-96.779449
340.000000,-96.778795
315.000000,-96.777948
290.000000,-96.777084
270.000000,-96.776502
259.000000,-96.776329
258.000000,-96.775741
268.000000,-96.775407
286.000000,-96.775201
309.000000,-96.775473
334.000000,-96.776157
358.000000,-96.776536
378.000000,-96.776667
391.000000,-96.776878
396.000000,-96.777348
394.000000,-96.776452
384.000000,-96.775429
370.000000,-96.775207
354.000000,-96.773949
337.000000,-96.773375
324.000000,-96.772202
315.000000,-96.771719
311.000000,-96.771887
310.000000,-96.771702
311.000000,-96.771091
311.000000,-96.771316
311.000000,-96.771313
311.000000,-96.771313
311.000000,-96.770794
315.000000,-96.770825
322.000000,-96.771652
334.000000,-96.771220
351.000000,-96.770653
373.000000,-96.770436
397.000000,-96.770774
422.000000,-96.771021
446.000000,-96.770527
464.000000,-96.770400
473.000000,-96.770433
472.000000,-96.769948
460.000000,-96.769387
439.000000,-96.768553
414.000000,-96.766600
390.000000,-96.765244
369.000000,-96.763960
355.000000,-96.764360
346.000000,-96.764491
340.000000,-96.765183
337.000000,-96.765380
332.000000,-96.765759
325.000000,-96.765969
316.000000,-96.765541
306.000000,-96.765654
297.000000,-96.765631
291.000000,-96.765280
290.000000,-96.765185
295.000000,-96.765477
308.000000,-96.764728
327.000000,-96.765115
352.000000,-96.765616
380.000000,-96.764812
406.000000,-96.765154
426.000000,-96.765523
436.000000,-96.765499
431.000000,-96.764807
411.000000,-96.763193
378.000000,-96.761710
337.000000,-96.761140
295.000000,-96.759030
257.000000,-96.757818
229.000000,-96.757006
214.000000,-96.756565
212.000000,-96.756845
224.000000,-96.756281
246.000000,-96.757108
276.000000,-96.757592
308.000000,-96.757980
338.000000,-96.759085
363.000000,-96.759615
379.000000,-96.760423
387.000000,-96.759573
386.000000,-96.759271
380.000000,-96.757489
370.000000,-96.755573
360.000000,-96.753973
353.000000,-96.753619
350.000000,-96.752756
352.000000,-96.752292
357.000000,-96.753545
366.000000,-96.753391
374.000000,-96.752827
380.000000,-96.753189
382.000000,-96.752920
381.000000,-96.752957
376.000000,-96.752053
368.000000,-96.751663
359.000000,-96.751466
350.000000,-96.752160
343.000000,-96.752232
338.000000,-96.752279
338.000000,-96.752478
342.000000,-96.751151
353.000000,-96.750329
369.000000,-96.750361
389.000000,-96.750001
410.000000,-96.750046
429.000000,-96.750075
442.000000,-96.749345
449.000000,-96.747548
447.000000,-96.746619
436.000000,-96.744871
416.000000,-96.743590
390.000000,-96.742972
360.000000,-96.741285
329.000000,-96.740321
300.000000,-96.739352
278.000000,-96.738688
268.000000,-96.738267
270.000000,-96.737502
286.000000,-96.737533
313.000000,-96.738377
346.000000,-96.738993
379.000000,-96.740472
406.000000,-96.740887
421.000000,-96.740965
421.000000,-96.741673
410.000000,-96.740661
389.000000,-96.740118
364.000000,-96.740358
338.000000,-96.738790
313.000000,-96.739035
291.000000,-96.739947
273.000000,-96.740064
259.000000,-96.740393
250.000000,-96.739643
246.000000,-96.738794
247.000000,-96.738553
253.000000,-96.738677
264.000000,-96.738328
279.000000,-96.738782
295.000000,-96.738152
312.000000,-96.737612
325.000000,-96.736762
334.000000,-96.736691
338.000000,-96.735729
337.000000,-96.734906
334.000000,-96.734825
329.000000,-96.734923
325.000000,-96.734166
324.000000,-96.735165
329.000000,-96.735198
341.000000,-96.734529
360.000000,-96.734909
386.000000,-96.735109
416.000000,-96.735753
446.000000,-96.737019
470.000000,-96.737389
483.000000,-96.737030
481.000000,-96.736204
466.000000,-96.734749
439.000000,-96.732404
406.000000,-96.730060
373.000000,-96.729063
342.000000,-96.728688
320.000000,-96.728579
308.000000,-96.727590
307.000000,-96.727285
316.000000,-96.727166
334.000000,-96.727252
359.000000,-96.726724
385.000000,-96.727650
409.000000,-96.728130
429.000000,-96.728998
440.000000,-96.729151
440.000000,-96.729116
429.000000,-96.727976
408.000000,-96.726135
380.000000,-96.725061
350.000000,-96.723826
321.000000,-96.722210
296.000000,-96.720793
278.000000,-96.718660
267.000000,-96.717459
266.000000,-96.716839
272.000000,-96.716730
285.000000,-96.717198
304.000000,-96.717754
326.000000,-96.718028
348.000000,-96.718553
366.000000,-96.718433
378.000000,-96.718230
381.000000,-96.717541
373.000000,-96.715880
357.000000,-96.714497
336.000000,-96.712410
314.000000,-96.711076
296.000000,-96.709090
284.000000,-96.709238
281.000000,-96.708500
285.000000,-96.708496
295.000000,-96.707980
308.000000,-96.708002
321.000000,-96.707896
332.000000,-96.707637
340.000000,-96.707595
345.000000,-96.707660
346.000000,-96.707396
347.000000,-96.706840
346.000000,-96.706824
345.000000,-96.706116
344.000000,-96.705738
343.000000,-96.704689
342.000000,-96.704133
343.000000,-96.704235
344.000000,-96.703348
346.000000,-96.702490
349.000000,-96.702369
353.000000,-96.702088
359.000000,-96.702225
366.000000,-96.702258
373.000000,-96.702342
381.000000,-96.703219
389.000000,-96.703138
397.000000,-96.702700
404.000000,-96.702085
410.000000,-96.701291
415.000000,-96.700877
417.000000,-96.700476
415.000000,-96.700542
410.000000,-96.700200
399.000000,-96.700044
385.000000,-96.699050
370.000000,-96.698480
357.000000,-96.698349
349.000000,-96.697804
347.000000,-96.697691
352.000000,-96.698126
363.000000,-96.698670
376.000000,-96.699190
