Time (ps),MSD_x (Å²),MSD_y (Å²),MSD_z (Å²),MSD_total (Å²)
0.000000,0.000000,0.000000,0.000000,0.000000
0.002000,0.000358,0.000098,0.000143,0.000599
0.004000,0.001414,0.000389,0.000565,0.002369
0.006000,0.003115,0.000858,0.001253,0.005226
0.008000,0.005364,0.001478,0.002180,0.009021
0.010000,0.008040,0.002213,0.003307,0.013560
0.012000,0.011005,0.003023,0.004591,0.018620
0.014000,0.014102,0.003863,0.005985,0.023950
0.016000,0.017184,0.004690,0.007439,0.029313
0.018000,0.020124,0.005473,0.008913,0.034510
0.020000,0.022818,0.006187,0.010370,0.039374
0.022000,0.025193,0.006816,0.011783,0.043792
0.024000,0.027211,0.007356,0.013136,0.047703
0.026000,0.028852,0.007806,0.014415,0.051074
0.028000,0.030103,0.008170,0.015605,0.053877
0.030000,0.030956,0.008450,0.016691,0.056097
0.032000,0.031414,0.008654,0.017661,0.057729
0.034000,0.031473,0.008789,0.018498,0.058760
0.036000,0.031127,0.008859,0.019176,0.059162
0.038000,0.030370,0.008873,0.019676,0.058918
0.040000,0.029194,0.008834,0.019984,0.058012
0.042000,0.027614,0.008746,0.020094,0.056453
0.044000,0.025642,0.008608,0.020014,0.054264
0.046000,0.023317,0.008419,0.019768,0.051505
0.048000,0.020705,0.008175,0.019399,0.048279
0.050000,0.017893,0.007871,0.018963,0.044727
0.052000,0.015004,0.007502,0.018520,0.041026
0.054000,0.012166,0.007067,0.018123,0.037356
0.056000,0.009523,0.006568,0.017813,0.033904
0.058000,0.007211,0.006011,0.017608,0.030830
0.060000,0.005355,0.005403,0.017501,0.028259
0.062000,0.004050,0.004757,0.017456,0.026262
0.064000,0.003349,0.004087,0.017411,0.024847
0.066000,0.003256,0.003412,0.017284,0.023952
0.068000,0.003726,0.002749,0.016996,0.023471
0.070000,0.004664,0.002119,0.016470,0.023252
0.072000,0.005942,0.001542,0.015656,0.023141
0.074000,0.007417,0.001045,0.014552,0.023013
0.076000,0.008961,0.000650,0.013192,0.022804
0.078000,0.010471,0.000386,0.011653,0.022509
0.080000,0.011871,0.000278,0.010038,0.022187
0.082000,0.013121,0.000354,0.008465,0.021940
0.084000,0.014199,0.000640,0.007054,0.021894
0.086000,0.015103,0.001163,0.005913,0.022179
0.088000,0.015835,0.001942,0.005141,0.022918
0.090000,0.016389,0.002991,0.004818,0.024197
0.092000,0.016756,0.004308,0.005001,0.026065
0.094000,0.016926,0.005873,0.005722,0.028521
0.096000,0.016882,0.007638,0.006968,0.031488
0.098000,0.016616,0.009525,0.008680,0.034820
0.100000,0.016124,0.011438,0.010764,0.038326
0.102000,0.015414,0.013270,0.013090,0.041774
0.104000,0.014502,0.014911,0.015512,0.044924
0.106000,0.013416,0.016260,0.017879,0.047555
0.108000,0.012198,0.017235,0.020057,0.049490
0.110000,0.010899,0.017783,0.021927,0.050609
0.112000,0.009580,0.017877,0.023395,0.050851
0.114000,0.008308,0.017516,0.024398,0.050222
0.116000,0.007157,0.016731,0.024908,0.048796
0.118000,0.006202,0.015575,0.024925,0.046702
0.120000,0.005510,0.014127,0.024483,0.044120
0.122000,0.005138,0.012484,0.023641,0.041263
0.124000,0.005126,0.010759,0.022475,0.038360
0.126000,0.005495,0.009069,0.021076,0.035640
0.128000,0.006239,0.007532,0.019543,0.033314
0.130000,0.007325,0.006254,0.017972,0.031552
0.132000,0.008702,0.005320,0.016450,0.030472
0.134000,0.010289,0.004784,0.015046,0.030119
0.136000,0.011991,0.004672,0.013815,0.030477
0.138000,0.013718,0.004976,0.012792,0.031486
0.140000,0.015381,0.005669,0.011997,0.033047
0.142000,0.016883,0.006702,0.011435,0.035021
0.144000,0.018152,0.008019,0.011096,0.037267
0.146000,0.019128,0.009549,0.010969,0.039646
0.148000,0.019765,0.011220,0.011023,0.042008
0.150000,0.020047,0.012966,0.011221,0.044233
0.152000,0.019972,0.014721,0.011516,0.046209
0.154000,0.019564,0.016427,0.011858,0.047849
0.156000,0.018862,0.018037,0.012190,0.049088
0.158000,0.017926,0.019514,0.012456,0.049895
0.160000,0.016823,0.020834,0.012604,0.050261
0.162000,0.015627,0.021985,0.012593,0.050205
0.164000,0.014410,0.022964,0.012391,0.049764
0.166000,0.013239,0.023774,0.011989,0.049002
0.168000,0.012175,0.024424,0.011396,0.047996
0.170000,0.011270,0.024924,0.010641,0.046835
0.172000,0.010567,0.025281,0.009772,0.045619
0.174000,0.010094,0.025501,0.008851,0.044446
0.176000,0.009871,0.025587,0.007951,0.043409
0.178000,0.009905,0.025542,0.007147,0.042594
0.180000,0.010186,0.025368,0.006507,0.042062
0.182000,0.010684,0.025070,0.006086,0.041839
0.184000,0.011352,0.024659,0.005910,0.041921
0.186000,0.012130,0.024161,0.005986,0.042278
0.188000,0.012954,0.023603,0.006296,0.042853
0.190000,0.013761,0.023014,0.006806,0.043581
0.192000,0.014495,0.022442,0.007480,0.044418
0.194000,0.015113,0.021950,0.008281,0.045344
0.196000,0.015593,0.021592,0.009181,0.046366
0.198000,0.015925,0.021413,0.010156,0.047494
0.200000,0.016106,0.021449,0.011184,0.048739
0.202000,0.016142,0.021715,0.012241,0.050098
0.204000,0.016046,0.022189,0.013304,0.051539
0.206000,0.015840,0.022804,0.014337,0.052981
0.208000,0.015541,0.023452,0.015302,0.054295
0.210000,0.015163,0.023999,0.016141,0.055303
0.212000,0.014715,0.024308,0.016794,0.055816
0.214000,0.014204,0.024256,0.017203,0.055663
0.216000,0.013643,0.023768,0.017322,0.054734
0.218000,0.013042,0.022832,0.017125,0.052999
0.220000,0.012414,0.021495,0.016604,0.050514
0.222000,0.011777,0.019851,0.015776,0.047405
0.224000,0.011151,0.018032,0.014670,0.043852
0.226000,0.010560,0.016179,0.013333,0.040072
0.228000,0.010030,0.014438,0.011826,0.036294
0.230000,0.009589,0.012937,0.010224,0.032749
0.232000,0.009262,0.011779,0.008608,0.029648
0.234000,0.009071,0.011035,0.007069,0.027175
0.236000,0.009034,0.010747,0.005698,0.025479
0.238000,0.009163,0.010922,0.004592,0.024676
0.240000,0.009466,0.011537,0.003826,0.024830
0.242000,0.009943,0.012558,0.003470,0.025972
0.244000,0.010588,0.013934,0.003571,0.028093
0.246000,0.011388,0.015614,0.004151,0.031153
0.248000,0.012329,0.017549,0.005221,0.035099
0.250000,0.013390,0.019693,0.006765,0.039848
0.252000,0.014541,0.022006,0.008756,0.045303
0.254000,0.015744,0.024448,0.011147,0.051339
0.256000,0.016943,0.026958,0.013863,0.057764
0.258000,0.018077,0.029444,0.016808,0.064329
0.260000,0.019077,0.031772,0.019856,0.070705
0.262000,0.019874,0.033769,0.022839,0.076482
0.264000,0.020398,0.035236,0.025572,0.081206
0.266000,0.020603,0.035974,0.027866,0.084443
0.268000,0.020469,0.035852,0.029556,0.085877
0.270000,0.020005,0.034844,0.030533,0.085381
0.272000,0.019250,0.033046,0.030743,0.083039
0.274000,0.018264,0.030649,0.030206,0.079119
0.276000,0.017115,0.027898,0.028989,0.074002
0.278000,0.015869,0.025036,0.027197,0.068102
0.280000,0.014592,0.022262,0.024946,0.061800
0.282000,0.013335,0.019720,0.022353,0.055408
0.284000,0.012148,0.017508,0.019553,0.049209
0.286000,0.011073,0.015689,0.016683,0.043445
0.288000,0.010152,0.014296,0.013889,0.038337
0.290000,0.009420,0.013343,0.011314,0.034077
0.292000,0.008912,0.012834,0.009111,0.030858
0.294000,0.008651,0.012770,0.007423,0.028844
0.296000,0.008657,0.013139,0.006378,0.028175
0.298000,0.008944,0.013928,0.006087,0.028959
0.300000,0.009516,0.015107,0.006631,0.031255
0.302000,0.010374,0.016649,0.008063,0.035086
0.304000,0.011511,0.018522,0.010393,0.040426
0.306000,0.012903,0.020690,0.013578,0.047171
0.308000,0.014536,0.023095,0.017550,0.055181
0.310000,0.016372,0.025692,0.022188,0.064252
0.312000,0.018350,0.028404,0.027333,0.074087
0.314000,0.020384,0.031154,0.032787,0.084324
0.316000,0.022365,0.033833,0.038316,0.094514
0.318000,0.024140,0.036329,0.043652,0.104121
0.320000,0.025542,0.038509,0.048498,0.112549
0.322000,0.026413,0.040213,0.052549,0.119175
0.324000,0.026630,0.041300,0.055522,0.123452
0.326000,0.026134,0.041653,0.057188,0.124976
0.328000,0.024947,0.041217,0.057387,0.123551
0.330000,0.023178,0.040006,0.056063,0.119247
0.332000,0.021001,0.038132,0.053276,0.112410
0.334000,0.018633,0.035779,0.049195,0.103606
0.336000,0.016294,0.033181,0.044057,0.093532
0.338000,0.014186,0.030608,0.038176,0.082970
0.340000,0.012463,0.028324,0.031922,0.072709
0.342000,0.011234,0.026550,0.025649,0.063433
0.344000,0.010568,0.025432,0.019716,0.055716
0.346000,0.010483,0.025043,0.014433,0.049958
0.348000,0.010968,0.025369,0.010049,0.046386
0.350000,0.011986,0.026336,0.006733,0.045055
0.352000,0.013482,0.027831,0.004581,0.045895
0.354000,0.015392,0.029723,0.003615,0.048730
0.356000,0.017637,0.031872,0.003807,0.053316
0.358000,0.020125,0.034144,0.005084,0.059353
0.360000,0.022751,0.036418,0.007333,0.066501
0.362000,0.025395,0.038584,0.010420,0.074399
0.364000,0.027929,0.040537,0.014186,0.082651
0.366000,0.030216,0.042185,0.018448,0.090849
0.368000,0.032105,0.043440,0.023000,0.098544
0.370000,0.033456,0.044220,0.027617,0.105293
0.372000,0.034146,0.044438,0.032073,0.110656
0.374000,0.034078,0.044022,0.036133,0.114233
0.376000,0.033196,0.042917,0.039586,0.115699
0.378000,0.031495,0.041100,0.042242,0.114836
0.380000,0.029028,0.038588,0.043957,0.111572
0.382000,0.025908,0.035460,0.044646,0.106014
0.384000,0.022307,0.031858,0.044289,0.098454
0.386000,0.018443,0.027987,0.042934,0.089364
0.388000,0.014569,0.024109,0.040687,0.079364
0.390000,0.010942,0.020519,0.037705,0.069167
0.392000,0.007805,0.017526,0.034186,0.059518
0.394000,0.005362,0.015421,0.030349,0.051133
0.396000,0.003763,0.014451,0.026428,0.044642
0.398000,0.003087,0.014789,0.022639,0.040515
0.400000,0.003355,0.016517,0.019184,0.039056
0.402000,0.004528,0.019621,0.016224,0.040374
0.404000,0.006526,0.023981,0.013875,0.044382
0.406000,0.009238,0.029394,0.012192,0.050824
0.408000,0.012530,0.035576,0.011189,0.059295
0.410000,0.016272,0.042206,0.010820,0.069298
0.412000,0.020339,0.048968,0.011001,0.080307
0.414000,0.024610,0.055559,0.011619,0.091789
0.416000,0.028972,0.061710,0.012550,0.103232
0.418000,0.033292,0.067172,0.013655,0.114119
0.420000,0.037437,0.071767,0.014810,0.124015
0.422000,0.041260,0.075370,0.015905,0.132536
0.424000,0.044609,0.077877,0.016839,0.139325
0.426000,0.047325,0.079245,0.017538,0.144108
0.428000,0.049259,0.079441,0.017943,0.146643
0.430000,0.050279,0.078455,0.018016,0.146751
0.432000,0.050285,0.076297,0.017752,0.144334
0.434000,0.049226,0.072997,0.017175,0.139398
0.436000,0.047115,0.068620,0.016344,0.132079
0.438000,0.044026,0.063246,0.015345,0.122617
0.440000,0.040102,0.057028,0.014288,0.111417
0.442000,0.035531,0.050177,0.013292,0.099000
0.444000,0.030549,0.042976,0.012479,0.086004
0.446000,0.025413,0.035766,0.011956,0.073135
0.448000,0.020395,0.028917,0.011818,0.061129
0.450000,0.015756,0.022805,0.012129,0.050690
0.452000,0.011735,0.017767,0.012920,0.042421
0.454000,0.008544,0.014059,0.014183,0.036787
0.456000,0.006333,0.011832,0.015868,0.034034
0.458000,0.005194,0.011111,0.017881,0.034186
0.460000,0.005155,0.011794,0.020092,0.037041
0.462000,0.006171,0.013673,0.022333,0.042177
0.464000,0.008124,0.016482,0.024419,0.049025
0.466000,0.010828,0.019940,0.026170,0.056938
0.468000,0.014057,0.023794,0.027438,0.065290
0.470000,0.017568,0.027865,0.028135,0.073568
0.472000,0.021114,0.032051,0.028242,0.081407
0.474000,0.024459,0.036284,0.027795,0.088537
0.476000,0.027426,0.040520,0.026892,0.094838
0.478000,0.029883,0.044695,0.025661,0.100239
0.480000,0.031745,0.048707,0.024237,0.104689
0.482000,0.032964,0.052441,0.022746,0.108151
0.484000,0.033536,0.055741,0.021288,0.110565
0.486000,0.033459,0.058441,0.019923,0.111824
0.488000,0.032791,0.060386,0.018694,0.111871
0.490000,0.031605,0.061430,0.017609,0.110643
0.492000,0.029983,0.061476,0.016650,0.108109
0.494000,0.028027,0.060462,0.015790,0.104279
0.496000,0.025853,0.058353,0.014996,0.099203
0.498000,0.023584,0.055167,0.014242,0.092993
0.500000,0.021347,0.050963,0.013511,0.085822
0.502000,0.019270,0.045862,0.012812,0.077944
0.504000,0.017474,0.040043,0.012179,0.069696
0.506000,0.016068,0.033753,0.011671,0.061493
0.508000,0.015142,0.027283,0.011375,0.053800
0.510000,0.014753,0.020970,0.011398,0.047122
0.512000,0.014927,0.015185,0.011845,0.041957
0.514000,0.015635,0.010280,0.012802,0.038717
0.516000,0.016803,0.006552,0.014316,0.037671
0.518000,0.018306,0.004209,0.016384,0.038899
0.520000,0.019981,0.003358,0.018936,0.042275
0.522000,0.021653,0.003995,0.021850,0.047497
0.524000,0.023149,0.006014,0.024948,0.054111
0.526000,0.024350,0.009222,0.028040,0.061612
0.528000,0.025181,0.013365,0.030908,0.069454
0.530000,0.025665,0.018179,0.033384,0.077229
0.532000,0.025896,0.023380,0.035322,0.084598
0.534000,0.026003,0.028696,0.036619,0.091318
0.536000,0.026123,0.033858,0.037203,0.097184
0.538000,0.026381,0.038618,0.037035,0.102035
0.540000,0.026868,0.042765,0.036132,0.105765
0.542000,0.027621,0.046119,0.034538,0.108277
0.544000,0.028630,0.048544,0.032330,0.109504
0.546000,0.029838,0.049947,0.029608,0.109392
0.548000,0.031160,0.050280,0.026495,0.107935
0.550000,0.032486,0.049557,0.023131,0.105175
0.552000,0.033702,0.047815,0.019662,0.101180
0.554000,0.034697,0.045140,0.016239,0.096076
0.556000,0.035370,0.041650,0.013008,0.090028
0.558000,0.035638,0.037503,0.010107,0.083248
0.560000,0.035445,0.032896,0.007667,0.076008
0.562000,0.034758,0.028057,0.005809,0.068624
0.564000,0.033584,0.023250,0.004634,0.061468
0.566000,0.031963,0.018744,0.004215,0.054923
0.568000,0.029955,0.014800,0.004585,0.049339
0.570000,0.027625,0.011632,0.005723,0.044980
0.572000,0.025043,0.009378,0.007551,0.041972
0.574000,0.022258,0.008076,0.009926,0.040261
0.576000,0.019308,0.007666,0.012664,0.039638
0.578000,0.016262,0.008012,0.015561,0.039835
0.580000,0.013246,0.008942,0.018433,0.040622
0.582000,0.010467,0.010290,0.021149,0.041906
0.584000,0.008183,0.011929,0.023622,0.043734
0.586000,0.006651,0.013770,0.025811,0.046232
0.588000,0.006068,0.015753,0.027684,0.049505
0.590000,0.006547,0.017805,0.029207,0.053559
0.592000,0.008090,0.019852,0.030325,0.058266
0.594000,0.010613,0.021811,0.030990,0.063415
0.596000,0.013969,0.023597,0.031157,0.068723
0.598000,0.017961,0.025121,0.030798,0.073880
0.600000,0.022380,0.026306,0.029909,0.078594
0.602000,0.027011,0.027092,0.028522,0.082625
0.604000,0.031648,0.027439,0.026700,0.085788
0.606000,0.036092,0.027333,0.024537,0.087962
0.608000,0.040159,0.026773,0.022148,0.089080
0.610000,0.043695,0.025786,0.019654,0.089136
0.612000,0.046569,0.024412,0.017186,0.088167
0.614000,0.048671,0.022703,0.014863,0.086237
0.616000,0.049908,0.020724,0.012806,0.083437
0.618000,0.050226,0.018545,0.011114,0.079886
0.620000,0.049607,0.016241,0.009874,0.075722
0.622000,0.048055,0.013885,0.009146,0.071087
0.624000,0.045610,0.011553,0.008981,0.066144
0.626000,0.042355,0.009322,0.009410,0.061087
0.628000,0.038401,0.007279,0.010453,0.056133
0.630000,0.033904,0.005510,0.012116,0.051530
0.632000,0.029046,0.004107,0.014395,0.047548
0.634000,0.024037,0.003151,0.017269,0.044457
0.636000,0.019093,0.002711,0.020701,0.042505
0.638000,0.014428,0.002832,0.024629,0.041890
0.640000,0.010248,0.003531,0.028953,0.042732
0.642000,0.006726,0.004786,0.033537,0.045049
0.644000,0.003992,0.006533,0.038213,0.048738
0.646000,0.002122,0.008669,0.042773,0.053564
0.648000,0.001133,0.011063,0.046990,0.059186
0.650000,0.000987,0.013576,0.050656,0.065220
0.652000,0.001601,0.016071,0.053552,0.071225
0.654000,0.002863,0.018442,0.055532,0.076837
0.656000,0.004638,0.020603,0.056486,0.081726
0.658000,0.006790,0.022503,0.056368,0.085661
0.660000,0.009187,0.024111,0.055185,0.088483
0.662000,0.011706,0.025419,0.053013,0.090138
0.664000,0.014240,0.026428,0.049993,0.090662
0.666000,0.016699,0.027143,0.046319,0.090161
0.668000,0.019008,0.027572,0.042231,0.088811
0.670000,0.021092,0.027715,0.038002,0.086809
0.672000,0.022900,0.027565,0.033899,0.084364
0.674000,0.024383,0.027115,0.030167,0.081665
0.676000,0.025492,0.026350,0.027022,0.078864
0.678000,0.026193,0.025263,0.024617,0.076072
0.680000,0.026463,0.023859,0.023032,0.073354
0.682000,0.026294,0.022159,0.022295,0.070748
0.684000,0.025707,0.020203,0.022377,0.068287
0.686000,0.024744,0.018057,0.023213,0.066014
0.688000,0.023470,0.015809,0.024695,0.063975
0.690000,0.021961,0.013558,0.026706,0.062225
0.692000,0.020300,0.011418,0.029099,0.060816
0.694000,0.018571,0.009506,0.031732,0.059809
0.696000,0.016845,0.007928,0.034448,0.059222
0.698000,0.015187,0.006782,0.037089,0.059058
0.700000,0.013650,0.006126,0.039494,0.059270
0.702000,0.012273,0.005989,0.041517,0.059780
0.704000,0.011081,0.006358,0.043033,0.060472
0.706000,0.010086,0.007180,0.043948,0.061215
0.708000,0.009284,0.008375,0.044199,0.061858
0.710000,0.008662,0.009839,0.043754,0.062256
0.712000,0.008195,0.011472,0.042623,0.062290
0.714000,0.007851,0.013181,0.040855,0.061887
0.716000,0.007600,0.014892,0.038530,0.061021
0.718000,0.007413,0.016552,0.035744,0.059710
0.720000,0.007275,0.018128,0.032625,0.058028
0.722000,0.007182,0.019597,0.029306,0.056086
0.724000,0.007143,0.020946,0.025927,0.054015
0.726000,0.007180,0.022155,0.022615,0.051950
0.728000,0.007325,0.023201,0.019500,0.050027
0.730000,0.007614,0.024053,0.016705,0.048372
0.732000,0.008067,0.024672,0.014345,0.047084
0.734000,0.008695,0.025012,0.012515,0.046222
0.736000,0.009487,0.025022,0.011296,0.045805
0.738000,0.010415,0.024673,0.010750,0.045839
0.740000,0.011438,0.023950,0.010919,0.046307
0.742000,0.012492,0.022845,0.011812,0.047149
0.744000,0.013505,0.021386,0.013405,0.048296
0.746000,0.014409,0.019631,0.015630,0.049670
0.748000,0.015139,0.017668,0.018378,0.051186
0.750000,0.015639,0.015610,0.021492,0.052741
0.752000,0.015876,0.013587,0.024788,0.054251
0.754000,0.015839,0.011739,0.028064,0.055642
0.756000,0.015542,0.010199,0.031123,0.056864
0.758000,0.015026,0.009092,0.033774,0.057892
0.760000,0.014342,0.008531,0.035880,0.058754
0.762000,0.013543,0.008600,0.037339,0.059481
0.764000,0.012679,0.009359,0.038081,0.060119
0.766000,0.011794,0.010826,0.038068,0.060688
0.768000,0.010918,0.012994,0.037292,0.061203
0.770000,0.010074,0.015818,0.035785,0.061677
0.772000,0.009279,0.019232,0.033611,0.062122
0.774000,0.008541,0.023134,0.030866,0.062540
0.776000,0.007861,0.027399,0.027671,0.062932
0.778000,0.007233,0.031891,0.024181,0.063306
0.780000,0.006648,0.036461,0.020563,0.063673
0.782000,0.006099,0.040954,0.016998,0.064051
0.784000,0.005579,0.045225,0.013657,0.064461
0.786000,0.005089,0.049116,0.010711,0.064916
0.788000,0.004640,0.052477,0.008305,0.065422
0.790000,0.004252,0.055160,0.006561,0.065974
0.792000,0.003957,0.057005,0.005566,0.066528
0.794000,0.003793,0.057861,0.005365,0.067018
0.796000,0.003797,0.057599,0.005959,0.067355
0.798000,0.004003,0.056117,0.007304,0.067424
0.800000,0.004432,0.053373,0.009315,0.067120
0.802000,0.005088,0.049419,0.011876,0.066383
0.804000,0.005956,0.044425,0.014848,0.065230
0.806000,0.007002,0.038666,0.018079,0.063747
0.808000,0.008173,0.032522,0.021415,0.062111
0.810000,0.009408,0.026430,0.024714,0.060551
0.812000,0.010638,0.020826,0.027841,0.059305
0.814000,0.011800,0.016113,0.030676,0.058589
0.816000,0.012839,0.012604,0.033113,0.058555
0.818000,0.013707,0.010494,0.035071,0.059272
0.820000,0.014376,0.009863,0.036490,0.060729
0.822000,0.014831,0.010674,0.037327,0.062831
0.824000,0.015065,0.012785,0.037556,0.065406
0.826000,0.015090,0.015981,0.037177,0.068247
0.828000,0.014920,0.019988,0.036205,0.071113
0.830000,0.014575,0.024507,0.034686,0.073769
0.832000,0.014080,0.029236,0.032686,0.076002
0.834000,0.013461,0.033886,0.030289,0.077636
0.836000,0.012742,0.038204,0.027589,0.078534
0.838000,0.011946,0.041964,0.024691,0.078601
0.840000,0.011095,0.044986,0.021706,0.077786
0.842000,0.010210,0.047126,0.018745,0.076081
0.844000,0.009313,0.048282,0.015913,0.073507
0.846000,0.008419,0.048391,0.013320,0.070131
0.848000,0.007547,0.047432,0.011076,0.066055
0.850000,0.006708,0.045434,0.009278,0.061421
0.852000,0.005914,0.042482,0.008023,0.056418
0.854000,0.005171,0.038707,0.007385,0.051264
0.856000,0.004489,0.034290,0.007419,0.046198
0.858000,0.003878,0.029452,0.008139,0.041470
0.860000,0.003348,0.024439,0.009526,0.037314
0.862000,0.002915,0.019509,0.011514,0.033938
0.864000,0.002595,0.014915,0.013997,0.031507
0.866000,0.002405,0.010890,0.016837,0.030132
0.868000,0.002362,0.007635,0.019877,0.029874
0.870000,0.002478,0.005308,0.022941,0.030727
0.872000,0.002758,0.004006,0.025855,0.032619
0.874000,0.003194,0.003769,0.028445,0.035407
0.876000,0.003768,0.004556,0.030548,0.038872
0.878000,0.004445,0.006260,0.032021,0.042726
0.880000,0.005182,0.008692,0.032744,0.046618
0.882000,0.005931,0.011620,0.032644,0.050195
0.884000,0.006639,0.014804,0.031708,0.053151
0.886000,0.007267,0.018027,0.029994,0.055289
0.888000,0.007787,0.021128,0.027617,0.056533
0.890000,0.008177,0.024001,0.024747,0.056926
0.892000,0.008432,0.026598,0.021594,0.056625
0.894000,0.008554,0.028903,0.018360,0.055816
0.896000,0.008553,0.030905,0.015234,0.054692
0.898000,0.008447,0.032574,0.012364,0.053386
0.900000,0.008260,0.033863,0.009866,0.051989
0.902000,0.008020,0.034704,0.007820,0.050544
0.904000,0.007762,0.035035,0.006294,0.049091
0.906000,0.007527,0.034797,0.005350,0.047673
0.908000,0.007357,0.033967,0.005044,0.046368
0.910000,0.007297,0.032565,0.005430,0.045292
0.912000,0.007381,0.030661,0.006542,0.044584
0.914000,0.007632,0.028376,0.008381,0.044389
0.916000,0.008061,0.025868,0.010898,0.044827
0.918000,0.008661,0.023311,0.013994,0.045966
0.920000,0.009403,0.020885,0.017516,0.047805
0.922000,0.010243,0.018754,0.021277,0.050273
0.924000,0.011126,0.017062,0.025081,0.053269
0.926000,0.011982,0.015941,0.028720,0.056644
0.928000,0.012744,0.015496,0.032012,0.060252
0.930000,0.013345,0.015808,0.034795,0.063949
0.932000,0.013734,0.016931,0.036949,0.067614
0.934000,0.013874,0.018882,0.038382,0.071137
0.936000,0.013744,0.021613,0.039041,0.074398
0.938000,0.013354,0.025005,0.038899,0.077258
0.940000,0.012734,0.028851,0.037962,0.079547
0.942000,0.011936,0.032867,0.036249,0.081052
0.944000,0.011026,0.036705,0.033810,0.081541
0.946000,0.010078,0.039991,0.030727,0.080795
0.948000,0.009168,0.042385,0.027110,0.078664
0.950000,0.008375,0.043643,0.023103,0.075120
0.952000,0.007764,0.043636,0.018886,0.070286
0.954000,0.007393,0.042356,0.014668,0.064418
0.956000,0.007310,0.039913,0.010672,0.057895
0.958000,0.007549,0.036495,0.007106,0.051150
0.960000,0.008134,0.032340,0.004164,0.044638
0.962000,0.009065,0.027726,0.002011,0.038802
0.964000,0.010325,0.022927,0.000766,0.034018
0.966000,0.011860,0.018196,0.000485,0.030542
0.968000,0.013602,0.013768,0.001159,0.028528
0.970000,0.015458,0.009846,0.002707,0.028010
0.972000,0.017327,0.006592,0.004985,0.028903
0.974000,0.019118,0.004123,0.007815,0.031056
0.976000,0.020763,0.002520,0.010992,0.034275
0.978000,0.022215,0.001813,0.014322,0.038350
0.980000,0.023459,0.001988,0.017626,0.043073
0.982000,0.024505,0.002981,0.020758,0.048244
0.984000,0.025375,0.004674,0.023591,0.053640
0.986000,0.026101,0.006900,0.026014,0.059015
0.988000,0.026716,0.009440,0.027928,0.064085
0.990000,0.027257,0.012046,0.029247,0.068549
0.992000,0.027758,0.014466,0.029906,0.072130
0.994000,0.028251,0.016471,0.029870,0.074592
0.996000,0.028760,0.017889,0.029149,0.075798
0.998000,0.029303,0.018636,0.027809,0.075747
1.000000,0.029885,0.018727,0.025964,0.074576
1.002000,0.030496,0.018254,0.023780,0.072530
1.004000,0.031124,0.017356,0.021419,0.069899
1.006000,0.031730,0.016183,0.019041,0.066954
1.008000,0.032268,0.014873,0.016787,0.063928
1.010000,0.032686,0.013528,0.014770,0.060984
1.012000,0.032931,0.012225,0.013077,0.058233
1.014000,0.032942,0.011017,0.011762,0.055721
1.016000,0.032660,0.009935,0.010862,0.053457
1.018000,0.032032,0.009003,0.010395,0.051430
1.020000,0.031023,0.008240,0.010359,0.049622
1.022000,0.029614,0.007660,0.010735,0.048010
1.024000,0.027812,0.007279,0.011479,0.046570
1.026000,0.025646,0.007108,0.012533,0.045286
1.028000,0.023159,0.007153,0.013816,0.044128
1.030000,0.020423,0.007412,0.015233,0.043068
1.032000,0.017550,0.007867,0.016687,0.042104
1.034000,0.014664,0.008491,0.018094,0.041248
1.036000,0.011914,0.009241,0.019387,0.040542
1.038000,0.009465,0.010050,0.020521,0.040035
1.040000,0.007474,0.010835,0.021461,0.039771
1.042000,0.006084,0.011502,0.022199,0.039785
1.044000,0.005399,0.011975,0.022758,0.040132
1.046000,0.005491,0.012195,0.023180,0.040867
1.048000,0.006389,0.012134,0.023533,0.042056
1.050000,0.008073,0.011806,0.023896,0.043775
1.052000,0.010479,0.011253,0.024347,0.046079
1.054000,0.013499,0.010540,0.024952,0.048992
1.056000,0.016984,0.009749,0.025744,0.052476
1.058000,0.020747,0.008955,0.026720,0.056422
1.060000,0.024581,0.008227,0.027844,0.060651
1.062000,0.028278,0.007617,0.029056,0.064950
1.064000,0.031638,0.007163,0.030280,0.069082
1.066000,0.034486,0.006889,0.031425,0.072800
1.068000,0.036687,0.006800,0.032415,0.075902
1.070000,0.038154,0.006892,0.033187,0.078233
1.072000,0.038843,0.007144,0.033692,0.079679
1.074000,0.038752,0.007523,0.033900,0.080175
1.076000,0.037914,0.007988,0.033795,0.079697
1.078000,0.036394,0.008494,0.033371,0.078259
1.080000,0.034279,0.008994,0.032634,0.075906
1.082000,0.031673,0.009447,0.031591,0.072711
1.084000,0.028694,0.009822,0.030259,0.068775
1.086000,0.025477,0.010102,0.028660,0.064239
1.088000,0.022157,0.010285,0.026814,0.059256
1.090000,0.018878,0.010381,0.024756,0.054015
1.092000,0.015783,0.010409,0.022524,0.048716
1.094000,0.013019,0.010398,0.020168,0.043584
1.096000,0.010722,0.010380,0.017744,0.038846
1.098000,0.009023,0.010388,0.015326,0.034737
1.100000,0.008024,0.010448,0.012989,0.031460
1.102000,0.007789,0.010582,0.010815,0.029186
1.104000,0.008337,0.010804,0.008882,0.028022
1.106000,0.009637,0.011122,0.007253,0.028013
1.108000,0.011614,0.011539,0.005984,0.029136
1.110000,0.014143,0.012050,0.005103,0.031297
1.112000,0.017073,0.012652,0.004619,0.034344
1.114000,0.020241,0.013335,0.004517,0.038092
