Temperature (K),Energy (eV)
1066.000000,-27.524073
1036.000000,-27.523310
1001.000000,-27.522208
967.000000,-27.520659
944.000000,-27.518701
943.000000,-27.516783
964.000000,-27.516450
1003.000000,-27.518516
1047.000000,-27.519976
1086.000000,-27.519799
1106.000000,-27.520171
1105.000000,-27.520564
1080.000000,-27.520657
1037.000000,-27.520563
980.000000,-27.519312
914.000000,-27.518312
844.000000,-27.515734
774.000000,-27.512980
707.000000,-27.511406
646.000000,-27.509473
593.000000,-27.507178
551.000000,-27.504666
520.000000,-27.503254
501.000000,-27.502505
495.000000,-27.502087
503.000000,-27.501098
523.000000,-27.500686
556.000000,-27.500692
600.000000,-27.500619
654.000000,-27.500522
717.000000,-27.500615
788.000000,-27.500994
864.000000,-27.501782
944.000000,-27.501584
1025.000000,-27.500506
1103.000000,-27.500425
1172.000000,-27.500667
1230.000000,-27.500058
1271.000000,-27.498492
1291.000000,-27.496460
1288.000000,-27.494046
1263.000000,-27.491043
1220.000000,-27.487506
1167.000000,-27.485252
1110.000000,-27.483732
1059.000000,-27.482005
1016.000000,-27.480420
983.000000,-27.480119
958.000000,-27.480070
937.000000,-27.479090
917.000000,-27.477791
893.000000,-27.476767
866.000000,-27.476173
833.000000,-27.475436
799.000000,-27.472953
763.000000,-27.470608
727.000000,-27.469990
696.000000,-27.467659
671.000000,-27.465449
655.000000,-27.463448
651.000000,-27.461684
658.000000,-27.460329
680.000000,-27.458530
714.000000,-27.457557
761.000000,-27.456852
817.000000,-27.456950
881.000000,-27.457564
952.000000,-27.456002
1025.000000,-27.454533
1093.000000,-27.454120
1154.000000,-27.452286
1204.000000,-27.449279
1238.000000,-27.446463
1256.000000,-27.444049
1257.000000,-27.441353
1247.000000,-27.438094
1228.000000,-27.435226
1200.000000,-27.433312
1166.000000,-27.430261
1125.000000,-27.427656
1074.000000,-27.427026
1018.000000,-27.425422
959.000000,-27.423201
903.000000,-27.421313
853.000000,-27.419218
812.000000,-27.417618
781.000000,-27.416344
757.000000,-27.415297
739.000000,-27.414196
725.000000,-27.412683
712.000000,-27.411438
700.000000,-27.410466
691.000000,-27.409237
685.000000,-27.407975
684.000000,-27.406592
689.000000,-27.405322
702.000000,-27.404359
723.000000,-27.403762
751.000000,-27.403568
785.000000,-27.402552
822.000000,-27.401487
858.000000,-27.401310
890.000000,-27.401380
913.000000,-27.401032
925.000000,-27.400473
921.000000,-27.399827
900.000000,-27.398623
862.000000,-27.396767
813.000000,-27.394264
759.000000,-27.391232
713.000000,-27.389037
687.000000,-27.386426
693.000000,-27.384116
734.000000,-27.384031
806.000000,-27.384927
899.000000,-27.385884
1001.000000,-27.386650
1099.000000,-27.386741
1182.000000,-27.386901
1244.000000,-27.386791
1281.000000,-27.386323
1293.000000,-27.384239
1281.000000,-27.380952
1246.000000,-27.378089
1193.000000,-27.375336
1129.000000,-27.372089
1057.000000,-27.369608
983.000000,-27.367688
912.000000,-27.365848
846.000000,-27.364827
786.000000,-27.364147
735.000000,-27.363379
690.000000,-27.362830
651.000000,-27.362173
618.000000,-27.361543
591.000000,-27.361013
568.000000,-27.360603
552.000000,-27.360164
542.000000,-27.358739
540.000000,-27.357449
544.000000,-27.356891
556.000000,-27.356301
575.000000,-27.355665
600.000000,-27.355237
630.000000,-27.355263
661.000000,-27.355322
693.000000,-27.354600
724.000000,-27.352917
755.000000,-27.350756
787.000000,-27.347651
826.000000,-27.344857
881.000000,-27.342973
962.000000,-27.341029
1078.000000,-27.339489
1228.000000,-27.339221
1402.000000,-27.340438
1581.000000,-27.341860
1739.000000,-27.342572
1850.000000,-27.341614
1895.000000,-27.339455
1864.000000,-27.337530
1763.000000,-27.334620
1606.000000,-27.330030
1411.000000,-27.324975
1200.000000,-27.320442
999.000000,-27.315658
827.000000,-27.312068
700.000000,-27.309884
623.000000,-27.308742
590.000000,-27.308528
586.000000,-27.308513
596.000000,-27.308887
607.000000,-27.308745
616.000000,-27.307851
622.000000,-27.306736
626.000000,-27.305807
632.000000,-27.304325
643.000000,-27.302476
656.000000,-27.301402
672.000000,-27.300952
686.000000,-27.299870
698.000000,-27.299151
702.000000,-27.298491
698.000000,-27.297104
684.000000,-27.295995
661.000000,-27.295177
631.000000,-27.293656
598.000000,-27.291645
566.000000,-27.289711
543.000000,-27.288066
536.000000,-27.286858
552.000000,-27.286208
594.000000,-27.286616
665.000000,-27.287439
762.000000,-27.287956
880.000000,-27.288699
1010.000000,-27.289250
1144.000000,-27.289593
1271.000000,-27.289729
1384.000000,-27.289524
1476.000000,-27.287522
1538.000000,-27.285751
1571.000000,-27.282983
1576.000000,-27.279262
1556.000000,-27.275496
1519.000000,-27.271993
1469.000000,-27.269870
1407.000000,-27.268802
1334.000000,-27.268356
1252.000000,-27.267493
1160.000000,-27.266203
1059.000000,-27.264720
953.000000,-27.262935
846.000000,-27.260906
741.000000,-27.258762
647.000000,-27.256407
568.000000,-27.254159
511.000000,-27.252264
477.000000,-27.250650
467.000000,-27.249289
474.000000,-27.248385
493.000000,-27.248177
518.000000,-27.247316
542.000000,-27.246158
560.000000,-27.245236
571.000000,-27.243799
575.000000,-27.242366
572.000000,-27.240947
566.000000,-27.238832
562.000000,-27.236261
563.000000,-27.233663
576.000000,-27.231854
605.000000,-27.230807
655.000000,-27.230170
726.000000,-27.230053
817.000000,-27.231334
926.000000,-27.231726
1045.000000,-27.232143
1167.000000,-27.232755
1285.000000,-27.232643
1391.000000,-27.232627
1475.000000,-27.232211
1530.000000,-27.232708
1549.000000,-27.232621
1531.000000,-27.231098
1479.000000,-27.229463
1398.000000,-27.226581
1297.000000,-27.223479
1187.000000,-27.220276
1080.000000,-27.216971
984.000000,-27.214118
904.000000,-27.211152
839.000000,-27.209736
785.000000,-27.208841
739.000000,-27.207315
695.000000,-27.205209
648.000000,-27.202997
599.000000,-27.200150
549.000000,-27.197575
504.000000,-27.195475
468.000000,-27.192981
447.000000,-27.191088
445.000000,-27.190267
465.000000,-27.189442
508.000000,-27.188905
572.000000,-27.189003
655.000000,-27.189454
753.000000,-27.190515
861.000000,-27.191831
972.000000,-27.192969
1077.000000,-27.193268
1168.000000,-27.193809
1236.000000,-27.193650
1278.000000,-27.190399
1289.000000,-27.187027
1270.000000,-27.184579
1228.000000,-27.180727
1167.000000,-27.175329
1093.000000,-27.171334
1012.000000,-27.167757
931.000000,-27.164705
857.000000,-27.162635
798.000000,-27.160969
759.000000,-27.160053
741.000000,-27.160060
742.000000,-27.161177
759.000000,-27.161136
785.000000,-27.160807
812.000000,-27.161414
838.000000,-27.161388
863.000000,-27.160210
884.000000,-27.158944
903.000000,-27.158087
922.000000,-27.157100
940.000000,-27.155522
956.000000,-27.153721
966.000000,-27.153799
966.000000,-27.153252
954.000000,-27.151139
926.000000,-27.148960
886.000000,-27.146878
842.000000,-27.144014
806.000000,-27.140564
788.000000,-27.137844
794.000000,-27.137152
823.000000,-27.137066
869.000000,-27.137284
919.000000,-27.138246
962.000000,-27.139062
992.000000,-27.139145
1003.000000,-27.138283
997.000000,-27.137052
975.000000,-27.135084
942.000000,-27.132790
900.000000,-27.131329
857.000000,-27.129022
814.000000,-27.125879
772.000000,-27.123908
733.000000,-27.122523
700.000000,-27.120633
674.000000,-27.118675
656.000000,-27.117008
650.000000,-27.115778
657.000000,-27.115189
679.000000,-27.114976
716.000000,-27.114838
768.000000,-27.114415
832.000000,-27.114107
906.000000,-27.113497
984.000000,-27.112530
1062.000000,-27.110955
1136.000000,-27.108682
1201.000000,-27.106059
1252.000000,-27.102918
1286.000000,-27.100813
1301.000000,-27.099873
1297.000000,-27.097810
1278.000000,-27.095255
1245.000000,-27.090952
1201.000000,-27.087649
1149.000000,-27.085833
1094.000000,-27.083631
1039.000000,-27.082177
988.000000,-27.079541
944.000000,-27.076089
904.000000,-27.072338
870.000000,-27.070422
841.000000,-27.068303
817.000000,-27.066974
796.000000,-27.065744
779.000000,-27.064449
764.000000,-27.063092
750.000000,-27.061463
738.000000,-27.059429
727.000000,-27.056951
718.000000,-27.053546
709.000000,-27.049666
701.000000,-27.046644
692.000000,-27.045269
686.000000,-27.042970
681.000000,-27.041988
679.000000,-27.041326
680.000000,-27.040783
684.000000,-27.040270
689.000000,-27.039952
697.000000,-27.039424
704.000000,-27.038983
711.000000,-27.038483
717.000000,-27.038106
721.000000,-27.037665
725.000000,-27.036753
731.000000,-27.035216
741.000000,-27.034529
755.000000,-27.033767
777.000000,-27.032876
805.000000,-27.032637
841.000000,-27.032333
883.000000,-27.031083
929.000000,-27.029509
975.000000,-27.027839
1021.000000,-27.025958
1065.000000,-27.024451
1108.000000,-27.023033
1149.000000,-27.021432
1180.000000,-27.020526
1193.000000,-27.019909
1178.000000,-27.018402
1135.000000,-27.014612
1075.000000,-27.009240
1025.000000,-27.003747
1018.000000,-27.000391
1074.000000,-26.999565
1185.000000,-27.000681
1321.000000,-27.002601
1443.000000,-27.003972
1524.000000,-27.002662
1551.000000,-27.000913
1521.000000,-26.998712
1444.000000,-26.995486
1331.000000,-26.992817
1198.000000,-26.989652
1056.000000,-26.986845
918.000000,-26.983782
792.000000,-26.980748
682.000000,-26.978859
591.000000,-26.977235
519.000000,-26.975563
465.000000,-26.974632
426.000000,-26.974144
400.000000,-26.973540
384.000000,-26.973144
375.000000,-26.973055
374.000000,-26.972880
379.000000,-26.972348
391.000000,-26.972077
411.000000,-26.971789
442.000000,-26.971359
485.000000,-26.971443
543.000000,-26.972041
617.000000,-26.972366
709.000000,-26.972367
814.000000,-26.972820
930.000000,-26.973129
1048.000000,-26.972950
1161.000000,-26.973307
1257.000000,-26.973468
1329.000000,-26.972395
1367.000000,-26.971206
1365.000000,-26.969556
1319.000000,-26.967068
1234.000000,-26.962911
1121.000000,-26.958679
1000.000000,-26.953684
900.000000,-26.948840
846.000000,-26.945452
851.000000,-26.944952
910.000000,-26.946762
999.000000,-26.948936
1092.000000,-26.950761
1163.000000,-26.951527
1201.000000,-26.951363
1205.000000,-26.950676
1180.000000,-26.949007
1134.000000,-26.946545
1076.000000,-26.942606
1010.000000,-26.938978
941.000000,-26.936517
871.000000,-26.935591
800.000000,-26.935416
735.000000,-26.935386
676.000000,-26.933597
629.000000,-26.930531
597.000000,-26.927091
582.000000,-26.925219
583.000000,-26.924529
600.000000,-26.923810
628.000000,-26.922918
662.000000,-26.922598
699.000000,-26.922091
737.000000,-26.921174
774.000000,-26.920677
809.000000,-26.920343
844.000000,-26.919524
876.000000,-26.918644
904.000000,-26.917735
927.000000,-26.916173
942.000000,-26.914973
948.000000,-26.914000
945.000000,-26.913032
935.000000,-26.911877
920.000000,-26.910131
903.000000,-26.909166
888.000000,-26.907897
878.000000,-26.906354
877.000000,-26.905533
888.000000,-26.904281
912.000000,-26.902797
948.000000,-26.901163
995.000000,-26.900153
1050.000000,-26.899935
1106.000000,-26.899714
1159.000000,-26.899075
1200.000000,-26.897663
1220.000000,-26.896646
1217.000000,-26.895953
1188.000000,-26.894534
1137.000000,-26.892511
1072.000000,-26.889608
1000.000000,-26.886068
931.000000,-26.883152
873.000000,-26.880603
832.000000,-26.878691
808.000000,-26.877118
801.000000,-26.875944
806.000000,-26.874287
820.000000,-26.873544
837.000000,-26.873073
855.000000,-26.871826
871.000000,-26.870922
884.000000,-26.870043
893.000000,-26.868899
897.000000,-26.868092
893.000000,-26.868465
885.000000,-26.867349
871.000000,-26.865260
850.000000,-26.864594
823.000000,-26.863348
792.000000,-26.861629
757.000000,-26.859005
721.000000,-26.855076
683.000000,-26.852668
645.000000,-26.851364
610.000000,-26.850427
582.000000,-26.848606
564.000000,-26.846575
556.000000,-26.845369
561.000000,-26.844862
583.000000,-26.844537
623.000000,-26.844566
681.000000,-26.844741
758.000000,-26.844987
850.000000,-26.845385
955.000000,-26.845986
1067.000000,-26.846728
1179.000000,-26.847349
1282.000000,-26.848177
1367.000000,-26.848282
1425.000000,-26.847330
1452.000000,-26.845787
1444.000000,-26.843522
1406.000000,-26.841098
1350.000000,-26.836940
1285.000000,-26.833764
1218.000000,-26.832526
1155.000000,-26.831411
1093.000000,-26.830006
1028.000000,-26.828410
955.000000,-26.827786
874.000000,-26.826670
788.000000,-26.825914
703.000000,-26.824593
626.000000,-26.820965
560.000000,-26.817430
509.000000,-26.815103
476.000000,-26.813556
463.000000,-26.812491
470.000000,-26.811174
498.000000,-26.810232
546.000000,-26.809702
613.000000,-26.809113
695.000000,-26.808735
788.000000,-26.808249
886.000000,-26.807148
982.000000,-26.806511
1071.000000,-26.806668
1145.000000,-26.806238
1201.000000,-26.805357
1235.000000,-26.804163
1243.000000,-26.802541
1226.000000,-26.799482
1186.000000,-26.796357
1126.000000,-26.793361
1053.000000,-26.789330
975.000000,-26.785582
901.000000,-26.780853
837.000000,-26.778571
787.000000,-26.777892
756.000000,-26.777468
742.000000,-26.777607
741.000000,-26.776757
747.000000,-26.775434
756.000000,-26.774703
763.000000,-26.773774
770.000000,-26.772590
779.000000,-26.770619
796.000000,-26.767920
825.000000,-26.765076
869.000000,-26.763821
931.000000,-26.763185
1010.000000,-26.762235
1096.000000,-26.761804
1179.000000,-26.762112
1250.000000,-26.762672
1298.000000,-26.762040
1317.000000,-26.761020
1304.000000,-26.759791
1261.000000,-26.758376
1192.000000,-26.756959
1105.000000,-26.755453
1009.000000,-26.753723
911.000000,-26.751008
816.000000,-26.748963
730.000000,-26.747673
656.000000,-26.746639
597.000000,-26.745616
552.000000,-26.744938
523.000000,-26.744503
509.000000,-26.744293
510.000000,-26.744431
524.000000,-26.744747
550.000000,-26.745154
587.000000,-26.745725
634.000000,-26.745922
688.000000,-26.745842
748.000000,-26.745991
812.000000,-26.745912
878.000000,-26.745420
945.000000,-26.744412
1010.000000,-26.743461
1069.000000,-26.743008
1122.000000,-26.742164
1165.000000,-26.741462
1196.000000,-26.740115
1214.000000,-26.738420
1216.000000,-26.735906
1202.000000,-26.733929
1173.000000,-26.733099
1133.000000,-26.730773
1084.000000,-26.728891
1028.000000,-26.728869
969.000000,-26.727540
911.000000,-26.725364
856.000000,-26.723482
806.000000,-26.721176
760.000000,-26.719757
719.000000,-26.718808
685.000000,-26.717947
657.000000,-26.716923
634.000000,-26.715632
617.000000,-26.714733
605.000000,-26.714118
599.000000,-26.713140
599.000000,-26.712644
607.000000,-26.711640
623.000000,-26.711109
650.000000,-26.710713
690.000000,-26.710729
744.000000,-26.710723
812.000000,-26.710692
892.000000,-26.710739
980.000000,-26.710538
1069.000000,-26.710854
1153.000000,-26.711376
1225.000000,-26.711795
1279.000000,-26.712247
1313.000000,-26.711875
1324.000000,-26.710030
1311.000000,-26.707500
1274.000000,-26.705235
1214.000000,-26.702314
1136.000000,-26.698412
1048.000000,-26.694578
957.000000,-26.690991
872.000000,-26.687798
800.000000,-26.684996
743.000000,-26.683306
702.000000,-26.681954
676.000000,-26.680303
662.000000,-26.679421
660.000000,-26.679464
669.000000,-26.678377
691.000000,-26.677183
722.000000,-26.676901
762.000000,-26.675852
810.000000,-26.674240
860.000000,-26.673311
910.000000,-26.672852
955.000000,-26.672480
992.000000,-26.671160
1017.000000,-26.670291
1028.000000,-26.669301
1025.000000,-26.666788
1010.000000,-26.664922
984.000000,-26.663270
950.000000,-26.662744
913.000000,-26.660432
875.000000,-26.659523
840.000000,-26.658311
809.000000,-26.657856
784.000000,-26.657803
768.000000,-26.657510
760.000000,-26.656675
760.000000,-26.655665
769.000000,-26.654502
786.000000,-26.654211
810.000000,-26.654059
842.000000,-26.651883
879.000000,-26.649580
917.000000,-26.648814
957.000000,-26.647173
992.000000,-26.645682
1021.000000,-26.642165
1041.000000,-26.637571
1047.000000,-26.633925
1042.000000,-26.631163
1029.000000,-26.627987
1015.000000,-26.624758
1006.000000,-26.622459
1008.000000,-26.620762
1023.000000,-26.619506
1045.000000,-26.619307
1070.000000,-26.618952
1088.000000,-26.618631
1094.000000,-26.617225
1081.000000,-26.617333
1051.000000,-26.616834
1008.000000,-26.615542
956.000000,-26.613681
903.000000,-26.611902
853.000000,-26.609825
813.000000,-26.608344
785.000000,-26.607043
772.000000,-26.606141
774.000000,-26.606013
789.000000,-26.605958
815.000000,-26.605839
847.000000,-26.605896
882.000000,-26.606015
914.000000,-26.605976
940.000000,-26.606030
958.000000,-26.606138
964.000000,-26.605855
960.000000,-26.604511
943.000000,-26.603363
915.000000,-26.601657
878.000000,-26.598444
833.000000,-26.596683
782.000000,-26.596174
731.000000,-26.595549
681.000000,-26.594942
638.000000,-26.594088
605.000000,-26.593384
584.000000,-26.592627
577.000000,-26.592132
586.000000,-26.592105
609.000000,-26.592307
645.000000,-26.592408
689.000000,-26.592706
740.000000,-26.592780
794.000000,-26.592798
849.000000,-26.592984
904.000000,-26.592554
958.000000,-26.591813
1010.000000,-26.589561
1060.000000,-26.586382
1105.000000,-26.583926
1146.000000,-26.580401
1181.000000,-26.577994
1209.000000,-26.576586
1229.000000,-26.575514
1239.000000,-26.575095
1238.000000,-26.573516
1223.000000,-26.570939
1188.000000,-26.569018
1134.000000,-26.566694
1063.000000,-26.564455
980.000000,-26.559947
892.000000,-26.555071
805.000000,-26.553033
728.000000,-26.550906
667.000000,-26.549141
627.000000,-26.548016
607.000000,-26.546714
606.000000,-26.545893
623.000000,-26.545480
656.000000,-26.545130
707.000000,-26.545184
773.000000,-26.545177
855.000000,-26.544687
946.000000,-26.544401
1038.000000,-26.544383
1122.000000,-26.544407
1189.000000,-26.542018
1232.000000,-26.539232
1244.000000,-26.538075
1232.000000,-26.534111
1198.000000,-26.530249
1152.000000,-26.525366
1101.000000,-26.520493
1051.000000,-26.516284
1006.000000,-26.513719
967.000000,-26.512823
933.000000,-26.511875
901.000000,-26.511180
870.000000,-26.510551
838.000000,-26.510107
806.000000,-26.509551
773.000000,-26.508566
743.000000,-26.507207
715.000000,-26.505714
690.000000,-26.504119
671.000000,-26.502247
657.000000,-26.500816
650.000000,-26.499565
652.000000,-26.497797
661.000000,-26.496257
678.000000,-26.495429
702.000000,-26.495338
733.000000,-26.495337
771.000000,-26.495164
812.000000,-26.494870
855.000000,-26.493994
895.000000,-26.493593
930.000000,-26.493610
956.000000,-26.493447
972.000000,-26.493349
976.000000,-26.492720
969.000000,-26.491787
953.000000,-26.489847
927.000000,-26.487625
896.000000,-26.486181
863.000000,-26.484638
831.000000,-26.482720
804.000000,-26.481665
783.000000,-26.480901
773.000000,-26.479874
774.000000,-26.479886
787.000000,-26.479345
813.000000,-26.478847
850.000000,-26.478620
898.000000,-26.478396
955.000000,-26.478336
1017.000000,-26.478044
1084.000000,-26.477348
1150.000000,-26.476216
1210.000000,-26.476040
1262.000000,-26.475184
1302.000000,-26.474683
1325.000000,-26.473457
1332.000000,-26.472455
1321.000000,-26.470682
1295.000000,-26.468578
1255.000000,-26.466805
1204.000000,-26.464408
1145.000000,-26.462233
1080.000000,-26.460617
1013.000000,-26.458586
944.000000,-26.456714
877.000000,-26.455506
812.000000,-26.454159
751.000000,-26.453094
695.000000,-26.452282
648.000000,-26.450946
609.000000,-26.449447
579.000000,-26.447927
559.000000,-26.446315
550.000000,-26.445438
551.000000,-26.444838
563.000000,-26.444145
583.000000,-26.443086
612.000000,-26.442077
645.000000,-26.442129
682.000000,-26.442040
720.000000,-26.441581
756.000000,-26.441296
791.000000,-26.439668
822.000000,-26.437058
846.000000,-26.435742
862.000000,-26.433473
870.000000,-26.431292
867.000000,-26.429585
856.000000,-26.428158
837.000000,-26.425594
812.000000,-26.422881
785.000000,-26.419684
761.000000,-26.416720
744.000000,-26.414344
740.000000,-26.411343
753.000000,-26.408474
784.000000,-26.405777
831.000000,-26.404239
891.000000,-26.403504
960.000000,-26.403932
1034.000000,-26.403882
1108.000000,-26.403797
1177.000000,-26.404430
1237.000000,-26.404416
1285.000000,-26.403458
1321.000000,-26.401664
1342.000000,-26.399827
1348.000000,-26.397928
1342.000000,-26.395720
1324.000000,-26.393081
1293.000000,-26.389958
1250.000000,-26.387501
1195.000000,-26.386087
1130.000000,-26.384566
1055.000000,-26.382878
974.000000,-26.381450
889.000000,-26.379664
804.000000,-26.378107
722.000000,-26.376686
647.000000,-26.374592
580.000000,-26.372723
524.000000,-26.371136
482.000000,-26.369251
453.000000,-26.367982
437.000000,-26.367424
437.000000,-26.366567
450.000000,-26.366130
474.000000,-26.366702
509.000000,-26.367129
551.000000,-26.367386
597.000000,-26.367270
643.000000,-26.367381
688.000000,-26.367616
732.000000,-26.366057
776.000000,-26.363024
824.000000,-26.361097
881.000000,-26.359281
954.000000,-26.357158
1044.000000,-26.356270
1149.000000,-26.356730
1263.000000,-26.356501
1374.000000,-26.356706
1469.000000,-26.355797
1533.000000,-26.354230
1556.000000,-26.351861
1531.000000,-26.349733
1459.000000,-26.346558
1350.000000,-26.341104
1211.000000,-26.336705
1057.000000,-26.332096
906.000000,-26.327695
774.000000,-26.323619
672.000000,-26.320379
609.000000,-26.318922
588.000000,-26.318108
602.000000,-26.318345
645.000000,-26.318441
704.000000,-26.318599
772.000000,-26.320150
840.000000,-26.321987
905.000000,-26.322895
963.000000,-26.322837
1011.000000,-26.321119
1046.000000,-26.318663
1063.000000,-26.317662
1064.000000,-26.317400
1053.000000,-26.313747
1032.000000,-26.310191
999.000000,-26.309078
962.000000,-26.307312
920.000000,-26.305192
875.000000,-26.304145
829.000000,-26.302773
785.000000,-26.300141
748.000000,-26.296333
721.000000,-26.291634
706.000000,-26.287744
704.000000,-26.285270
715.000000,-26.281549
735.000000,-26.283682
760.000000,-26.284038
787.000000,-26.284608
816.000000,-26.285398
848.000000,-26.284260
881.000000,-26.282252
913.000000,-26.281091
945.000000,-26.280066
975.000000,-26.278972
1001.000000,-26.277877
1021.000000,-26.276874
1031.000000,-26.275923
1031.000000,-26.274053
1022.000000,-26.272030
1003.000000,-26.270310
978.000000,-26.269690
952.000000,-26.268748
928.000000,-26.266596
908.000000,-26.264583
893.000000,-26.262186
882.000000,-26.260354
874.000000,-26.259602
868.000000,-26.258976
861.000000,-26.258126
851.000000,-26.257560
838.000000,-26.256847
820.000000,-26.255932
800.000000,-26.254672
777.000000,-26.253156
753.000000,-26.252065
732.000000,-26.251313
715.000000,-26.249992
706.000000,-26.248322
704.000000,-26.247487
711.000000,-26.247034
727.000000,-26.246735
753.000000,-26.246621
786.000000,-26.246583
826.000000,-26.246073
871.000000,-26.245027
919.000000,-26.244297
966.000000,-26.243479
1011.000000,-26.242793
1049.000000,-26.242728
1080.000000,-26.241225
1103.000000,-26.239091
1116.000000,-26.237943
1120.000000,-26.236548
1116.000000,-26.234983
1105.000000,-26.233243
1088.000000,-26.232084
1068.000000,-26.230207
1046.000000,-26.228538
1021.000000,-26.227348
995.000000,-26.225827
969.000000,-26.223808
943.000000,-26.222251
919.000000,-26.221198
896.000000,-26.219981
878.000000,-26.217633
864.000000,-26.216308
855.000000,-26.214912
852.000000,-26.213033
855.000000,-26.211464
863.000000,-26.210375
876.000000,-26.209250
892.000000,-26.208293
910.000000,-26.207140
928.000000,-26.206280
944.000000,-26.205700
957.000000,-26.205071
966.000000,-26.202848
969.000000,-26.200796
965.000000,-26.199880
957.000000,-26.197646
943.000000,-26.195173
925.000000,-26.193575
905.000000,-26.192266
886.000000,-26.190616
870.000000,-26.188723
