Temperature (K),Energy (eV)
315.000000,-98.091760
310.000000,-98.090980
303.000000,-98.089789
294.000000,-98.087429
287.000000,-98.085921
285.000000,-98.084192
292.000000,-98.082552
308.000000,-98.081200
336.000000,-98.081997
375.000000,-98.082222
421.000000,-98.082386
470.000000,-98.083574
515.000000,-98.085191
553.000000,-98.086099
579.000000,-98.085465
590.000000,-98.083721
586.000000,-98.081291
568.000000,-98.077571
539.000000,-98.075095
500.000000,-98.074409
457.000000,-98.073691
412.000000,-98.072663
369.000000,-98.072171
329.000000,-98.069790
294.000000,-98.068612
265.000000,-98.067534
244.000000,-98.067093
232.000000,-98.066324
230.000000,-98.065497
237.000000,-98.065129
254.000000,-98.065315
280.000000,-98.065278
313.000000,-98.066282
350.000000,-98.067224
391.000000,-98.068293
430.000000,-98.067833
466.000000,-98.068389
496.000000,-98.068134
518.000000,-98.067355
531.000000,-98.066168
535.000000,-98.065082
530.000000,-98.064105
519.000000,-98.063045
502.000000,-98.061689
483.000000,-98.060213
463.000000,-98.057823
444.000000,-98.056010
429.000000,-98.055171
419.000000,-98.054395
416.000000,-98.052707
420.000000,-98.050642
426.000000,-98.049973
431.000000,-98.051504
432.000000,-98.051863
427.000000,-98.052624
414.000000,-98.051500
394.000000,-98.050675
368.000000,-98.049789
340.000000,-98.049650
311.000000,-98.048238
284.000000,-98.046714
262.000000,-98.045617
248.000000,-98.045507
244.000000,-98.045450
250.000000,-98.045237
268.000000,-98.045677
297.000000,-98.045408
336.000000,-98.046043
381.000000,-98.047233
427.000000,-98.047283
468.000000,-98.047002
497.000000,-98.047242
512.000000,-98.047340
509.000000,-98.046350
492.000000,-98.044299
465.000000,-98.041390
436.000000,-98.039250
410.000000,-98.037635
395.000000,-98.036358
393.000000,-98.036093
404.000000,-98.035588
422.000000,-98.035429
443.000000,-98.037350
459.000000,-98.037746
467.000000,-98.038790
461.000000,-98.039132
440.000000,-98.038337
407.000000,-98.036893
366.000000,-98.035140
322.000000,-98.033513
285.000000,-98.032998
259.000000,-98.032029
250.000000,-98.031228
259.000000,-98.030827
285.000000,-98.031123
327.000000,-98.031564
378.000000,-98.032591
434.000000,-98.033592
486.000000,-98.033939
527.000000,-98.033008
551.000000,-98.032389
555.000000,-98.031203
542.000000,-98.029030
517.000000,-98.027056
488.000000,-98.024471
462.000000,-98.023505
444.000000,-98.024802
432.000000,-98.025142
423.000000,-98.026490
415.000000,-98.026240
405.000000,-98.026272
395.000000,-98.025384
385.000000,-98.025361
376.000000,-98.025021
368.000000,-98.025788
362.000000,-98.025806
357.000000,-98.026282
353.000000,-98.025522
350.000000,-98.025793
348.000000,-98.026539
347.000000,-98.025927
347.000000,-98.026294
347.000000,-98.026194
347.000000,-98.025779
346.000000,-98.025298
344.000000,-98.024928
342.000000,-98.023694
339.000000,-98.022546
338.000000,-98.022279
341.000000,-98.021455
350.000000,-98.020603
364.000000,-98.020777
383.000000,-98.021077
406.000000,-98.019691
430.000000,-98.019064
452.000000,-98.017455
466.000000,-98.015811
471.000000,-98.014611
466.000000,-98.014268
451.000000,-98.013664
430.000000,-98.012608
407.000000,-98.013416
388.000000,-98.012660
375.000000,-98.012020
371.000000,-98.011034
377.000000,-98.011464
390.000000,-98.012145
408.000000,-98.012685
427.000000,-98.013091
443.000000,-98.012908
453.000000,-98.013852
458.000000,-98.012602
457.000000,-98.011673
452.000000,-98.011336
442.000000,-98.010423
430.000000,-98.010530
419.000000,-98.009889
408.000000,-98.008330
400.000000,-98.007028
394.000000,-98.005196
391.000000,-98.003932
389.000000,-98.002526
389.000000,-98.001289
390.000000,-98.000082
392.000000,-97.998880
394.000000,-97.997061
396.000000,-97.996409
400.000000,-97.995924
404.000000,-97.995372
408.000000,-97.993741
414.000000,-97.992729
419.000000,-97.992729
423.000000,-97.992327
425.000000,-97.991031
423.000000,-97.989843
418.000000,-97.989141
410.000000,-97.988979
400.000000,-97.988897
389.000000,-97.987574
379.000000,-97.988055
371.000000,-97.987394
368.000000,-97.986639
369.000000,-97.986090
375.000000,-97.985655
384.000000,-97.986093
395.000000,-97.987081
403.000000,-97.987896
408.000000,-97.988781
406.000000,-97.987902
397.000000,-97.987828
382.000000,-97.987060
364.000000,-97.984964
344.000000,-97.983362
328.000000,-97.982862
317.000000,-97.982831
313.000000,-97.982358
319.000000,-97.981805
334.000000,-97.981374
356.000000,-97.980948
384.000000,-97.980814
413.000000,-97.980736
440.000000,-97.980448
459.000000,-97.979957
465.000000,-97.980258
457.000000,-97.979741
436.000000,-97.978165
405.000000,-97.975834
371.000000,-97.972681
341.000000,-97.970749
321.000000,-97.968876
318.000000,-97.967524
332.000000,-97.966992
364.000000,-97.967272
409.000000,-97.967761
460.000000,-97.967234
511.000000,-97.967070
553.000000,-97.965898
580.000000,-97.964980
588.000000,-97.963370
576.000000,-97.961774
548.000000,-97.959228
506.000000,-97.957753
460.000000,-97.956046
414.000000,-97.953979
376.000000,-97.952179
348.000000,-97.950437
335.000000,-97.948733
334.000000,-97.947639
342.000000,-97.947452
356.000000,-97.946961
368.000000,-97.946779
374.000000,-97.946095
371.000000,-97.945033
359.000000,-97.943000
341.000000,-97.941769
322.000000,-97.940432
307.000000,-97.939322
302.000000,-97.938544
310.000000,-97.937979
329.000000,-97.937506
359.000000,-97.937612
393.000000,-97.938065
427.000000,-97.937285
455.000000,-97.936168
475.000000,-97.935370
483.000000,-97.933749
482.000000,-97.931536
471.000000,-97.929600
456.000000,-97.926816
439.000000,-97.925013
422.000000,-97.923949
406.000000,-97.921961
392.000000,-97.920869
378.000000,-97.919987
365.000000,-97.919183
352.000000,-97.919140
340.000000,-97.918357
330.000000,-97.917517
325.000000,-97.916346
324.000000,-97.916346
327.000000,-97.915892
333.000000,-97.915133
341.000000,-97.915690
351.000000,-97.915652
365.000000,-97.915497
384.000000,-97.915037
411.000000,-97.914469
445.000000,-97.913925
481.000000,-97.914711
513.000000,-97.913987
535.000000,-97.913797
539.000000,-97.913049
524.000000,-97.912002
493.000000,-97.909679
451.000000,-97.907385
406.000000,-97.904598
364.000000,-97.901822
331.000000,-97.899849
311.000000,-97.898538
307.000000,-97.897839
319.000000,-97.897283
345.000000,-97.897354
381.000000,-97.898489
418.000000,-97.899760
451.000000,-97.901741
471.000000,-97.901802
473.000000,-97.900968
456.000000,-97.899839
423.000000,-97.898015
382.000000,-97.896515
344.000000,-97.894954
316.000000,-97.893186
305.000000,-97.892861
316.000000,-97.893315
347.000000,-97.893905
393.000000,-97.895781
447.000000,-97.896832
499.000000,-97.897371
539.000000,-97.897110
557.000000,-97.895866
552.000000,-97.894048
524.000000,-97.890730
478.000000,-97.887515
423.000000,-97.884236
367.000000,-97.880595
320.000000,-97.878164
284.000000,-97.877023
264.000000,-97.876537
262.000000,-97.875886
276.000000,-97.876249
304.000000,-97.877299
341.000000,-97.878697
381.000000,-97.879729
417.000000,-97.881312
441.000000,-97.882707
448.000000,-97.882918
437.000000,-97.882076
410.000000,-97.881631
375.000000,-97.880304
341.000000,-97.878799
319.000000,-97.877693
314.000000,-97.877175
329.000000,-97.876894
361.000000,-97.877160
402.000000,-97.877814
442.000000,-97.878502
471.000000,-97.879213
484.000000,-97.879453
479.000000,-97.877881
458.000000,-97.876896
429.000000,-97.875257
399.000000,-97.873520
375.000000,-97.871043
360.000000,-97.869727
357.000000,-97.868105
365.000000,-97.867478
383.000000,-97.867432
408.000000,-97.867484
438.000000,-97.866543
466.000000,-97.866336
488.000000,-97.866697
501.000000,-97.866837
500.000000,-97.866412
487.000000,-97.865363
463.000000,-97.864651
433.000000,-97.863511
403.000000,-97.862251
380.000000,-97.860775
368.000000,-97.860119
368.000000,-97.859153
377.000000,-97.859593
391.000000,-97.860763
402.000000,-97.860902
405.000000,-97.860008
395.000000,-97.858748
375.000000,-97.856901
348.000000,-97.854926
321.000000,-97.853636
301.000000,-97.851455
291.000000,-97.850299
293.000000,-97.849678
308.000000,-97.849581
333.000000,-97.850111
365.000000,-97.850104
401.000000,-97.850007
435.000000,-97.850034
463.000000,-97.850684
483.000000,-97.849582
492.000000,-97.848680
491.000000,-97.848274
479.000000,-97.847208
461.000000,-97.845899
440.000000,-97.844229
419.000000,-97.843249
402.000000,-97.841137
391.000000,-97.840736
386.000000,-97.840834
386.000000,-97.839961
389.000000,-97.839943
392.000000,-97.839966
394.000000,-97.840076
394.000000,-97.839775
391.000000,-97.839993
385.000000,-97.839161
376.000000,-97.838843
366.000000,-97.837690
357.000000,-97.836625
349.000000,-97.834974
346.000000,-97.833940
350.000000,-97.833733
362.000000,-97.833677
381.000000,-97.833759
407.000000,-97.833833
434.000000,-97.834352
461.000000,-97.834856
482.000000,-97.834375
494.000000,-97.833253
494.000000,-97.832273
481.000000,-97.831190
458.000000,-97.830786
429.000000,-97.829951
400.000000,-97.827926
375.000000,-97.826834
359.000000,-97.827540
355.000000,-97.827634
361.000000,-97.829414
373.000000,-97.830722
387.000000,-97.830748
397.000000,-97.830863
399.000000,-97.830647
393.000000,-97.829962
379.000000,-97.829171
361.000000,-97.827841
342.000000,-97.826924
325.000000,-97.825354
315.000000,-97.824963
312.000000,-97.824228
319.000000,-97.823251
334.000000,-97.822534
358.000000,-97.822226
386.000000,-97.822337
417.000000,-97.822741
446.000000,-97.823091
472.000000,-97.822467
491.000000,-97.822075
503.000000,-97.820273
508.000000,-97.819365
505.000000,-97.817634
497.000000,-97.816308
485.000000,-97.813991
468.000000,-97.811852
449.000000,-97.809715
428.000000,-97.807835
406.000000,-97.806056
386.000000,-97.805548
369.000000,-97.804457
357.000000,-97.803573
348.000000,-97.802265
343.000000,-97.801947
341.000000,-97.801561
342.000000,-97.801331
344.000000,-97.801153
349.000000,-97.800419
354.000000,-97.800052
359.000000,-97.799251
365.000000,-97.798356
371.000000,-97.797550
377.000000,-97.796621
383.000000,-97.795654
390.000000,-97.795099
398.000000,-97.794547
408.000000,-97.793917
420.000000,-97.792985
431.000000,-97.791492
441.000000,-97.789745
449.000000,-97.788478
455.000000,-97.785845
458.000000,-97.783210
457.000000,-97.780877
453.000000,-97.779489
446.000000,-97.777706
437.000000,-97.776833
425.000000,-97.775839
411.000000,-97.775291
395.000000,-97.775562
375.000000,-97.776058
354.000000,-97.775321
333.000000,-97.774477
315.000000,-97.772914
304.000000,-97.771862
303.000000,-97.771186
315.000000,-97.770551
339.000000,-97.770604
375.000000,-97.771590
419.000000,-97.772189
466.000000,-97.772958
506.000000,-97.775080
535.000000,-97.777428
546.000000,-97.777362
537.000000,-97.776595
508.000000,-97.774376
465.000000,-97.771811
414.000000,-97.768631
366.000000,-97.766297
329.000000,-97.764069
308.000000,-97.762923
305.000000,-97.763327
318.000000,-97.763829
342.000000,-97.765076
369.000000,-97.765725
391.000000,-97.766180
404.000000,-97.766206
406.000000,-97.765413
395.000000,-97.764090
377.000000,-97.762314
354.000000,-97.760998
332.000000,-97.759654
317.000000,-97.758651
310.000000,-97.757518
314.000000,-97.756740
329.000000,-97.757484
353.000000,-97.757554
383.000000,-97.758424
415.000000,-97.759132
445.000000,-97.759007
471.000000,-97.758292
489.000000,-97.757605
498.000000,-97.758234
499.000000,-97.756185
492.000000,-97.753363
477.000000,-97.750342
457.000000,-97.747609
434.000000,-97.746718
412.000000,-97.745303
395.000000,-97.744474
383.000000,-97.743650
378.000000,-97.743754
379.000000,-97.744134
385.000000,-97.743776
392.000000,-97.743364
398.000000,-97.743309
401.000000,-97.743756
401.000000,-97.743040
397.000000,-97.741760
391.000000,-97.740607
384.000000,-97.739153
379.000000,-97.738471
377.000000,-97.737052
379.000000,-97.735931
387.000000,-97.735551
397.000000,-97.735179
407.000000,-97.734219
415.000000,-97.733319
418.000000,-97.733222
414.000000,-97.733551
406.000000,-97.733420
396.000000,-97.731984
386.000000,-97.730021
380.000000,-97.728948
381.000000,-97.727808
390.000000,-97.727142
406.000000,-97.726521
428.000000,-97.726224
452.000000,-97.726613
473.000000,-97.726438
487.000000,-97.727052
491.000000,-97.726419
481.000000,-97.725502
458.000000,-97.724313
425.000000,-97.723231
387.000000,-97.723480
350.000000,-97.722906
319.000000,-97.721362
297.000000,-97.719938
287.000000,-97.719575
289.000000,-97.719158
301.000000,-97.719443
323.000000,-97.719616
349.000000,-97.719991
376.000000,-97.720957
400.000000,-97.721574
419.000000,-97.721388
433.000000,-97.720820
440.000000,-97.720465
441.000000,-97.719763
437.000000,-97.718435
429.000000,-97.717160
417.000000,-97.716068
403.000000,-97.713622
386.000000,-97.712389
370.000000,-97.710631
356.000000,-97.708371
346.000000,-97.707300
342.000000,-97.706726
346.000000,-97.705234
357.000000,-97.704586
376.000000,-97.704573
401.000000,-97.705375
430.000000,-97.705241
458.000000,-97.706285
483.000000,-97.706666
499.000000,-97.706711
505.000000,-97.706462
498.000000,-97.705796
480.000000,-97.705529
452.000000,-97.705213
421.000000,-97.704615
390.000000,-97.703801
364.000000,-97.702921
347.000000,-97.702008
341.000000,-97.701233
347.000000,-97.700642
362.000000,-97.700319
385.000000,-97.700220
408.000000,-97.700171
429.000000,-97.699648
441.000000,-97.698572
443.000000,-97.698093
435.000000,-97.697301
418.000000,-97.696102
395.000000,-97.693862
372.000000,-97.693312
354.000000,-97.691825
343.000000,-97.690185
343.000000,-97.688805
354.000000,-97.687717
374.000000,-97.687418
401.000000,-97.687234
431.000000,-97.687102
457.000000,-97.686941
476.000000,-97.687072
482.000000,-97.686363
475.000000,-97.685867
454.000000,-97.685277
426.000000,-97.683981
394.000000,-97.682974
366.000000,-97.681322
343.000000,-97.679492
329.000000,-97.678659
322.000000,-97.677711
320.000000,-97.676883
324.000000,-97.677005
331.000000,-97.677019
342.000000,-97.677101
357.000000,-97.678156
375.000000,-97.678684
395.000000,-97.678442
417.000000,-97.678308
437.000000,-97.677616
454.000000,-97.676532
465.000000,-97.675953
469.000000,-97.675414
466.000000,-97.675854
455.000000,-97.677134
438.000000,-97.677185
415.000000,-97.677982
391.000000,-97.677595
367.000000,-97.676858
345.000000,-97.675633
330.000000,-97.675016
324.000000,-97.674254
328.000000,-97.673740
343.000000,-97.673778
366.000000,-97.673783
394.000000,-97.674209
423.000000,-97.673996
446.000000,-97.673392
461.000000,-97.672197
465.000000,-97.670593
456.000000,-97.668255
437.000000,-97.666846
412.000000,-97.665354
383.000000,-97.663083
357.000000,-97.661050
336.000000,-97.659253
324.000000,-97.658225
323.000000,-97.657955
334.000000,-97.657437
359.000000,-97.657441
394.000000,-97.657655
437.000000,-97.657057
484.000000,-97.656347
528.000000,-97.657204
565.000000,-97.658473
589.000000,-97.659572
595.000000,-97.660419
583.000000,-97.658883
551.000000,-97.656560
503.000000,-97.654272
444.000000,-97.651476
383.000000,-97.649858
329.000000,-97.647873
289.000000,-97.647106
267.000000,-97.646329
266.000000,-97.646313
281.000000,-97.646404
306.000000,-97.646389
336.000000,-97.647500
361.000000,-97.648061
377.000000,-97.648520
380.000000,-97.648829
371.000000,-97.647850
351.000000,-97.646623
326.000000,-97.644905
302.000000,-97.643223
284.000000,-97.641802
276.000000,-97.640860
284.000000,-97.640074
306.000000,-97.640445
342.000000,-97.641223
388.000000,-97.642488
439.000000,-97.644204
489.000000,-97.645479
531.000000,-97.646819
559.000000,-97.646337
568.000000,-97.645533
559.000000,-97.645857
533.000000,-97.643593
493.000000,-97.642736
445.000000,-97.641741
394.000000,-97.640624
346.000000,-97.639337
304.000000,-97.637971
272.000000,-97.636618
252.000000,-97.635173
245.000000,-97.634441
253.000000,-97.634514
275.000000,-97.634437
311.000000,-97.635004
358.000000,-97.635860
412.000000,-97.636505
469.000000,-97.637286
521.000000,-97.638065
561.000000,-97.638151
583.000000,-97.637395
585.000000,-97.635911
569.000000,-97.633182
540.000000,-97.630543
506.000000,-97.627950
473.000000,-97.624940
446.000000,-97.622464
427.000000,-97.621643
415.000000,-97.620604
407.000000,-97.619981
401.000000,-97.619689
395.000000,-97.621022
386.000000,-97.621800
373.000000,-97.622055
358.000000,-97.620850
341.000000,-97.620310
322.000000,-97.619528
303.000000,-97.618334
288.000000,-97.618046
280.000000,-97.617763
279.000000,-97.617264
287.000000,-97.616959
303.000000,-97.617547
326.000000,-97.617557
354.000000,-97.617725
381.000000,-97.618141
406.000000,-97.618524
425.000000,-97.618136
437.000000,-97.617771
442.000000,-97.616585
441.000000,-97.614619
436.000000,-97.611882
432.000000,-97.609662
429.000000,-97.607505
429.000000,-97.606028
430.000000,-97.604584
431.000000,-97.603517
429.000000,-97.603017
423.000000,-97.602487
411.000000,-97.601891
395.000000,-97.600702
375.000000,-97.599590
356.000000,-97.598356
340.000000,-97.598008
331.000000,-97.597485
330.000000,-97.597935
338.000000,-97.598287
352.000000,-97.598835
370.000000,-97.599570
390.000000,-97.599755
409.000000,-97.600024
424.000000,-97.600234
435.000000,-97.599120
441.000000,-97.597725
443.000000,-97.595956
442.000000,-97.595797
441.000000,-97.594636
440.000000,-97.593858
442.000000,-97.592518
447.000000,-97.591173
452.000000,-97.590435
457.000000,-97.589749
459.000000,-97.588943
458.000000,-97.587772
453.000000,-97.587765
445.000000,-97.587157
437.000000,-97.586449
430.000000,-97.585577
425.000000,-97.584596
421.000000,-97.584734
419.000000,-97.584140
418.000000,-97.583504
418.000000,-97.582480
417.000000,-97.581521
413.000000,-97.580582
405.000000,-97.578627
391.000000,-97.578497
374.000000,-97.577671
356.000000,-97.576622
341.000000,-97.575546
333.000000,-97.574911
334.000000,-97.574597
347.000000,-97.574275
368.000000,-97.574435
393.000000,-97.574850
415.000000,-97.575266
430.000000,-97.576025
432.000000,-97.574848
419.000000,-97.573803
393.000000,-97.573614
358.000000,-97.572118
321.000000,-97.570939
286.000000,-97.569615
260.000000,-97.567742
247.000000,-97.567178
247.000000,-97.567476
262.000000,-97.567872
290.000000,-97.568476
328.000000,-97.568602
373.000000,-97.569284
418.000000,-97.569575
457.000000,-97.570140
485.000000,-97.569282
498.000000,-97.569016
491.000000,-97.569040
470.000000,-97.567519
439.000000,-97.564641
408.000000,-97.562082
385.000000,-97.559725
380.000000,-97.558471
394.000000,-97.558751
424.000000,-97.560040
463.000000,-97.562235
498.000000,-97.562783
519.000000,-97.562537
524.000000,-97.561316
511.000000,-97.559633
486.000000,-97.557471
456.000000,-97.555106
425.000000,-97.553480
398.000000,-97.552995
378.000000,-97.551554
365.000000,-97.550691
361.000000,-97.550609
366.000000,-97.550137
378.000000,-97.548923
395.000000,-97.548595
417.000000,-97.548329
439.000000,-97.548217
459.000000,-97.547574
475.000000,-97.547428
484.000000,-97.547421
484.000000,-97.547469
473.000000,-97.547381
454.000000,-97.546938
427.000000,-97.545857
395.000000,-97.544514
365.000000,-97.544032
339.000000,-97.542580
322.000000,-97.542685
314.000000,-97.542567
315.000000,-97.542159
323.000000,-97.542532
333.000000,-97.542589
341.000000,-97.541730
344.000000,-97.541563
342.000000,-97.540896
337.000000,-97.539929
331.000000,-97.537549
325.000000,-97.536454
325.000000,-97.534848
330.000000,-97.532860
342.000000,-97.531521
361.000000,-97.530949
385.000000,-97.530938
411.000000,-97.530234
436.000000,-97.530221
456.000000,-97.530128
467.000000,-97.529438
468.000000,-97.528496
457.000000,-97.527366
438.000000,-97.526162
412.000000,-97.525228
386.000000,-97.524995
363.000000,-97.525547
348.000000,-97.526214
343.000000,-97.527032
349.000000,-97.528321
367.000000,-97.528831
392.000000,-97.528449
420.000000,-97.527937
447.000000,-97.527633
469.000000,-97.526615
481.000000,-97.526355
482.000000,-97.525653
474.000000,-97.523954
456.000000,-97.522391
433.000000,-97.520875
408.000000,-97.519698
386.000000,-97.518231
369.000000,-97.516169
361.000000,-97.515795
362.000000,-97.515254
372.000000,-97.515571
390.000000,-97.515742
410.000000,-97.515275
430.000000,-97.515402
447.000000,-97.516079
459.000000,-97.515906
465.000000,-97.515295
468.000000,-97.514388
467.000000,-97.513438
463.000000,-97.513054
458.000000,-97.511010
452.000000,-97.510202
444.000000,-97.510976
437.000000,-97.510709
430.000000,-97.511374
423.000000,-97.509930
415.000000,-97.509276
403.000000,-97.508674
388.000000,-97.509457
371.000000,-97.509462
352.000000,-97.509189
335.000000,-97.508369
320.000000,-97.507786
308.000000,-97.507147
300.000000,-97.507031
296.000000,-97.507291
297.000000,-97.507640
300.000000,-97.507808
306.000000,-97.508664
314.000000,-97.508772
324.000000,-97.508742
336.000000,-97.508452
351.000000,-97.508251
368.000000,-97.508229
386.000000,-97.508034
402.000000,-97.507819
415.000000,-97.506690
424.000000,-97.506069
428.000000,-97.504144
428.000000,-97.503320
425.000000,-97.502145
420.000000,-97.500426
414.000000,-97.499879
408.000000,-97.498091
404.000000,-97.496656
402.000000,-97.495429
404.000000,-97.495727
408.000000,-97.495164
414.000000,-97.494378
421.000000,-97.493418
428.000000,-97.493792
436.000000,-97.495276
447.000000,-97.495820
458.000000,-97.496667
469.000000,-97.498124
479.000000,-97.498758
485.000000,-97.498281
486.000000,-97.497675
483.000000,-97.496741
474.000000,-97.494878
460.000000,-97.493718
443.000000,-97.492519
424.000000,-97.490970
405.000000,-97.490254
389.000000,-97.489344
377.000000,-97.488281
369.000000,-97.488035
368.000000,-97.488141
371.000000,-97.487931
378.000000,-97.487733
386.000000,-97.487665
393.000000,-97.488070
398.000000,-97.487532
400.000000,-97.487106
399.000000,-97.487141
397.000000,-97.486739
394.000000,-97.486006
392.000000,-97.484975
389.000000,-97.483953
385.000000,-97.482924
379.000000,-97.480769
370.000000,-97.479500
358.000000,-97.478894
346.000000,-97.477579
334.000000,-97.475814
325.000000,-97.474475
321.000000,-97.473151
323.000000,-97.472754
331.000000,-97.472706
345.000000,-97.472371
362.000000,-97.472625
383.000000,-97.473904
405.000000,-97.474279
427.000000,-97.474601
447.000000,-97.474360
463.000000,-97.473940
473.000000,-97.472209
475.000000,-97.472001
467.000000,-97.471483
453.000000,-97.470527
433.000000,-97.469722
410.000000,-97.469124
388.000000,-97.468949
370.000000,-97.468918
357.000000,-97.469533
351.000000,-97.468605
349.000000,-97.468603
350.000000,-97.468820
352.000000,-97.468407
352.000000,-97.468274
350.000000,-97.467312
347.000000,-97.467652
343.000000,-97.468261
343.000000,-97.468153
349.000000,-97.468738
363.000000,-97.468371
386.000000,-97.468459
418.000000,-97.469109
458.000000,-97.469294
501.000000,-97.469259
543.000000,-97.469528
576.000000,-97.469800
595.000000,-97.469315
595.000000,-97.468165
573.000000,-97.465404
531.000000,-97.462277
476.000000,-97.459798
416.000000,-97.457280
360.000000,-97.455433
317.000000,-97.454429
291.000000,-97.454361
285.000000,-97.455000
296.000000,-97.455768
321.000000,-97.457386
352.000000,-97.458386
383.000000,-97.459317
408.000000,-97.459807
424.000000,-97.459803
430.000000,-97.459677
425.000000,-97.458783
415.000000,-97.458292
400.000000,-97.457438
386.000000,-97.456621
375.000000,-97.455718
368.000000,-97.454742
367.000000,-97.454523
370.000000,-97.454127
376.000000,-97.454809
383.000000,-97.455458
389.000000,-97.455338
393.000000,-97.454737
392.000000,-97.454923
387.000000,-97.454471
377.000000,-97.454736
366.000000,-97.454257
355.000000,-97.453336
347.000000,-97.452482
343.000000,-97.452122
345.000000,-97.451679
351.000000,-97.451600
361.000000,-97.451044
371.000000,-97.450685
379.000000,-97.450292
385.000000,-97.449885
389.000000,-97.449300
392.000000,-97.448035
396.000000,-97.447959
403.000000,-97.448447
414.000000,-97.448858
429.000000,-97.448740
446.000000,-97.448697
463.000000,-97.449483
477.000000,-97.449290
488.000000,-97.449000
493.000000,-97.448846
493.000000,-97.448447
488.000000,-97.448713
479.000000,-97.448345
465.000000,-97.447760
448.000000,-97.446848
428.000000,-97.445007
406.000000,-97.444027
383.000000,-97.443052
363.000000,-97.441479
347.000000,-97.439990
338.000000,-97.439594
338.000000,-97.439058
