Temperature (K),Energy (eV)
777.000000,-27.777298
741.000000,-27.776869
708.000000,-27.776645
678.000000,-27.776301
653.000000,-27.775674
633.000000,-27.774603
616.000000,-27.774012
603.000000,-27.773937
592.000000,-27.773782
584.000000,-27.773537
576.000000,-27.773209
568.000000,-27.772987
561.000000,-27.772615
553.000000,-27.771998
546.000000,-27.771368
542.000000,-27.770841
543.000000,-27.770185
553.000000,-27.769710
574.000000,-27.769212
609.000000,-27.768979
659.000000,-27.768917
723.000000,-27.769168
799.000000,-27.768678
882.000000,-27.769127
967.000000,-27.770027
1050.000000,-27.769836
1125.000000,-27.769487
1186.000000,-27.769331
1228.000000,-27.769201
1252.000000,-27.766389
1255.000000,-27.763188
1236.000000,-27.762003
1200.000000,-27.760524
1152.000000,-27.757952
1098.000000,-27.755538
1041.000000,-27.752736
988.000000,-27.750337
940.000000,-27.749125
899.000000,-27.748491
867.000000,-27.747512
845.000000,-27.746123
829.000000,-27.745528
819.000000,-27.744897
813.000000,-27.743498
810.000000,-27.741870
807.000000,-27.740199
803.000000,-27.739320
798.000000,-27.739037
790.000000,-27.737642
782.000000,-27.735663
771.000000,-27.734156
758.000000,-27.733127
746.000000,-27.731195
733.000000,-27.729365
721.000000,-27.728394
710.000000,-27.726819
701.000000,-27.725010
693.000000,-27.723936
686.000000,-27.723136
681.000000,-27.722684
677.000000,-27.722145
674.000000,-27.721334
672.000000,-27.720585
672.000000,-27.719627
675.000000,-27.718852
681.000000,-27.718359
694.000000,-27.717429
713.000000,-27.716965
739.000000,-27.716786
772.000000,-27.716818
810.000000,-27.716563
852.000000,-27.716343
893.000000,-27.715721
929.000000,-27.715121
957.000000,-27.714326
975.000000,-27.712396
981.000000,-27.710966
973.000000,-27.710249
955.000000,-27.708505
929.000000,-27.705960
898.000000,-27.703187
865.000000,-27.700668
831.000000,-27.699198
801.000000,-27.698031
773.000000,-27.697247
750.000000,-27.696609
730.000000,-27.695831
712.000000,-27.695566
695.000000,-27.695331
679.000000,-27.694827
663.000000,-27.694282
647.000000,-27.693805
631.000000,-27.693016
617.000000,-27.692181
604.000000,-27.691312
593.000000,-27.690668
586.000000,-27.690008
584.000000,-27.689285
585.000000,-27.688413
591.000000,-27.687512
600.000000,-27.686861
613.000000,-27.686552
630.000000,-27.685744
651.000000,-27.684754
679.000000,-27.683752
714.000000,-27.682630
757.000000,-27.682240
811.000000,-27.682023
874.000000,-27.681045
943.000000,-27.680219
1009.000000,-27.704424
1079.000000,-27.705934
1151.000000,-27.704323
1210.000000,-27.706498
1251.000000,-27.709696
1278.000000,-27.704444
1280.000000,-27.699785
1256.000000,-27.697087
1210.000000,-27.694358
1142.000000,-27.692747
1060.000000,-27.690126
965.000000,-27.688363
864.000000,-27.687540
761.000000,-27.685488
659.000000,-27.683173
561.000000,-27.681366
474.000000,-27.679520
400.000000,-27.677810
346.000000,-27.676153
314.000000,-27.675066
305.000000,-27.674653
319.000000,-27.674677
350.000000,-27.674882
392.000000,-27.675478
439.000000,-27.676335
486.000000,-27.677270
530.000000,-27.677686
570.000000,-27.676940
606.000000,-27.675581
640.000000,-27.673598
676.000000,-27.670904
719.000000,-27.668691
775.000000,-27.666644
846.000000,-27.665495
932.000000,-27.665453
1028.000000,-27.665304
1130.000000,-27.664068
1225.000000,-27.664266
1304.000000,-27.663944
1359.000000,-27.662566
1381.000000,-27.662165
1365.000000,-27.661550
1315.000000,-27.659503
1237.000000,-27.656443
1144.000000,-27.653206
1053.000000,-27.649705
973.000000,-27.648060
913.000000,-27.647702
875.000000,-27.646618
852.000000,-27.645896
834.000000,-27.646244
815.000000,-27.646332
790.000000,-27.646127
758.000000,-27.645692
718.000000,-27.644955
673.000000,-27.644183
628.000000,-27.641922
584.000000,-27.640094
544.000000,-27.638502
510.000000,-27.636560
484.000000,-27.635047
467.000000,-27.633215
460.000000,-27.631420
462.000000,-27.629774
474.000000,-27.628858
494.000000,-27.628365
522.000000,-27.627891
558.000000,-27.627863
599.000000,-27.627556
645.000000,-27.627296
692.000000,-27.626818
741.000000,-27.624943
787.000000,-27.623677
828.000000,-27.622401
865.000000,-27.621364
893.000000,-27.620310
915.000000,-27.618085
929.000000,-27.616442
935.000000,-27.614065
932.000000,-27.611330
921.000000,-27.608986
903.000000,-27.605382
879.000000,-27.602084
848.000000,-27.599546
815.000000,-27.597473
787.000000,-27.594682
772.000000,-27.591561
781.000000,-27.590051
822.000000,-27.589768
896.000000,-27.590028
993.000000,-27.590377
1091.000000,-27.591136
1168.000000,-27.591041
1210.000000,-27.589137
1207.000000,-27.586630
1165.000000,-27.585980
1090.000000,-27.586929
989.000000,-27.578750
879.000000,-27.576014
772.000000,-27.572355
674.000000,-27.570598
599.000000,-27.567054
552.000000,-27.564356
536.000000,-27.562796
549.000000,-27.562279
584.000000,-27.561845
633.000000,-27.561866
688.000000,-27.561928
739.000000,-27.562078
782.000000,-27.562225
815.000000,-27.561633
836.000000,-27.560152
848.000000,-27.558442
852.000000,-27.556314
849.000000,-27.554695
844.000000,-27.553091
838.000000,-27.551635
831.000000,-27.550101
824.000000,-27.548720
815.000000,-27.548288
803.000000,-27.547656
786.000000,-27.547819
764.000000,-27.547874
734.000000,-27.549200
697.000000,-27.547821
655.000000,-27.549653
615.000000,-27.549251
583.000000,-27.546836
561.000000,-27.546632
559.000000,-27.544699
579.000000,-27.542679
620.000000,-27.541861
681.000000,-27.541422
754.000000,-27.541996
834.000000,-27.543273
915.000000,-27.545119
992.000000,-27.547187
1060.000000,-27.550530
1112.000000,-27.552673
1143.000000,-27.568900
1160.000000,-27.551081
1160.000000,-27.545041
1136.000000,-27.541756
1093.000000,-27.543392
1040.000000,-27.542333
981.000000,-27.539921
922.000000,-27.537333
866.000000,-27.536232
817.000000,-27.535292
777.000000,-27.534223
745.000000,-27.533258
721.000000,-27.532138
702.000000,-27.531123
688.000000,-27.530197
676.000000,-27.528974
667.000000,-27.527914
658.000000,-27.526829
651.000000,-27.525651
646.000000,-27.524332
641.000000,-27.523089
639.000000,-27.521334
639.000000,-27.519471
642.000000,-27.517429
649.000000,-27.515985
659.000000,-27.514884
674.000000,-27.512697
693.000000,-27.510305
715.000000,-27.509109
738.000000,-27.507988
763.000000,-27.506745
785.000000,-27.505705
805.000000,-27.503650
819.000000,-27.501514
824.000000,-27.499102
818.000000,-27.496545
801.000000,-27.494938
775.000000,-27.492657
747.000000,-27.488603
722.000000,-27.483476
706.000000,-27.479904
705.000000,-27.478533
725.000000,-27.478335
764.000000,-27.478344
816.000000,-27.478596
870.000000,-27.479033
918.000000,-27.479461
950.000000,-27.479487
961.000000,-27.478836
951.000000,-27.476477
922.000000,-27.473592
881.000000,-27.471429
842.000000,-27.469481
817.000000,-27.467144
814.000000,-27.466437
834.000000,-27.466812
869.000000,-27.467926
909.000000,-27.468691
942.000000,-27.468561
959.000000,-27.468234
956.000000,-27.468365
935.000000,-27.467233
900.000000,-27.465811
856.000000,-27.463014
808.000000,-27.459775
761.000000,-27.456014
717.000000,-27.453211
677.000000,-27.451948
645.000000,-27.451066
620.000000,-27.450707
604.000000,-27.450103
596.000000,-27.448079
596.000000,-27.446529
600.000000,-27.445890
611.000000,-27.445464
626.000000,-27.445080
645.000000,-27.444252
666.000000,-27.443294
688.000000,-27.442238
709.000000,-27.441867
730.000000,-27.440757
749.000000,-27.438886
766.000000,-27.437661
782.000000,-27.436295
798.000000,-27.434982
815.000000,-27.433697
836.000000,-27.431931
860.000000,-27.430353
888.000000,-27.429072
917.000000,-27.427599
947.000000,-27.426046
976.000000,-27.425050
1002.000000,-27.424662
1025.000000,-27.423844
1045.000000,-27.422198
1057.000000,-27.422279
1064.000000,-27.421913
1063.000000,-27.421758
1054.000000,-27.422028
1037.000000,-27.422050
1012.000000,-27.421071
978.000000,-27.419882
937.000000,-27.418767
890.000000,-27.417154
838.000000,-27.415917
784.000000,-27.414646
729.000000,-27.413248
675.000000,-27.412207
625.000000,-27.411069
581.000000,-27.409568
542.000000,-27.408448
511.000000,-27.407905
488.000000,-27.407607
475.000000,-27.407055
470.000000,-27.406609
475.000000,-27.406125
489.000000,-27.405677
510.000000,-27.405475
540.000000,-27.405376
576.000000,-27.405102
618.000000,-27.404743
663.000000,-27.404280
712.000000,-27.403627
762.000000,-27.402364
812.000000,-27.400862
859.000000,-27.399633
906.000000,-27.397313
949.000000,-27.394830
987.000000,-27.393126
1020.000000,-27.390796
1047.000000,-27.387729
1063.000000,-27.385620
1068.000000,-27.383804
1060.000000,-27.381353
1040.000000,-27.379277
1011.000000,-27.377707
976.000000,-27.376028
939.000000,-27.374467
901.000000,-27.373380
864.000000,-27.371231
830.000000,-27.368749
797.000000,-27.367186
767.000000,-27.365702
745.000000,-27.364197
731.000000,-27.362699
726.000000,-27.360964
731.000000,-27.360013
742.000000,-27.358902
756.000000,-27.357796
770.000000,-27.357062
780.000000,-27.355387
783.000000,-27.353172
778.000000,-27.351170
766.000000,-27.349291
751.000000,-27.347304
739.000000,-27.345177
735.000000,-27.343621
743.000000,-27.342424
765.000000,-27.340990
798.000000,-27.340296
837.000000,-27.340555
877.000000,-27.340682
911.000000,-27.340393
936.000000,-27.340070
949.000000,-27.339595
951.000000,-27.338568
944.000000,-27.337111
931.000000,-27.335712
915.000000,-27.333838
898.000000,-27.331589
881.000000,-27.330060
865.000000,-27.327965
851.000000,-27.325985
840.000000,-27.324923
835.000000,-27.322464
836.000000,-27.319897
842.000000,-27.318815
854.000000,-27.319620
869.000000,-27.320575
882.000000,-27.320223
889.000000,-27.320053
886.000000,-27.319862
871.000000,-27.319561
845.000000,-27.319298
810.000000,-27.318615
769.000000,-27.317927
725.000000,-27.316929
682.000000,-27.316103
644.000000,-27.315468
610.000000,-27.315079
584.000000,-27.315509
567.000000,-27.314780
559.000000,-27.312792
557.000000,-27.312658
562.000000,-27.312700
572.000000,-27.312629
586.000000,-27.311664
603.000000,-27.311136
622.000000,-27.310143
641.000000,-27.308864
660.000000,-27.307063
681.000000,-27.305039
705.000000,-27.302708
734.000000,-27.300778
772.000000,-27.299744
818.000000,-27.298021
872.000000,-27.295794
926.000000,-27.294209
974.000000,-27.293665
1008.000000,-27.293017
1026.000000,-27.292070
1026.000000,-27.289895
1009.000000,-27.288090
978.000000,-27.286494
944.000000,-27.282521
911.000000,-27.278562
883.000000,-27.276059
866.000000,-27.273469
858.000000,-27.269162
854.000000,-27.266387
849.000000,-27.264953
839.000000,-27.263892
822.000000,-27.262160
800.000000,-27.260360
771.000000,-27.258882
739.000000,-27.257115
707.000000,-27.255592
674.000000,-27.254538
644.000000,-27.253304
618.000000,-27.251680
596.000000,-27.250221
579.000000,-27.248737
568.000000,-27.247389
565.000000,-27.245456
571.000000,-27.243005
586.000000,-27.241390
612.000000,-27.240778
650.000000,-27.240543
699.000000,-27.239993
757.000000,-27.239289
821.000000,-27.238939
886.000000,-27.238739
949.000000,-27.237796
1002.000000,-27.236669
1044.000000,-27.235694
1072.000000,-27.234452
1085.000000,-27.232750
1084.000000,-27.230810
1072.000000,-27.229708
1052.000000,-27.228805
1027.000000,-27.227621
1001.000000,-27.226642
974.000000,-27.225909
949.000000,-27.224815
924.000000,-27.224363
900.000000,-27.224065
874.000000,-27.223474
845.000000,-27.222648
813.000000,-27.221530
779.000000,-27.220580
743.000000,-27.219817
707.000000,-27.219282
675.000000,-27.218095
646.000000,-27.216014
623.000000,-27.214063
606.000000,-27.212270
595.000000,-27.210904
590.000000,-27.210163
592.000000,-27.209330
599.000000,-27.208495
612.000000,-27.208006
630.000000,-27.207191
653.000000,-27.205938
679.000000,-27.204908
708.000000,-27.203920
740.000000,-27.202724
773.000000,-27.201676
806.000000,-27.201028
838.000000,-27.200762
868.000000,-27.199850
896.000000,-27.198974
919.000000,-27.198568
937.000000,-27.197893
949.000000,-27.197127
954.000000,-27.196579
951.000000,-27.196196
940.000000,-27.195978
923.000000,-27.195665
899.000000,-27.195239
870.000000,-27.194644
840.000000,-27.193575
810.000000,-27.191962
784.000000,-27.190819
764.000000,-27.189877
754.000000,-27.188921
757.000000,-27.188013
771.000000,-27.186839
796.000000,-27.186790
828.000000,-27.187150
863.000000,-27.187249
895.000000,-27.187145
918.000000,-27.187121
929.000000,-27.186609
924.000000,-27.185910
904.000000,-27.185406
871.000000,-27.183975
828.000000,-27.181485
777.000000,-27.179190
723.000000,-27.177751
672.000000,-27.176159
629.000000,-27.174403
601.000000,-27.172948
590.000000,-27.171449
601.000000,-27.170573
631.000000,-27.170241
676.000000,-27.170620
728.000000,-27.170944
783.000000,-27.170228
835.000000,-27.169006
880.000000,-27.164672
914.000000,-27.162544
937.000000,-27.161131
949.000000,-27.158376
950.000000,-27.156556
942.000000,-27.155648
927.000000,-27.153603
907.000000,-27.151532
884.000000,-27.149506
859.000000,-27.147411
835.000000,-27.146089
812.000000,-27.145250
792.000000,-27.144768
775.000000,-27.144267
761.000000,-27.143133
751.000000,-27.142315
744.000000,-27.141992
738.000000,-27.141627
734.000000,-27.141323
730.000000,-27.140971
725.000000,-27.140501
720.000000,-27.139956
713.000000,-27.139319
704.000000,-27.138664
695.000000,-27.137854
685.000000,-27.137527
675.000000,-27.137537
667.000000,-27.136771
660.000000,-27.135618
656.000000,-27.134596
654.000000,-27.133704
654.000000,-27.133028
659.000000,-27.131967
666.000000,-27.130964
676.000000,-27.130426
690.000000,-27.129849
708.000000,-27.128797
728.000000,-27.127892
752.000000,-27.127829
779.000000,-27.127746
811.000000,-27.126437
847.000000,-27.124955
886.000000,-27.124842
928.000000,-27.124873
973.000000,-27.124838
1020.000000,-27.124640
1066.000000,-27.122255
1105.000000,-27.119794
1132.000000,-27.119349
1142.000000,-27.118962
1133.000000,-27.117868
1104.000000,-27.115733
1058.000000,-27.113204
1000.000000,-27.110247
940.000000,-27.107504
883.000000,-27.105416
837.000000,-27.103642
802.000000,-27.101952
777.000000,-27.100919
759.000000,-27.100444
744.000000,-27.099593
729.000000,-27.099243
714.000000,-27.099079
699.000000,-27.098964
687.000000,-27.097430
677.000000,-27.096540
671.000000,-27.095797
670.000000,-27.094589
672.000000,-27.093960
680.000000,-27.093126
692.000000,-27.092026
708.000000,-27.091217
727.000000,-27.090425
748.000000,-27.089370
770.000000,-27.088252
791.000000,-27.087628
812.000000,-27.087405
830.000000,-27.087157
847.000000,-27.086743
863.000000,-27.086079
877.000000,-27.085471
889.000000,-27.084344
899.000000,-27.083312
906.000000,-27.083313
909.000000,-27.082841
907.000000,-27.082922
899.000000,-27.082766
888.000000,-27.081810
872.000000,-27.080647
851.000000,-27.079807
829.000000,-27.078654
805.000000,-27.077425
781.000000,-27.075937
758.000000,-27.074210
736.000000,-27.072617
714.000000,-27.071192
694.000000,-27.070570
675.000000,-27.069847
659.000000,-27.069022
645.000000,-27.067485
633.000000,-27.065611
624.000000,-27.063939
617.000000,-27.062490
613.000000,-27.061285
612.000000,-27.060322
616.000000,-27.059161
623.000000,-27.058444
633.000000,-27.057061
647.000000,-27.055200
660.000000,-27.054645
673.000000,-27.054885
684.000000,-27.055642
696.000000,-27.054020
706.000000,-27.051161
714.000000,-27.049204
721.000000,-27.047977
730.000000,-27.046106
741.000000,-27.044745
755.000000,-27.043694
772.000000,-27.042707
792.000000,-27.042105
814.000000,-27.040216
837.000000,-27.038191
860.000000,-27.035853
882.000000,-27.034208
901.000000,-27.033738
921.000000,-27.032168
940.000000,-27.029311
958.000000,-27.025306
974.000000,-27.021298
990.000000,-27.018538
1006.000000,-27.016262
1025.000000,-27.014612
1045.000000,-27.013142
1068.000000,-27.011772
1089.000000,-27.011024
1107.000000,-27.010055
1117.000000,-27.008799
1117.000000,-27.007952
1105.000000,-27.006619
1082.000000,-27.005147
1049.000000,-27.004000
1008.000000,-27.002953
962.000000,-27.001116
913.000000,-26.999191
864.000000,-26.996887
817.000000,-26.994732
771.000000,-26.992983
729.000000,-26.990704
691.000000,-26.988355
658.000000,-26.986337
631.000000,-26.983530
608.000000,-26.981782
589.000000,-26.980898
576.000000,-26.979726
567.000000,-26.978704
563.000000,-26.977545
562.000000,-26.976329
564.000000,-26.975581
568.000000,-26.974962
573.000000,-26.973777
580.000000,-26.972477
586.000000,-26.971850
594.000000,-26.971298
602.000000,-26.970873
612.000000,-26.970684
625.000000,-26.969813
644.000000,-26.968517
669.000000,-26.967106
702.000000,-26.966007
744.000000,-26.965779
798.000000,-26.965547
862.000000,-26.965697
935.000000,-26.966189
1015.000000,-26.966610
1096.000000,-26.966788
1171.000000,-26.966554
1233.000000,-26.966364
1273.000000,-26.966373
1288.000000,-26.965765
1275.000000,-26.964869
1235.000000,-26.963992
1173.000000,-26.961394
1092.000000,-26.959366
1000.000000,-26.957361
906.000000,-26.953834
812.000000,-26.950085
725.000000,-26.946983
647.000000,-26.943734
579.000000,-26.942619
524.000000,-26.945454
483.000000,-26.930644
450.000000,-26.925770
426.000000,-26.924554
412.000000,-26.924120
409.000000,-26.924307
415.000000,-26.924129
430.000000,-26.923431
453.000000,-26.922702
484.000000,-26.922729
523.000000,-26.922923
569.000000,-26.923348
625.000000,-26.923319
688.000000,-26.923509
758.000000,-26.923094
833.000000,-26.922209
911.000000,-26.921395
988.000000,-26.920485
1059.000000,-26.918994
1119.000000,-26.916924
1162.000000,-26.915774
1185.000000,-26.914524
1188.000000,-26.910613
1172.000000,-26.906810
1139.000000,-26.903153
1096.000000,-26.899800
1044.000000,-26.898878
991.000000,-26.897177
939.000000,-26.894747
886.000000,-26.893031
834.000000,-26.892107
785.000000,-26.891577
742.000000,-26.890565
709.000000,-26.888971
686.000000,-26.888370
674.000000,-26.888575
672.000000,-26.888135
677.000000,-26.887469
685.000000,-26.887053
693.000000,-26.886892
699.000000,-26.886719
702.000000,-26.886175
703.000000,-26.885348
702.000000,-26.884586
698.000000,-26.883249
696.000000,-26.881046
693.000000,-26.880448
695.000000,-26.879611
703.000000,-26.878619
718.000000,-26.877826
741.000000,-26.877108
770.000000,-26.877554
804.000000,-26.877527
840.000000,-26.877187
872.000000,-26.877728
897.000000,-26.877842
913.000000,-26.877661
917.000000,-26.877229
909.000000,-26.876105
891.000000,-26.875349
865.000000,-26.873194
836.000000,-26.870559
806.000000,-26.869395
779.000000,-26.867989
757.000000,-26.867154
741.000000,-26.867419
731.000000,-26.865883
725.000000,-26.865177
722.000000,-26.864634
719.000000,-26.863801
717.000000,-26.862379
713.000000,-26.860904
708.000000,-26.860086
703.000000,-26.858593
698.000000,-26.857015
692.000000,-26.856056
687.000000,-26.855040
683.000000,-26.854372
681.000000,-26.853393
682.000000,-26.852321
684.000000,-26.851642
689.000000,-26.850734
697.000000,-26.849651
708.000000,-26.849098
721.000000,-26.848721
737.000000,-26.848244
756.000000,-26.847313
778.000000,-26.846279
803.000000,-26.845379
829.000000,-26.844418
857.000000,-26.843536
886.000000,-26.842752
916.000000,-26.842493
944.000000,-26.842007
973.000000,-26.840552
997.000000,-26.839156
1016.000000,-26.838527
1032.000000,-26.836385
1041.000000,-26.833714
1043.000000,-26.832338
1038.000000,-26.831677
1026.000000,-26.831739
1010.000000,-26.830254
987.000000,-26.828958
956.000000,-26.828259
920.000000,-26.826468
876.000000,-26.825111
828.000000,-26.823597
780.000000,-26.821475
736.000000,-26.819327
698.000000,-26.817512
670.000000,-26.815723
651.000000,-26.815126
643.000000,-26.813960
644.000000,-26.809298
648.000000,-26.808464
655.000000,-26.809015
663.000000,-26.807746
668.000000,-26.807285
668.000000,-26.807353
664.000000,-26.806952
655.000000,-26.806429
646.000000,-26.805810
641.000000,-26.804991
643.000000,-26.804403
655.000000,-26.803819
678.000000,-26.803494
707.000000,-26.803345
738.000000,-26.803150
765.000000,-26.803360
784.000000,-26.803291
793.000000,-26.802846
794.000000,-26.801864
789.000000,-26.800344
782.000000,-26.799304
776.000000,-26.798588
775.000000,-26.797532
780.000000,-26.796294
792.000000,-26.795834
811.000000,-26.796531
839.000000,-26.796481
876.000000,-26.795981
923.000000,-26.794440
979.000000,-26.793952
1040.000000,-26.794719
1105.000000,-26.794647
1166.000000,-26.795104
1217.000000,-26.796139
1253.000000,-26.797323
1270.000000,-26.796870
1263.000000,-26.795806
1235.000000,-26.794631
1186.000000,-26.792525
1123.000000,-26.790659
1049.000000,-26.789937
973.000000,-26.788534
899.000000,-26.785751
832.000000,-26.783252
771.000000,-26.781558
719.000000,-26.780371
675.000000,-26.779749
640.000000,-26.778756
611.000000,-26.777761
589.000000,-26.777108
571.000000,-26.776037
557.000000,-26.775249
546.000000,-26.774880
538.000000,-26.774306
532.000000,-26.773050
528.000000,-26.772372
526.000000,-26.771617
527.000000,-26.771064
531.000000,-26.770485
539.000000,-26.770011
552.000000,-26.769608
571.000000,-26.769379
596.000000,-26.769151
627.000000,-26.769111
663.000000,-26.769273
702.000000,-26.769374
741.000000,-26.769551
778.000000,-26.769866
811.000000,-26.769807
836.000000,-26.769704
853.000000,-26.769268
860.000000,-26.768004
858.000000,-26.766787
845.000000,-26.766002
826.000000,-26.764883
804.000000,-26.762624
782.000000,-26.759789
765.000000,-26.757309
756.000000,-26.755926
757.000000,-26.755563
770.000000,-26.758952
795.000000,-26.754736
830.000000,-26.753096
870.000000,-26.751334
908.000000,-26.750492
942.000000,-26.751032
967.000000,-26.750739
981.000000,-26.750197
982.000000,-26.748660
969.000000,-26.747032
945.000000,-26.744732
916.000000,-26.740766
890.000000,-26.738160
876.000000,-26.737125
875.000000,-26.736663
883.000000,-26.736921
889.000000,-26.737646
885.000000,-26.738124
864.000000,-26.737943
826.000000,-26.737415
775.000000,-26.737366
718.000000,-26.736832
662.000000,-26.735142
613.000000,-26.734320
573.000000,-26.733453
547.000000,-26.733031
535.000000,-26.732713
540.000000,-26.732307
562.000000,-26.732656
600.000000,-26.733207
657.000000,-26.733368
731.000000,-26.733051
818.000000,-26.732797
913.000000,-26.733324
1009.000000,-26.733832
1095.000000,-26.734265
1162.000000,-26.733831
1202.000000,-26.732225
1206.000000,-26.729887
1172.000000,-26.728808
1107.000000,-26.725385
1017.000000,-26.719883
911.000000,-26.716631
801.000000,-26.713546
698.000000,-26.710994
610.000000,-26.708752
543.000000,-26.706934
499.000000,-26.706159
480.000000,-26.705988
483.000000,-26.706049
505.000000,-26.706031
542.000000,-26.706282
588.000000,-26.706456
640.000000,-26.706553
694.000000,-26.706396
745.000000,-26.705871
793.000000,-26.704529
837.000000,-26.702728
874.000000,-26.700897
903.000000,-26.699535
924.000000,-26.698445
940.000000,-26.694274
953.000000,-26.688299
963.000000,-26.685039
977.000000,-26.682670
999.000000,-26.680737
1030.000000,-26.679713
1065.000000,-26.678878
1098.000000,-26.679285
1119.000000,-26.679099
1124.000000,-26.678377
1108.000000,-26.676826
1071.000000,-26.675627
1018.000000,-26.674290
953.000000,-26.672420
879.000000,-26.671046
804.000000,-26.669624
729.000000,-26.667165
658.000000,-26.665066
592.000000,-26.663443
533.000000,-26.661741
484.000000,-26.659791
445.000000,-26.658063
418.000000,-26.656916
405.000000,-26.656183
406.000000,-26.655365
420.000000,-26.654320
447.000000,-26.652896
482.000000,-26.652167
524.000000,-26.652158
572.000000,-26.652126
624.000000,-26.651698
681.000000,-26.651210
743.000000,-26.650854
810.000000,-26.650128
882.000000,-26.648584
956.000000,-26.647516
1028.000000,-26.647253
1095.000000,-26.647077
1153.000000,-26.646856
1196.000000,-26.646152
1220.000000,-26.645816
1222.000000,-26.645163
1201.000000,-26.643961
1160.000000,-26.642382
1101.000000,-26.640017
1029.000000,-26.637904
949.000000,-26.636094
866.000000,-26.634579
787.000000,-26.632498
715.000000,-26.630163
651.000000,-26.628695
596.000000,-26.627352
552.000000,-26.625490
518.000000,-26.623969
492.000000,-26.623106
475.000000,-26.622371
466.000000,-26.621694
465.000000,-26.621428
471.000000,-26.621255
486.000000,-26.620904
509.000000,-26.620859
540.000000,-26.620900
581.000000,-26.620881
631.000000,-26.621153
689.000000,-26.621191
755.000000,-26.621172
825.000000,-26.621226
897.000000,-26.620939
966.000000,-26.620517
1029.000000,-26.620136
1084.000000,-26.618807
1125.000000,-26.616653
1152.000000,-26.613801
1160.000000,-26.611244
1149.000000,-26.610393
1123.000000,-26.606965
1083.000000,-26.601250
1032.000000,-26.596275
973.000000,-26.592023
912.000000,-26.588980
855.000000,-26.585944
805.000000,-26.582678
766.000000,-26.580833
736.000000,-26.579857
716.000000,-26.579498
703.000000,-26.579089
695.000000,-26.578060
690.000000,-26.576877
684.000000,-26.575956
678.000000,-26.575345
671.000000,-26.574798
665.000000,-26.573951
660.000000,-26.573076
657.000000,-26.571783
658.000000,-26.570720
663.000000,-26.570283
675.000000,-26.570322
694.000000,-26.569898
722.000000,-26.569268
758.000000,-26.569052
800.000000,-26.568983
846.000000,-26.568687
