Time (ps),MSD_x (Å²),MSD_y (Å²),MSD_z (Å²),MSD_total (Å²)
0.000000,0.000000,0.000000,0.000000,0.000000
0.002000,0.000091,0.000049,0.000010,0.000150
0.004000,0.000361,0.000191,0.000040,0.000591
0.006000,0.000796,0.000418,0.000089,0.001303
0.008000,0.001374,0.000715,0.000156,0.002246
0.010000,0.002067,0.001062,0.000240,0.003369
0.012000,0.002835,0.001434,0.000339,0.004607
0.014000,0.003638,0.001802,0.000450,0.005890
0.016000,0.004439,0.002141,0.000572,0.007152
0.018000,0.005203,0.002431,0.000702,0.008336
0.020000,0.005905,0.002656,0.000838,0.009399
0.022000,0.006529,0.002811,0.000978,0.010318
0.024000,0.007066,0.002892,0.001117,0.011076
0.026000,0.007514,0.002906,0.001253,0.011672
0.028000,0.007872,0.002857,0.001382,0.012111
0.030000,0.008145,0.002755,0.001500,0.012400
0.032000,0.008335,0.002610,0.001603,0.012548
0.034000,0.008447,0.002431,0.001688,0.012566
0.036000,0.008483,0.002228,0.001752,0.012463
0.038000,0.008446,0.002012,0.001793,0.012251
0.040000,0.008337,0.001791,0.001813,0.011940
0.042000,0.008159,0.001574,0.001813,0.011545
0.044000,0.007913,0.001366,0.001796,0.011076
0.046000,0.007603,0.001175,0.001768,0.010546
0.048000,0.007233,0.001002,0.001730,0.009965
0.050000,0.006805,0.000850,0.001685,0.009340
0.052000,0.006326,0.000717,0.001636,0.008678
0.054000,0.005801,0.000605,0.001580,0.007986
0.056000,0.005238,0.000512,0.001518,0.007268
0.058000,0.004647,0.000439,0.001446,0.006532
0.060000,0.004039,0.000387,0.001363,0.005789
0.062000,0.003429,0.000358,0.001268,0.005055
0.064000,0.002831,0.000355,0.001160,0.004346
0.066000,0.002263,0.000381,0.001044,0.003688
0.068000,0.001742,0.000441,0.000923,0.003106
0.070000,0.001284,0.000537,0.000802,0.002624
0.072000,0.000906,0.000671,0.000692,0.002269
0.074000,0.000619,0.000844,0.000600,0.002063
0.076000,0.000436,0.001054,0.000537,0.002027
0.078000,0.000367,0.001301,0.000513,0.002181
0.080000,0.000420,0.001581,0.000538,0.002539
0.082000,0.000607,0.001892,0.000621,0.003120
0.084000,0.000939,0.002231,0.000768,0.003938
0.086000,0.001432,0.002591,0.000985,0.005008
0.088000,0.002099,0.002968,0.001273,0.006340
0.090000,0.002954,0.003351,0.001631,0.007936
0.092000,0.004005,0.003730,0.002048,0.009783
0.094000,0.005252,0.004088,0.002509,0.011849
0.096000,0.006679,0.004408,0.002990,0.014077
0.098000,0.008257,0.004669,0.003462,0.016388
0.100000,0.009936,0.004854,0.003895,0.018685
0.102000,0.011657,0.004948,0.004261,0.020866
0.104000,0.013354,0.004943,0.004538,0.022835
0.106000,0.014965,0.004836,0.004710,0.024511
0.108000,0.016433,0.004631,0.004775,0.025839
0.110000,0.017715,0.004337,0.004735,0.026787
0.112000,0.018780,0.003966,0.004600,0.027346
0.114000,0.019602,0.003535,0.004385,0.027521
0.116000,0.020168,0.003063,0.004107,0.027338
0.118000,0.020474,0.002574,0.003786,0.026834
0.120000,0.020525,0.002094,0.003442,0.026061
0.122000,0.020332,0.001654,0.003095,0.025081
0.124000,0.019917,0.001284,0.002763,0.023964
0.126000,0.019309,0.001013,0.002461,0.022783
0.128000,0.018550,0.000860,0.002202,0.021612
0.130000,0.017682,0.000839,0.001993,0.020514
0.132000,0.016744,0.000949,0.001840,0.019533
0.134000,0.015771,0.001183,0.001742,0.018696
0.136000,0.014788,0.001521,0.001700,0.018009
0.138000,0.013816,0.001941,0.001710,0.017468
0.140000,0.012864,0.002419,0.001772,0.017055
0.142000,0.011932,0.002929,0.001880,0.016741
0.144000,0.011019,0.003444,0.002029,0.016491
0.146000,0.010117,0.003937,0.002210,0.016264
0.148000,0.009220,0.004384,0.002413,0.016017
0.150000,0.008318,0.004764,0.002624,0.015706
0.152000,0.007413,0.005058,0.002828,0.015300
0.154000,0.006508,0.005253,0.003009,0.014770
0.156000,0.005608,0.005342,0.003153,0.014104
0.158000,0.004729,0.005329,0.003249,0.013306
0.160000,0.003887,0.005220,0.003289,0.012396
0.162000,0.003103,0.005028,0.003272,0.011403
0.164000,0.002400,0.004770,0.003197,0.010367
0.166000,0.001795,0.004462,0.003068,0.009326
0.168000,0.001309,0.004120,0.002893,0.008322
0.170000,0.000955,0.003759,0.002677,0.007391
0.172000,0.000743,0.003392,0.002430,0.006565
0.174000,0.000678,0.003031,0.002160,0.005870
0.176000,0.000756,0.002687,0.001878,0.005321
0.178000,0.000968,0.002367,0.001592,0.004927
0.180000,0.001298,0.002078,0.001314,0.004691
0.182000,0.001725,0.001825,0.001055,0.004606
0.184000,0.002224,0.001611,0.000824,0.004659
0.186000,0.002767,0.001439,0.000631,0.004837
0.188000,0.003330,0.001312,0.000483,0.005125
0.190000,0.003889,0.001232,0.000386,0.005507
0.192000,0.004421,0.001200,0.000345,0.005966
0.194000,0.004908,0.001221,0.000360,0.006489
0.196000,0.005340,0.001296,0.000431,0.007068
0.198000,0.005709,0.001428,0.000557,0.007694
0.200000,0.006014,0.001618,0.000733,0.008366
0.202000,0.006257,0.001868,0.000959,0.009084
0.204000,0.006444,0.002176,0.001231,0.009851
0.206000,0.006581,0.002536,0.001552,0.010669
0.208000,0.006680,0.002940,0.001924,0.011544
0.210000,0.006755,0.003375,0.002353,0.012482
0.212000,0.006816,0.003825,0.002845,0.013486
0.214000,0.006875,0.004270,0.003409,0.014554
0.216000,0.006942,0.004688,0.004050,0.015679
0.218000,0.007022,0.005058,0.004771,0.016851
0.220000,0.007121,0.005359,0.005571,0.018051
0.222000,0.007240,0.005574,0.006441,0.019255
0.224000,0.007380,0.005689,0.007362,0.020432
0.226000,0.007538,0.005698,0.008309,0.021544
0.228000,0.007708,0.005602,0.009246,0.022556
0.230000,0.007886,0.005414,0.010133,0.023434
0.232000,0.008064,0.005158,0.010923,0.024144
0.234000,0.008230,0.004864,0.011568,0.024661
0.236000,0.008371,0.004570,0.012028,0.024969
0.238000,0.008471,0.004312,0.012277,0.025060
0.240000,0.008515,0.004123,0.012303,0.024942
0.242000,0.008489,0.004022,0.012114,0.024625
0.244000,0.008384,0.004015,0.011737,0.024136
0.246000,0.008193,0.004102,0.011208,0.023503
0.248000,0.007913,0.004272,0.010571,0.022756
0.250000,0.007544,0.004514,0.009867,0.021925
0.252000,0.007089,0.004816,0.009134,0.021039
0.254000,0.006554,0.005165,0.008401,0.020120
0.256000,0.005947,0.005549,0.007693,0.019189
0.258000,0.005285,0.005956,0.007023,0.018264
0.260000,0.004586,0.006376,0.006397,0.017359
0.262000,0.003873,0.006792,0.005818,0.016483
0.264000,0.003174,0.007190,0.005282,0.015646
0.266000,0.002513,0.007552,0.004785,0.014849
0.268000,0.001915,0.007859,0.004322,0.014097
0.270000,0.001399,0.008099,0.003894,0.013392
0.272000,0.000975,0.008257,0.003500,0.012732
0.274000,0.000648,0.008321,0.003142,0.012111
0.276000,0.000415,0.008283,0.002826,0.011523
0.278000,0.000270,0.008137,0.002555,0.010962
0.280000,0.000204,0.007879,0.002336,0.010419
0.282000,0.000203,0.007510,0.002172,0.009886
0.284000,0.000255,0.007036,0.002065,0.009357
0.286000,0.000345,0.006467,0.002013,0.008826
0.288000,0.000460,0.005819,0.002011,0.008290
0.290000,0.000586,0.005114,0.002050,0.007751
0.292000,0.000714,0.004377,0.002120,0.007211
0.294000,0.000835,0.003638,0.002205,0.006678
0.296000,0.000944,0.002923,0.002293,0.006160
0.298000,0.001039,0.002261,0.002372,0.005672
0.300000,0.001119,0.001674,0.002433,0.005226
0.302000,0.001186,0.001181,0.002471,0.004838
0.304000,0.001242,0.000797,0.002485,0.004525
0.306000,0.001292,0.000534,0.002476,0.004302
0.308000,0.001339,0.000396,0.002450,0.004185
0.310000,0.001387,0.000390,0.002413,0.004190
0.312000,0.001438,0.000517,0.002375,0.004331
0.314000,0.001497,0.000779,0.002346,0.004622
0.316000,0.001566,0.001171,0.002337,0.005074
0.318000,0.001647,0.001688,0.002360,0.005695
0.320000,0.001742,0.002314,0.002425,0.006481
0.322000,0.001850,0.003028,0.002541,0.007419
0.324000,0.001971,0.003800,0.002714,0.008485
0.326000,0.002100,0.004601,0.002946,0.009647
0.328000,0.002234,0.005397,0.003233,0.010863
0.330000,0.002367,0.006153,0.003567,0.012087
0.332000,0.002493,0.006841,0.003937,0.013271
0.334000,0.002607,0.007438,0.004329,0.014374
0.336000,0.002703,0.007927,0.004727,0.015357
0.338000,0.002776,0.008295,0.005112,0.016184
0.340000,0.002823,0.008534,0.005470,0.016827
0.342000,0.002840,0.008643,0.005784,0.017267
0.344000,0.002826,0.008624,0.006043,0.017492
0.346000,0.002779,0.008487,0.006237,0.017503
0.348000,0.002702,0.008244,0.006364,0.017309
0.350000,0.002594,0.007911,0.006424,0.016929
0.352000,0.002458,0.007511,0.006428,0.016396
0.354000,0.002298,0.007062,0.006387,0.015747
0.356000,0.002118,0.006584,0.006317,0.015020
0.358000,0.001925,0.006092,0.006237,0.014254
0.360000,0.001724,0.005596,0.006160,0.013479
0.362000,0.001520,0.005104,0.006095,0.012719
0.364000,0.001323,0.004621,0.006047,0.011991
0.366000,0.001141,0.004151,0.006011,0.011302
0.368000,0.000983,0.003699,0.005976,0.010658
0.370000,0.000859,0.003272,0.005925,0.010056
0.372000,0.000776,0.002875,0.005843,0.009494
0.374000,0.000740,0.002517,0.005711,0.008968
0.376000,0.000752,0.002205,0.005518,0.008474
0.378000,0.000811,0.001940,0.005258,0.008008
0.380000,0.000908,0.001721,0.004933,0.007563
0.382000,0.001035,0.001544,0.004552,0.007131
0.384000,0.001179,0.001401,0.004130,0.006710
0.386000,0.001328,0.001283,0.003683,0.006294
0.388000,0.001469,0.001183,0.003233,0.005885
0.390000,0.001593,0.001095,0.002797,0.005486
0.392000,0.001693,0.001015,0.002395,0.005103
0.394000,0.001765,0.000940,0.002043,0.004748
0.396000,0.001806,0.000870,0.001756,0.004431
0.398000,0.001816,0.000804,0.001547,0.004167
0.400000,0.001801,0.000745,0.001422,0.003967
0.402000,0.001764,0.000692,0.001384,0.003841
0.404000,0.001713,0.000649,0.001431,0.003792
0.406000,0.001654,0.000615,0.001552,0.003821
0.408000,0.001593,0.000592,0.001737,0.003921
0.410000,0.001535,0.000580,0.001967,0.004082
0.412000,0.001482,0.000581,0.002228,0.004290
0.414000,0.001435,0.000593,0.002501,0.004529
0.416000,0.001392,0.000619,0.002772,0.004782
0.418000,0.001349,0.000658,0.003027,0.005035
0.420000,0.001304,0.000711,0.003258,0.005273
0.422000,0.001250,0.000779,0.003455,0.005484
0.424000,0.001185,0.000863,0.003611,0.005659
0.426000,0.001106,0.000963,0.003723,0.005793
0.428000,0.001014,0.001081,0.003788,0.005883
0.430000,0.000908,0.001215,0.003804,0.005927
0.432000,0.000794,0.001366,0.003771,0.005930
0.434000,0.000675,0.001532,0.003688,0.005896
0.436000,0.000559,0.001712,0.003559,0.005829
0.438000,0.000450,0.001902,0.003384,0.005736
0.440000,0.000356,0.002097,0.003171,0.005623
0.442000,0.000279,0.002292,0.002923,0.005494
0.444000,0.000225,0.002481,0.002647,0.005353
0.446000,0.000193,0.002660,0.002350,0.005203
0.448000,0.000185,0.002820,0.002044,0.005049
0.450000,0.000199,0.002956,0.001739,0.004893
0.452000,0.000233,0.003059,0.001450,0.004742
0.454000,0.000285,0.003125,0.001194,0.004604
0.456000,0.000351,0.003148,0.000990,0.004489
0.458000,0.000430,0.003123,0.000858,0.004411
0.460000,0.000519,0.003047,0.000820,0.004386
0.462000,0.000619,0.002921,0.000894,0.004434
0.464000,0.000731,0.002749,0.001091,0.004571
0.466000,0.000858,0.002537,0.001418,0.004813
0.468000,0.001007,0.002294,0.001872,0.005172
0.470000,0.001186,0.002031,0.002444,0.005661
0.472000,0.001402,0.001761,0.003121,0.006285
0.474000,0.001666,0.001495,0.003891,0.007052
0.476000,0.001983,0.001249,0.004738,0.007969
0.478000,0.002357,0.001036,0.005644,0.009037
0.480000,0.002790,0.000874,0.006593,0.010256
0.482000,0.003274,0.000779,0.007561,0.011614
0.484000,0.003798,0.000769,0.008521,0.013088
0.486000,0.004337,0.000859,0.009437,0.014632
0.488000,0.004864,0.001056,0.010270,0.016190
0.490000,0.005343,0.001358,0.010987,0.017688
0.492000,0.005741,0.001752,0.011559,0.019052
0.494000,0.006030,0.002218,0.011965,0.020214
0.496000,0.006193,0.002730,0.012197,0.021120
0.498000,0.006224,0.003261,0.012254,0.021738
0.500000,0.006124,0.003788,0.012144,0.022055
0.502000,0.005905,0.004293,0.011878,0.022075
0.504000,0.005584,0.004760,0.011470,0.021815
0.506000,0.005184,0.005179,0.010937,0.021300
0.508000,0.004730,0.005542,0.010297,0.020570
0.510000,0.004252,0.005844,0.009570,0.019666
0.512000,0.003779,0.006083,0.008777,0.018638
0.514000,0.003336,0.006258,0.007942,0.017536
0.516000,0.002947,0.006369,0.007092,0.016407
0.518000,0.002629,0.006415,0.006253,0.015297
0.520000,0.002394,0.006398,0.005450,0.014241
0.522000,0.002244,0.006318,0.004703,0.013265
0.524000,0.002178,0.006179,0.004029,0.012387
0.526000,0.002189,0.005983,0.003443,0.011615
0.528000,0.002269,0.005734,0.002950,0.010953
0.530000,0.002406,0.005436,0.002557,0.010399
0.532000,0.002590,0.005095,0.002260,0.009945
0.534000,0.002809,0.004716,0.002054,0.009579
0.536000,0.003049,0.004309,0.001931,0.009288
0.538000,0.003298,0.003880,0.001878,0.009055
0.540000,0.003537,0.003442,0.001881,0.008860
0.542000,0.003749,0.003008,0.001923,0.008681
0.544000,0.003916,0.002588,0.001988,0.008492
0.546000,0.004019,0.002194,0.002058,0.008271
0.548000,0.004043,0.001836,0.002119,0.007997
0.550000,0.003977,0.001521,0.002159,0.007657
0.552000,0.003814,0.001257,0.002174,0.007245
0.554000,0.003556,0.001047,0.002163,0.006765
0.556000,0.003210,0.000894,0.002129,0.006233
0.558000,0.002791,0.000799,0.002082,0.005672
0.560000,0.002320,0.000763,0.002035,0.005118
0.562000,0.001826,0.000784,0.002005,0.004615
0.564000,0.001342,0.000861,0.002010,0.004212
0.566000,0.000908,0.000991,0.002066,0.003965
0.568000,0.000569,0.001170,0.002191,0.003930
0.570000,0.000370,0.001394,0.002398,0.004162
0.572000,0.000356,0.001659,0.002695,0.004710
0.574000,0.000565,0.001960,0.003083,0.005608
0.576000,0.001023,0.002295,0.003556,0.006874
0.578000,0.001741,0.002663,0.004105,0.008510
0.580000,0.002714,0.003066,0.004717,0.010496
0.582000,0.003919,0.003508,0.005373,0.012801
0.584000,0.005319,0.003999,0.006058,0.015377
0.586000,0.006859,0.004545,0.006755,0.018158
0.588000,0.008475,0.005157,0.007445,0.021077
0.590000,0.010094,0.005840,0.008112,0.024046
0.592000,0.011632,0.006601,0.008736,0.026968
0.594000,0.013001,0.007436,0.009291,0.029728
0.596000,0.014116,0.008335,0.009747,0.032198
0.598000,0.014904,0.009280,0.010075,0.034259
0.600000,0.015311,0.010246,0.010249,0.035805
0.602000,0.015313,0.011196,0.010247,0.036756
0.604000,0.014920,0.012099,0.010064,0.037082
0.606000,0.014172,0.012923,0.009701,0.036797
0.608000,0.013134,0.013647,0.009177,0.035958
0.610000,0.011887,0.014250,0.008514,0.034651
0.612000,0.010524,0.014715,0.007745,0.032984
0.614000,0.009140,0.015028,0.006905,0.031073
0.616000,0.007828,0.015176,0.006031,0.029035
0.618000,0.006668,0.015147,0.005163,0.026978
0.620000,0.005724,0.014935,0.004340,0.024999
0.622000,0.005037,0.014537,0.003597,0.023171
0.624000,0.004618,0.013959,0.002963,0.021540
0.626000,0.004449,0.013219,0.002460,0.020127
0.628000,0.004485,0.012342,0.002097,0.018924
0.630000,0.004666,0.011362,0.001872,0.017900
0.632000,0.004925,0.010316,0.001769,0.017010
0.634000,0.005200,0.009242,0.001769,0.016211
0.636000,0.005442,0.008174,0.001846,0.015463
0.638000,0.005614,0.007140,0.001975,0.014729
0.640000,0.005694,0.006158,0.002132,0.013984
0.642000,0.005671,0.005239,0.002298,0.013209
0.644000,0.005544,0.004393,0.002457,0.012394
0.646000,0.005318,0.003625,0.002595,0.011537
0.648000,0.005000,0.002939,0.002699,0.010638
0.650000,0.004603,0.002339,0.002761,0.009704
0.652000,0.004141,0.001833,0.002776,0.008751
0.654000,0.003634,0.001426,0.002740,0.007800
0.656000,0.003100,0.001126,0.002654,0.006879
0.658000,0.002563,0.000940,0.002520,0.006023
0.660000,0.002045,0.000872,0.002344,0.005261
0.662000,0.001568,0.000920,0.002136,0.004624
0.664000,0.001149,0.001080,0.001908,0.004137
0.666000,0.000806,0.001340,0.001671,0.003817
0.668000,0.000552,0.001689,0.001442,0.003683
0.670000,0.000398,0.002110,0.001234,0.003742
0.672000,0.000355,0.002584,0.001063,0.004001
0.674000,0.000431,0.003087,0.000941,0.004458
0.676000,0.000631,0.003596,0.000884,0.005111
0.678000,0.000962,0.004088,0.000901,0.005950
0.680000,0.001422,0.004537,0.001001,0.006960
0.682000,0.002011,0.004922,0.001188,0.008121
0.684000,0.002721,0.005221,0.001462,0.009404
0.686000,0.003539,0.005421,0.001818,0.010778
0.688000,0.004445,0.005512,0.002249,0.012206
0.690000,0.005413,0.005495,0.002745,0.013653
0.692000,0.006415,0.005372,0.003296,0.015083
0.694000,0.007415,0.005153,0.003889,0.016457
0.696000,0.008379,0.004849,0.004515,0.017744
0.698000,0.009279,0.004474,0.005165,0.018918
0.700000,0.010084,0.004043,0.005833,0.019961
0.702000,0.010771,0.003570,0.006509,0.020850
0.704000,0.011321,0.003070,0.007182,0.021573
0.706000,0.011723,0.002559,0.007838,0.022120
0.708000,0.011975,0.002058,0.008457,0.022491
0.710000,0.012085,0.001590,0.009018,0.022693
0.712000,0.012074,0.001181,0.009493,0.022747
0.714000,0.011968,0.000857,0.009856,0.022681
0.716000,0.011798,0.000642,0.010081,0.022521
0.718000,0.011590,0.000553,0.010150,0.022292
0.720000,0.011363,0.000595,0.010049,0.022007
0.722000,0.011125,0.000761,0.009781,0.021667
0.724000,0.010867,0.001034,0.009354,0.021254
0.726000,0.010569,0.001390,0.008785,0.020744
0.728000,0.010207,0.001797,0.008104,0.020108
0.730000,0.009757,0.002222,0.007345,0.019324
0.732000,0.009197,0.002635,0.006548,0.018379
0.734000,0.008519,0.003007,0.005758,0.017284
0.736000,0.007730,0.003317,0.005021,0.016068
0.738000,0.006848,0.003550,0.004379,0.014777
0.740000,0.005907,0.003702,0.003863,0.013472
0.742000,0.004948,0.003773,0.003495,0.012215
0.744000,0.004017,0.003772,0.003280,0.011069
0.746000,0.003156,0.003708,0.003208,0.010071
0.748000,0.002399,0.003592,0.003260,0.009250
0.750000,0.001768,0.003438,0.003410,0.008616
0.752000,0.001282,0.003252,0.003632,0.008166
0.754000,0.000948,0.003044,0.003896,0.007888
0.756000,0.000769,0.002818,0.004178,0.007764
0.758000,0.000741,0.002580,0.004453,0.007775
0.760000,0.000858,0.002337,0.004702,0.007897
0.762000,0.001107,0.002092,0.004906,0.008105
0.764000,0.001470,0.001853,0.005050,0.008374
0.766000,0.001925,0.001625,0.005126,0.008677
0.768000,0.002446,0.001414,0.005127,0.008987
0.770000,0.003004,0.001226,0.005051,0.009280
0.772000,0.003569,0.001064,0.004899,0.009532
0.774000,0.004115,0.000933,0.004678,0.009726
0.776000,0.004616,0.000835,0.004397,0.009847
0.778000,0.005052,0.000770,0.004068,0.009890
0.780000,0.005407,0.000741,0.003702,0.009850
0.782000,0.005665,0.000746,0.003316,0.009727
0.784000,0.005819,0.000788,0.002923,0.009530
0.786000,0.005863,0.000864,0.002544,0.009271
0.788000,0.005797,0.000975,0.002198,0.008970
0.790000,0.005625,0.001120,0.001906,0.008651
0.792000,0.005356,0.001298,0.001688,0.008342
0.794000,0.005004,0.001507,0.001561,0.008072
0.796000,0.004585,0.001741,0.001540,0.007866
0.798000,0.004119,0.001995,0.001633,0.007746
0.800000,0.003624,0.002264,0.001841,0.007729
0.802000,0.003120,0.002539,0.002159,0.007819
0.804000,0.002625,0.002814,0.002578,0.008016
0.806000,0.002152,0.003081,0.003083,0.008316
0.808000,0.001714,0.003334,0.003660,0.008708
0.810000,0.001322,0.003565,0.004290,0.009177
0.812000,0.000989,0.003767,0.004954,0.009710
0.814000,0.000725,0.003935,0.005633,0.010293
0.816000,0.000542,0.004060,0.006307,0.010908
0.818000,0.000451,0.004131,0.006950,0.011532
0.820000,0.000463,0.004139,0.007539,0.012141
0.822000,0.000584,0.004075,0.008047,0.012707
0.824000,0.000815,0.003933,0.008450,0.013198
0.826000,0.001148,0.003714,0.008725,0.013586
0.828000,0.001567,0.003424,0.008858,0.013849
0.830000,0.002047,0.003081,0.008842,0.013969
0.832000,0.002561,0.002707,0.008680,0.013948
0.834000,0.003081,0.002333,0.008381,0.013794
0.836000,0.003579,0.001986,0.007961,0.013526
0.838000,0.004034,0.001695,0.007439,0.013168
0.840000,0.004429,0.001485,0.006839,0.012753
0.842000,0.004758,0.001375,0.006185,0.012318
0.844000,0.005017,0.001380,0.005503,0.011901
0.846000,0.005215,0.001508,0.004824,0.011547
0.848000,0.005363,0.001758,0.004179,0.011300
0.850000,0.005476,0.002127,0.003597,0.011200
0.852000,0.005572,0.002599,0.003109,0.011280
0.854000,0.005663,0.003160,0.002736,0.011559
0.856000,0.005759,0.003785,0.002491,0.012035
0.858000,0.005867,0.004446,0.002374,0.012687
0.860000,0.005985,0.005117,0.002377,0.013480
0.862000,0.006109,0.005768,0.002487,0.014364
0.864000,0.006236,0.006375,0.002688,0.015299
0.866000,0.006361,0.006914,0.002964,0.016238
0.868000,0.006482,0.007361,0.003298,0.017141
0.870000,0.006596,0.007697,0.003677,0.017970
0.872000,0.006704,0.007903,0.004084,0.018692
0.874000,0.006805,0.007966,0.004503,0.019274
0.876000,0.006898,0.007875,0.004915,0.019688
0.878000,0.006982,0.007631,0.005301,0.019913
0.880000,0.007053,0.007238,0.005642,0.019932
0.882000,0.007106,0.006714,0.005920,0.019740
0.884000,0.007133,0.006084,0.006123,0.019340
0.886000,0.007124,0.005379,0.006240,0.018743
0.888000,0.007067,0.004631,0.006266,0.017965
0.890000,0.006954,0.003876,0.006204,0.017034
0.892000,0.006777,0.003148,0.006058,0.015982
0.894000,0.006528,0.002477,0.005839,0.014844
0.896000,0.006205,0.001892,0.005558,0.013655
0.898000,0.005809,0.001412,0.005231,0.012453
0.900000,0.005349,0.001055,0.004874,0.011278
0.902000,0.004832,0.000829,0.004504,0.010165
0.904000,0.004278,0.000734,0.004138,0.009150
0.906000,0.003704,0.000766,0.003789,0.008260
0.908000,0.003133,0.000912,0.003471,0.007516
0.910000,0.002590,0.001154,0.003192,0.006936
0.912000,0.002098,0.001470,0.002959,0.006527
0.914000,0.001677,0.001839,0.002774,0.006290
0.916000,0.001349,0.002236,0.002637,0.006221
0.918000,0.001126,0.002641,0.002545,0.006312
0.920000,0.001018,0.003035,0.002496,0.006550
0.922000,0.001034,0.003401,0.002486,0.006921
0.924000,0.001174,0.003727,0.002511,0.007411
0.926000,0.001439,0.003999,0.002567,0.008005
0.928000,0.001826,0.004210,0.002653,0.008689
0.930000,0.002328,0.004352,0.002766,0.009445
0.932000,0.002932,0.004418,0.002901,0.010251
0.934000,0.003619,0.004403,0.003056,0.011078
0.936000,0.004365,0.004306,0.003224,0.011895
0.938000,0.005137,0.004127,0.003401,0.012665
0.940000,0.005902,0.003873,0.003583,0.013358
0.942000,0.006622,0.003553,0.003768,0.013943
0.944000,0.007265,0.003179,0.003956,0.014399
0.946000,0.007801,0.002769,0.004148,0.014718
0.948000,0.008214,0.002344,0.004352,0.014910
0.950000,0.008493,0.001929,0.004578,0.015000
0.952000,0.008638,0.001557,0.004834,0.015029
0.954000,0.008665,0.001265,0.005132,0.015062
0.956000,0.008601,0.001094,0.005481,0.015176
0.958000,0.008482,0.001087,0.005889,0.015458
0.960000,0.008354,0.001282,0.006360,0.015996
0.962000,0.008261,0.001706,0.006892,0.016858
0.964000,0.008239,0.002361,0.007474,0.018075
0.966000,0.008308,0.003228,0.008085,0.019621
0.968000,0.008469,0.004260,0.008702,0.021430
0.970000,0.008704,0.005391,0.009293,0.023388
0.972000,0.008984,0.006555,0.009839,0.025379
0.974000,0.009275,0.007685,0.010319,0.027280
0.976000,0.009540,0.008726,0.010716,0.028983
0.978000,0.009751,0.009631,0.011016,0.030399
0.980000,0.009880,0.010362,0.011205,0.031447
0.982000,0.009904,0.010891,0.011272,0.032067
0.984000,0.009809,0.011194,0.011206,0.032210
0.986000,0.009586,0.011254,0.010997,0.031837
0.988000,0.009231,0.011065,0.010638,0.030934
0.990000,0.008749,0.010633,0.010129,0.029512
0.992000,0.008149,0.009978,0.009478,0.027605
0.994000,0.007449,0.009133,0.008699,0.025281
0.996000,0.006672,0.008144,0.007821,0.022636
0.998000,0.005843,0.007063,0.006871,0.019777
1.000000,0.004992,0.005944,0.005884,0.016820
1.002000,0.004149,0.004840,0.004894,0.013883
1.004000,0.003346,0.003801,0.003937,0.011084
1.006000,0.002611,0.002872,0.003047,0.008530
1.008000,0.001974,0.002093,0.002253,0.006320
1.010000,0.001462,0.001494,0.001584,0.004540
1.012000,0.001097,0.001098,0.001063,0.003257
1.014000,0.000895,0.000914,0.000706,0.002515
1.016000,0.000863,0.000945,0.000523,0.002331
1.018000,0.000999,0.001178,0.000512,0.002689
1.020000,0.001287,0.001591,0.000667,0.003545
1.022000,0.001706,0.002151,0.000969,0.004826
1.024000,0.002227,0.002818,0.001396,0.006441
1.026000,0.002815,0.003551,0.001923,0.008289
1.028000,0.003437,0.004308,0.002523,0.010268
1.030000,0.004058,0.005050,0.003171,0.012279
1.032000,0.004652,0.005744,0.003843,0.014238
1.034000,0.005192,0.006359,0.004516,0.016067
1.036000,0.005658,0.006872,0.005170,0.017699
1.038000,0.006032,0.007259,0.005785,0.019076
1.040000,0.006301,0.007500,0.006337,0.020138
1.042000,0.006453,0.007577,0.006806,0.020837
1.044000,0.006482,0.007480,0.007170,0.021131
1.046000,0.006390,0.007202,0.007408,0.021000
1.048000,0.006186,0.006748,0.007507,0.020440
1.050000,0.005887,0.006137,0.007459,0.019483
1.052000,0.005519,0.005395,0.007267,0.018181
1.054000,0.005115,0.004565,0.006944,0.016624
1.056000,0.004713,0.003701,0.006514,0.014928
1.058000,0.004356,0.002863,0.006009,0.013228
1.060000,0.004085,0.002113,0.005471,0.011669
1.062000,0.003938,0.001512,0.004944,0.010393
1.064000,0.003945,0.001118,0.004471,0.009535
1.066000,0.004131,0.000983,0.004098,0.009213
1.068000,0.004510,0.001146,0.003867,0.009523
1.070000,0.005082,0.001631,0.003811,0.010524
1.072000,0.005837,0.002442,0.003955,0.012234
1.074000,0.006747,0.003561,0.004313,0.014621
1.076000,0.007772,0.004942,0.004878,0.017591
1.078000,0.008860,0.006517,0.005629,0.021007
1.080000,0.009953,0.008198,0.006528,0.024679
1.082000,0.010991,0.009890,0.007521,0.028402
1.084000,0.011919,0.011505,0.008554,0.031977
1.086000,0.012687,0.012964,0.009571,0.035222
1.088000,0.013260,0.014206,0.010523,0.037989
1.090000,0.013613,0.015180,0.011370,0.040162
1.092000,0.013729,0.015841,0.012073,0.041643
1.094000,0.013599,0.016159,0.012603,0.042360
1.096000,0.013228,0.016129,0.012941,0.042297
1.098000,0.012628,0.015745,0.013078,0.041451
1.100000,0.011825,0.015014,0.013011,0.039850
1.102000,0.010853,0.013956,0.012749,0.037558
1.104000,0.009755,0.012621,0.012303,0.034679
1.106000,0.008583,0.011074,0.011697,0.031353
1.108000,0.007387,0.009395,0.010956,0.027739
1.110000,0.006219,0.007678,0.010112,0.024009
1.112000,0.005123,0.006009,0.009192,0.020324
1.114000,0.004140,0.004469,0.008230,0.016839
